ss_presented,inhibited,ssd,rt,value
0,-999,-999,286,0
1,0,133,194,1
0,-999,-999,253,0
0,-999,-999,532,0
0,-999,-999,208,1
0,-999,-999,328,0
1,1,50,-999,0
0,-999,-999,320,1
0,-999,-999,186,1
1,0,500,422,0
0,-999,-999,224,1
0,-999,-999,284,0
0,-999,-999,193,1
0,-999,-999,223,1
0,-999,-999,217,1
0,-999,-999,224,1
0,-999,-999,315,0
0,-999,-999,347,0
1,1,50,-999,0
0,-999,-999,333,0
1,1,133,-999,0
0,-999,-999,228,1
0,-999,-999,289,0
0,-999,-999,206,1
1,1,267,-999,0
1,0,417,211,1
1,0,267,206,1
1,1,200,-999,0
0,-999,-999,283,0
0,-999,-999,474,0
1,0,333,206,1
0,-999,-999,221,1
1,0,267,270,0
0,-999,-999,314,0
0,-999,-999,207,1
0,-999,-999,236,1
1,1,133,-999,0
1,1,200,-999,0
1,1,333,-999,1
1,0,500,255,1
1,0,267,303,0
0,-999,-999,213,1
0,-999,-999,214,1
0,-999,-999,213,1
0,-999,-999,559,0
0,-999,-999,209,1
1,0,200,246,1
0,-999,-999,413,0
1,1,50,-999,0
0,-999,-999,218,1
0,-999,-999,213,1
0,-999,-999,203,1
0,-999,-999,211,1
1,0,333,375,0
1,1,133,-999,0
0,-999,-999,204,1
0,-999,-999,611,1
1,0,200,222,1
0,-999,-999,322,0
1,1,50,-999,1
0,-999,-999,241,1
1,1,200,-999,0
0,-999,-999,252,1
0,-999,-999,293,1
1,0,333,228,1
0,-999,-999,323,0
0,-999,-999,327,0
1,0,417,349,0
0,-999,-999,250,1
0,-999,-999,252,1
1,1,50,-999,0
1,0,267,339,0
0,-999,-999,248,1
1,1,133,-999,0
0,-999,-999,277,1
1,1,267,-999,0
1,0,333,271,0
0,-999,-999,235,1
0,-999,-999,265,1
1,0,200,238,1
1,1,50,-999,0
1,0,200,266,1
1,1,50,-999,1
0,-999,-999,322,0
1,0,267,315,0
0,-999,-999,270,1
0,-999,-999,256,1
0,-999,-999,266,1
0,-999,-999,286,1
0,-999,-999,352,0
0,-999,-999,484,0
1,1,133,-999,1
1,0,333,308,1
0,-999,-999,318,1
1,0,133,205,1
0,-999,-999,320,0
0,-999,-999,538,0
0,-999,-999,348,0
0,-999,-999,613,0
0,-999,-999,219,1
0,-999,-999,514,0
1,0,50,235,1
1,1,50,-999,0
0,-999,-999,393,0
0,-999,-999,189,1
0,-999,-999,229,1
0,-999,-999,216,1
0,-999,-999,399,0
0,-999,-999,486,0
1,0,133,217,1
1,0,50,251,1
0,-999,-999,281,0
0,-999,-999,207,1
0,-999,-999,331,0
0,-999,-999,323,0
1,1,50,-999,0
1,1,200,-999,0
0,-999,-999,294,0
0,-999,-999,187,1
0,-999,-999,209,1
0,-999,-999,219,1
0,-999,-999,317,0
0,-999,-999,200,1
0,-999,-999,296,1
1,0,417,320,0
0,-999,-999,371,0
1,0,333,274,0
0,-999,-999,304,0
0,-999,-999,367,0
0,-999,-999,245,1
1,1,267,-999,0
0,-999,-999,267,1
0,-999,-999,520,0
1,1,333,-999,0
0,-999,-999,369,0
0,-999,-999,383,0
0,-999,-999,229,1
0,-999,-999,236,1
1,0,500,280,1
1,0,333,392,0
0,-999,-999,352,0
0,-999,-999,277,1
0,-999,-999,325,0
1,1,200,-999,0
0,-999,-999,247,1
1,1,267,-999,0
0,-999,-999,375,0
1,0,500,536,0
1,0,267,259,1
1,0,200,265,1
0,-999,-999,173,0
0,-999,-999,368,1
0,-999,-999,336,0
0,-999,-999,244,0
0,-999,-999,309,1
1,1,50,-999,0
0,-999,-999,255,0
0,-999,-999,273,0
1,0,267,304,0
0,-999,-999,313,0
0,-999,-999,262,0
1,0,200,208,1
0,-999,-999,361,0
0,-999,-999,210,1
0,-999,-999,221,1
1,1,50,-999,0
1,0,133,210,1
0,-999,-999,200,1
0,-999,-999,513,0
1,1,50,-999,1
1,1,133,-999,0
0,-999,-999,417,0
1,0,333,208,1
0,-999,-999,222,1
1,0,267,211,1
1,1,200,-999,0
0,-999,-999,501,0
0,-999,-999,282,0
0,-999,-999,224,1
0,-999,-999,229,1
1,0,333,333,0
0,-999,-999,230,1
1,1,200,-999,0
0,-999,-999,218,0
0,-999,-999,274,0
1,0,267,243,1
0,-999,-999,279,1
1,1,133,-999,0
0,-999,-999,408,0
0,-999,-999,384,0
0,-999,-999,239,1
0,-999,-999,261,1
0,-999,-999,469,0
1,0,333,261,1
1,1,200,-999,0
0,-999,-999,322,0
0,-999,-999,454,0
0,-999,-999,338,0
1,1,267,-999,0
0,-999,-999,285,1
0,-999,-999,251,1
0,-999,-999,402,0
0,-999,-999,332,0
1,0,333,345,0
1,1,133,-999,1
0,-999,-999,300,0
0,-999,-999,268,1
0,-999,-999,268,1
1,0,500,277,1
0,-999,-999,321,0
0,-999,-999,269,1
0,-999,-999,239,1
0,-999,-999,414,0
0,-999,-999,369,0
0,-999,-999,256,1
0,-999,-999,289,0
0,-999,-999,280,1
1,0,267,316,0
1,1,133,-999,0
0,-999,-999,270,1
0,-999,-999,292,1
