ss_presented,inhibited,ssd,rt,value
0,-999,-999,344,1
0,-999,-999,440,1
0,-999,-999,535,1
0,-999,-999,341,0
0,-999,-999,355,1
0,-999,-999,428,0
0,-999,-999,358,0
0,-999,-999,370,1
1,0,300,382,1
0,-999,-999,375,0
1,1,150,-999,0
1,1,300,-999,1
1,0,400,292,0
0,-999,-999,499,0
0,-999,-999,469,0
0,-999,-999,447,0
1,1,200,-999,1
0,-999,-999,352,1
1,0,300,461,1
0,-999,-999,389,0
0,-999,-999,443,0
1,1,150,-999,1
0,-999,-999,288,0
1,1,300,-999,0
0,-999,-999,398,1
0,-999,-999,451,0
0,-999,-999,632,0
0,-999,-999,540,0
0,-999,-999,581,0
0,-999,-999,466,0
0,-999,-999,499,0
0,-999,-999,404,1
0,-999,-999,301,1
0,-999,-999,258,1
0,-999,-999,491,0
1,0,500,236,1
1,0,350,422,1
0,-999,-999,389,0
0,-999,-999,224,1
1,0,250,346,1
1,1,100,-999,0
0,-999,-999,233,0
0,-999,-999,480,1
0,-999,-999,566,0
1,1,150,-999,1
1,1,300,-999,0
0,-999,-999,315,1
1,0,450,295,1
1,0,350,428,1
0,-999,-999,419,1
0,-999,-999,509,1
1,1,100,-999,1
0,-999,-999,477,1
1,0,250,240,1
0,-999,-999,459,1
0,-999,-999,337,0
0,-999,-999,386,1
0,-999,-999,299,0
0,-999,-999,460,1
1,1,100,-999,0
0,-999,-999,404,0
1,0,200,251,1
1,1,150,-999,1
0,-999,-999,475,0
1,1,300,-999,0
0,-999,-999,253,1
0,-999,-999,323,1
0,-999,-999,333,1
0,-999,-999,425,0
0,-999,-999,269,1
0,-999,-999,307,1
0,-999,-999,440,1
1,0,400,485,0
1,1,300,-999,0
1,0,500,324,1
0,-999,-999,430,1
1,0,400,350,1
0,-999,-999,414,1
0,-999,-999,433,0
0,-999,-999,466,0
1,0,400,479,0
0,-999,-999,297,1
1,0,350,251,1
0,-999,-999,462,0
0,-999,-999,517,0
0,-999,-999,412,1
0,-999,-999,407,0
0,-999,-999,234,1
0,-999,-999,430,0
0,-999,-999,259,1
1,0,200,266,1
0,-999,-999,468,1
0,-999,-999,348,1
0,-999,-999,405,1
1,1,100,-999,1
1,1,200,-999,1
1,1,250,-999,0
0,-999,-999,361,1
0,-999,-999,336,1
0,-999,-999,332,1
0,-999,-999,309,1
0,-999,-999,322,1
1,0,400,382,1
1,0,300,363,1
1,1,200,-999,1
1,0,300,266,0
0,-999,-999,532,1
0,-999,-999,469,0
0,-999,-999,469,0
1,1,150,-999,1
0,-999,-999,444,1
0,-999,-999,432,1
0,-999,-999,352,1
1,1,200,-999,0
0,-999,-999,418,1
1,0,500,358,1
1,0,450,394,1
0,-999,-999,423,1
0,-999,-999,427,0
1,0,350,408,1
0,-999,-999,366,1
0,-999,-999,426,1
1,0,300,422,1
1,1,250,-999,1
1,0,400,243,0
0,-999,-999,294,1
0,-999,-999,410,0
0,-999,-999,217,1
0,-999,-999,477,0
1,0,300,295,1
1,1,200,-999,0
0,-999,-999,397,1
0,-999,-999,519,1
0,-999,-999,445,1
0,-999,-999,511,1
0,-999,-999,448,0
1,0,350,322,1
1,1,250,-999,0
0,-999,-999,399,1
0,-999,-999,371,0
0,-999,-999,254,1
0,-999,-999,285,1
0,-999,-999,437,1
1,0,450,386,1
0,-999,-999,415,0
0,-999,-999,510,0
0,-999,-999,413,0
0,-999,-999,253,1
0,-999,-999,328,1
0,-999,-999,403,0
1,0,350,259,1
1,1,300,-999,1
0,-999,-999,390,0
0,-999,-999,376,0
0,-999,-999,297,1
1,0,450,457,0
0,-999,-999,303,1
0,-999,-999,404,0
0,-999,-999,272,1
0,-999,-999,283,1
0,-999,-999,285,1
0,-999,-999,276,1
1,0,400,399,1
1,0,350,357,1
1,1,250,-999,0
0,-999,-999,340,0
1,1,300,-999,0
0,-999,-999,421,0
0,-999,-999,272,0
0,-999,-999,479,0
0,-999,-999,360,1
