ss_presented,inhibited,ssd,rt,value
0,-999,-999,418,1
1,0,300,387,1
1,1,200,-999,1
1,0,300,358,0
1,1,250,-999,1
0,-999,-999,452,0
0,-999,-999,513,0
1,1,300,-999,1
1,1,350,-999,1
0,-999,-999,504,0
0,-999,-999,509,0
0,-999,-999,697,1
0,-999,-999,388,1
1,0,400,471,0
0,-999,-999,488,0
0,-999,-999,557,0
0,-999,-999,497,0
0,-999,-999,502,0
0,-999,-999,426,0
0,-999,-999,479,1
0,-999,-999,256,1
0,-999,-999,405,0
0,-999,-999,367,0
1,1,350,-999,0
1,0,450,348,0
0,-999,-999,466,1
1,0,400,393,0
0,-999,-999,432,1
0,-999,-999,314,0
0,-999,-999,396,1
1,1,300,-999,0
0,-999,-999,509,1
1,1,350,-999,0
0,-999,-999,378,1
0,-999,-999,373,0
0,-999,-999,531,1
1,0,450,454,0
0,-999,-999,388,1
1,0,400,466,0
1,0,350,448,1
1,1,200,-999,1
1,1,300,-999,1
0,-999,-999,432,1
0,-999,-999,358,1
0,-999,-999,388,1
1,0,450,460,0
1,1,350,-999,0
0,-999,-999,396,1
1,0,450,340,0
0,-999,-999,435,1
1,0,400,475,0
0,-999,-999,542,0
0,-999,-999,393,1
0,-999,-999,526,1
0,-999,-999,503,0
0,-999,-999,462,0
0,-999,-999,416,1
1,0,400,507,0
0,-999,-999,502,0
1,0,350,428,0
1,1,250,-999,1
0,-999,-999,506,1
0,-999,-999,475,1
0,-999,-999,420,0
1,1,300,-999,1
1,1,350,-999,0
1,0,450,327,0
0,-999,-999,331,1
0,-999,-999,338,1
1,1,300,-999,0
0,-999,-999,319,0
1,0,450,384,1
0,-999,-999,453,1
0,-999,-999,352,0
0,-999,-999,628,0
0,-999,-999,458,0
0,-999,-999,249,1
1,0,400,336,1
1,0,350,362,0
1,0,300,247,1
0,-999,-999,499,0
0,-999,-999,389,0
1,1,250,-999,1
1,0,400,388,1
0,-999,-999,427,1
0,-999,-999,461,0
0,-999,-999,386,1
0,-999,-999,504,0
1,0,350,430,1
0,-999,-999,210,0
0,-999,-999,461,0
0,-999,-999,566,0
1,1,200,-999,1
0,-999,-999,395,1
1,1,250,-999,0
0,-999,-999,438,1
0,-999,-999,431,1
1,0,350,199,1
0,-999,-999,321,0
0,-999,-999,469,0
1,0,200,276,1
1,1,100,-999,0
1,1,200,-999,0
0,-999,-999,420,0
1,0,250,334,1
0,-999,-999,430,1
0,-999,-999,447,0
0,-999,-999,390,0
0,-999,-999,421,0
0,-999,-999,382,1
0,-999,-999,436,0
1,1,100,-999,0
1,1,250,-999,1
1,1,300,-999,0
1,0,400,403,1
1,1,350,-999,1
0,-999,-999,390,1
0,-999,-999,456,1
0,-999,-999,468,0
0,-999,-999,458,0
0,-999,-999,502,0
0,-999,-999,298,1
0,-999,-999,343,1
0,-999,-999,363,1
1,0,400,474,0
1,1,250,-999,0
0,-999,-999,339,1
1,0,400,394,0
1,1,300,-999,1
0,-999,-999,459,0
0,-999,-999,358,1
1,0,450,421,0
1,0,350,420,1
0,-999,-999,416,1
0,-999,-999,398,0
0,-999,-999,484,0
0,-999,-999,399,1
1,1,250,-999,1
0,-999,-999,438,0
0,-999,-999,438,0
1,0,300,333,1
1,1,200,-999,1
0,-999,-999,421,1
0,-999,-999,438,1
1,1,300,-999,0
0,-999,-999,441,1
1,0,450,392,0
0,-999,-999,434,1
1,0,350,484,1
0,-999,-999,426,1
1,1,300,-999,0
0,-999,-999,438,1
1,0,400,413,0
1,1,300,-999,0
0,-999,-999,449,0
0,-999,-999,457,0
0,-999,-999,385,1
1,0,450,404,0
0,-999,-999,291,1
0,-999,-999,452,1
0,-999,-999,448,0
0,-999,-999,432,0
0,-999,-999,398,1
0,-999,-999,438,0
0,-999,-999,472,1
1,1,200,-999,1
1,1,250,-999,0
0,-999,-999,537,0
0,-999,-999,436,0
1,1,300,-999,0
0,-999,-999,290,0
0,-999,-999,458,1
1,0,400,393,0
1,0,350,427,0
1,1,250,-999,0
1,0,300,373,0
0,-999,-999,457,0
0,-999,-999,396,1
0,-999,-999,379,1
0,-999,-999,410,1
1,1,150,-999,1
0,-999,-999,372,1
1,0,300,365,0
0,-999,-999,436,0
1,1,200,-999,0
0,-999,-999,411,0
1,0,350,248,1
0,-999,-999,440,1
0,-999,-999,374,1
0,-999,-999,490,0
0,-999,-999,499,0
1,1,250,-999,0
0,-999,-999,483,0
1,0,350,323,1
0,-999,-999,379,0
1,1,350,-999,1
0,-999,-999,475,1
1,0,500,438,1
1,0,450,306,0
1,0,400,374,1
0,-999,-999,415,0
0,-999,-999,507,0
1,1,250,-999,1
0,-999,-999,404,1
1,0,300,279,1
0,-999,-999,427,1
0,-999,-999,477,0
1,1,150,-999,0
1,1,200,-999,1
0,-999,-999,389,0
0,-999,-999,407,0
1,0,350,421,1
0,-999,-999,405,1
0,-999,-999,408,1
0,-999,-999,426,0
1,1,150,-999,1
0,-999,-999,378,0
1,1,300,-999,1
1,0,350,474,1
0,-999,-999,473,0
0,-999,-999,415,0
1,1,300,-999,0
1,0,400,373,1
1,1,300,-999,1
0,-999,-999,430,1
0,-999,-999,493,0
1,0,450,320,0
1,0,350,274,1
0,-999,-999,399,1
1,1,250,-999,1
1,1,300,-999,1
1,0,350,531,1
0,-999,-999,455,0
1,0,300,369,1
0,-999,-999,412,1
1,1,250,-999,1
0,-999,-999,400,1
1,1,350,-999,0
0,-999,-999,537,0
0,-999,-999,519,0
0,-999,-999,318,1
1,0,400,427,0
1,1,300,-999,1
0,-999,-999,392,1
0,-999,-999,439,1
1,0,450,435,1
1,1,300,-999,0
0,-999,-999,435,0
0,-999,-999,578,1
0,-999,-999,444,1
1,0,400,451,1
1,1,300,-999,0
1,0,450,345,1
1,0,400,341,0
0,-999,-999,520,0
0,-999,-999,484,0
1,0,250,373,1
0,-999,-999,491,1
1,1,200,-999,0
1,1,250,-999,0
1,0,400,419,0
0,-999,-999,288,1
0,-999,-999,566,0
1,1,250,-999,0
0,-999,-999,314,1
0,-999,-999,359,0
0,-999,-999,324,0
0,-999,-999,373,0
1,0,350,439,1
0,-999,-999,482,0
0,-999,-999,356,1
1,1,250,-999,1
1,0,400,436,1
0,-999,-999,476,0
0,-999,-999,566,0
1,1,250,-999,0
0,-999,-999,499,0
0,-999,-999,461,0
0,-999,-999,357,1
0,-999,-999,429,1
1,0,500,518,0
0,-999,-999,451,0
0,-999,-999,304,1
1,0,450,348,1
0,-999,-999,448,1
1,0,350,459,0
1,1,200,-999,1
0,-999,-999,520,0
1,1,300,-999,1
0,-999,-999,425,1
0,-999,-999,387,1
1,1,400,-999,0
1,0,500,435,1
0,-999,-999,408,1
1,1,450,-999,0
0,-999,-999,430,1
1,0,500,381,1
0,-999,-999,459,0
1,0,450,395,0
1,0,400,440,0
0,-999,-999,311,1
1,1,250,-999,1
1,0,350,456,0
0,-999,-999,419,1
0,-999,-999,448,1
1,1,200,-999,0
0,-999,-999,334,0
1,1,250,-999,1
0,-999,-999,395,1
0,-999,-999,482,1
0,-999,-999,301,1
0,-999,-999,519,1
1,0,400,499,0
0,-999,-999,240,1
0,-999,-999,423,0
1,1,250,-999,1
1,1,400,-999,1
0,-999,-999,388,0
0,-999,-999,476,0
0,-999,-999,409,0
0,-999,-999,636,0
