ss_presented,inhibited,ssd,rt,value
0,-999,-999,252,0
1,0,300,237,0
0,-999,-999,257,0
0,-999,-999,353,0
0,-999,-999,529,0
0,-999,-999,368,0
1,0,250,313,0
0,-999,-999,223,1
1,1,150,-999,0
0,-999,-999,213,1
1,0,200,240,1
0,-999,-999,226,1
0,-999,-999,321,0
1,1,83,-999,0
0,-999,-999,327,0
0,-999,-999,208,1
0,-999,-999,221,1
0,-999,-999,247,1
1,1,150,-999,0
1,1,200,-999,1
1,1,300,-999,0
0,-999,-999,233,1
1,0,433,421,0
0,-999,-999,192,1
1,0,300,235,1
0,-999,-999,381,0
0,-999,-999,280,0
1,0,250,290,0
0,-999,-999,337,0
0,-999,-999,214,1
1,0,200,226,1
0,-999,-999,384,0
0,-999,-999,237,1
1,1,83,-999,0
0,-999,-999,235,1
1,1,200,-999,0
0,-999,-999,214,1
0,-999,-999,239,1
0,-999,-999,240,0
0,-999,-999,250,1
0,-999,-999,253,1
0,-999,-999,353,0
1,0,250,252,1
1,0,200,252,1
1,1,83,-999,0
0,-999,-999,292,0
0,-999,-999,226,1
0,-999,-999,349,0
0,-999,-999,373,0
0,-999,-999,346,0
0,-999,-999,219,1
1,0,367,251,1
0,-999,-999,270,0
1,1,200,-999,0
0,-999,-999,300,0
0,-999,-999,222,1
0,-999,-999,305,0
1,0,250,245,1
1,1,83,-999,0
0,-999,-999,256,1
0,-999,-999,341,0
0,-999,-999,296,1
1,1,200,-999,0
0,-999,-999,445,0
0,-999,-999,390,0
1,0,367,366,0
0,-999,-999,380,0
1,1,200,-999,0
0,-999,-999,222,1
0,-999,-999,294,0
1,1,250,-999,0
1,0,433,215,1
0,-999,-999,348,0
0,-999,-999,218,1
1,0,367,223,1
1,0,250,207,1
0,-999,-999,226,1
1,0,150,225,1
1,1,83,-999,1
0,-999,-999,220,1
1,1,150,-999,1
0,-999,-999,372,0
0,-999,-999,209,1
0,-999,-999,211,1
0,-999,-999,209,0
0,-999,-999,353,1
0,-999,-999,223,1
0,-999,-999,360,0
0,-999,-999,356,0
1,0,300,315,0
0,-999,-999,402,0
0,-999,-999,246,1
0,-999,-999,230,1
1,0,300,244,1
0,-999,-999,258,1
1,1,200,-999,1
0,-999,-999,280,0
1,1,300,-999,1
0,-999,-999,278,1
0,-999,-999,317,0
0,-999,-999,241,1
0,-999,-999,235,1
1,0,433,274,0
1,0,367,247,1
1,0,200,253,0
1,1,83,-999,1
0,-999,-999,284,0
1,0,150,220,1
1,1,83,-999,0
1,0,250,239,1
0,-999,-999,282,1
1,0,300,245,0
0,-999,-999,268,1
0,-999,-999,261,0
0,-999,-999,295,1
1,0,433,257,0
0,-999,-999,273,0
1,0,367,285,0
1,0,250,314,0
0,-999,-999,244,1
0,-999,-999,308,1
0,-999,-999,222,1
0,-999,-999,352,0
0,-999,-999,396,0
0,-999,-999,216,1
1,0,200,206,1
1,1,83,-999,1
0,-999,-999,178,1
0,-999,-999,538,0
0,-999,-999,311,0
0,-999,-999,372,0
1,0,250,224,1
0,-999,-999,396,0
0,-999,-999,205,1
0,-999,-999,225,0
1,1,83,-999,1
0,-999,-999,256,0
0,-999,-999,234,1
1,0,200,244,1
0,-999,-999,249,1
1,1,83,-999,1
0,-999,-999,374,0
1,1,150,-999,1
0,-999,-999,290,1
1,1,200,-999,0
0,-999,-999,454,0
1,0,367,293,0
0,-999,-999,364,0
1,0,250,236,1
0,-999,-999,254,1
0,-999,-999,312,0
1,1,200,-999,0
1,0,367,254,1
1,0,250,297,1
0,-999,-999,346,0
0,-999,-999,240,1
0,-999,-999,242,0
0,-999,-999,240,0
1,0,250,290,1
0,-999,-999,228,0
1,1,83,-999,1
0,-999,-999,611,0
0,-999,-999,401,0
0,-999,-999,415,0
0,-999,-999,226,1
0,-999,-999,383,0
0,-999,-999,236,1
0,-999,-999,203,1
1,1,250,-999,0
0,-999,-999,342,0
0,-999,-999,405,0
0,-999,-999,373,0
1,0,433,211,0
1,0,367,302,1
0,-999,-999,181,0
0,-999,-999,228,0
0,-999,-999,219,0
0,-999,-999,367,1
1,0,250,326,0
0,-999,-999,363,0
1,1,150,-999,0
0,-999,-999,213,1
0,-999,-999,225,1
1,0,200,242,1
0,-999,-999,371,0
0,-999,-999,437,0
0,-999,-999,238,1
1,1,150,-999,1
0,-999,-999,399,0
0,-999,-999,267,0
1,0,250,243,1
1,1,83,-999,1
0,-999,-999,251,1
1,1,250,-999,0
1,0,433,237,1
0,-999,-999,330,1
1,0,250,303,0
0,-999,-999,323,1
1,1,200,-999,0
1,0,367,244,1
0,-999,-999,245,0
0,-999,-999,252,0
0,-999,-999,312,0
1,0,250,244,1
0,-999,-999,236,0
0,-999,-999,231,1
1,1,150,-999,1
1,0,200,207,1
1,1,83,-999,1
1,1,150,-999,0
0,-999,-999,280,0
0,-999,-999,404,0
0,-999,-999,558,0
0,-999,-999,201,1
0,-999,-999,234,1
0,-999,-999,354,0
0,-999,-999,225,1
1,1,150,-999,0
0,-999,-999,216,1
0,-999,-999,220,1
1,0,300,375,0
0,-999,-999,201,1
1,0,200,217,1
0,-999,-999,429,0
0,-999,-999,396,0
1,1,150,-999,0
0,-999,-999,378,0
0,-999,-999,411,0
0,-999,-999,342,0
0,-999,-999,220,1
1,1,83,-999,1
0,-999,-999,340,0
0,-999,-999,231,1
0,-999,-999,292,0
0,-999,-999,239,1
0,-999,-999,460,1
0,-999,-999,356,0
0,-999,-999,230,1
0,-999,-999,244,1
1,0,200,237,1
1,1,83,-999,0
1,1,250,-999,0
1,0,300,244,1
1,0,250,281,0
0,-999,-999,241,1
0,-999,-999,240,1
1,1,150,-999,0
1,0,300,260,1
1,1,200,-999,0
0,-999,-999,280,1
0,-999,-999,247,1
0,-999,-999,255,1
0,-999,-999,291,1
0,-999,-999,281,0
0,-999,-999,302,0
0,-999,-999,430,1
1,0,300,272,1
0,-999,-999,377,1
1,0,250,300,0
1,0,200,265,1
0,-999,-999,274,1
0,-999,-999,366,0
0,-999,-999,437,0
1,0,250,329,0
0,-999,-999,379,0
1,1,83,-999,0
1,1,150,-999,0
0,-999,-999,242,0
0,-999,-999,334,1
0,-999,-999,327,1
0,-999,-999,212,1
1,0,250,213,1
0,-999,-999,335,0
0,-999,-999,241,1
0,-999,-999,259,1
0,-999,-999,273,1
0,-999,-999,364,0
1,1,250,-999,0
0,-999,-999,407,0
0,-999,-999,233,1
1,0,367,254,1
0,-999,-999,250,1
0,-999,-999,235,1
0,-999,-999,239,1
1,1,250,-999,0
0,-999,-999,336,0
1,0,367,390,0
0,-999,-999,218,1
1,0,433,214,1
0,-999,-999,227,1
0,-999,-999,418,0
1,0,250,219,1
0,-999,-999,249,1
0,-999,-999,335,0
0,-999,-999,290,1
1,1,83,-999,1
0,-999,-999,378,0
1,1,200,-999,0
0,-999,-999,279,1
0,-999,-999,383,0
1,0,300,355,0
0,-999,-999,341,0
0,-999,-999,402,0
1,1,250,-999,0
0,-999,-999,240,1
1,0,300,339,0
1,1,200,-999,0
0,-999,-999,234,1
0,-999,-999,261,1
0,-999,-999,266,1
0,-999,-999,243,1
0,-999,-999,341,0
0,-999,-999,248,1
1,0,250,271,1
0,-999,-999,339,0
1,0,200,263,0
0,-999,-999,388,1
0,-999,-999,410,0
0,-999,-999,213,1
0,-999,-999,237,1
1,1,83,-999,1
0,-999,-999,259,1
0,-999,-999,434,0
0,-999,-999,223,1
0,-999,-999,363,0
1,1,150,-999,0
0,-999,-999,377,0
0,-999,-999,381,0
0,-999,-999,225,1
0,-999,-999,211,1
0,-999,-999,224,1
0,-999,-999,214,1
1,1,300,-999,0
1,0,433,242,1
0,-999,-999,370,0
0,-999,-999,238,1
0,-999,-999,245,1
0,-999,-999,258,1
0,-999,-999,233,1
0,-999,-999,382,0
1,0,433,422,0
0,-999,-999,232,1
1,0,367,304,0
0,-999,-999,230,1
0,-999,-999,306,1
0,-999,-999,415,0
0,-999,-999,390,0
0,-999,-999,239,1
1,1,200,-999,1
1,0,367,265,1
1,1,300,-999,0
0,-999,-999,403,0
0,-999,-999,255,1
1,0,300,328,0
1,1,150,-999,0
0,-999,-999,373,0
0,-999,-999,406,0
0,-999,-999,258,1
1,0,300,240,1
0,-999,-999,315,1
1,0,200,262,1
0,-999,-999,298,1
0,-999,-999,262,1
0,-999,-999,253,1
0,-999,-999,249,1
0,-999,-999,392,0
0,-999,-999,368,0
0,-999,-999,278,1
1,1,150,-999,0
0,-999,-999,259,1
1,1,250,-999,0
1,0,300,342,0
0,-999,-999,359,0
1,0,250,261,1
0,-999,-999,280,1
0,-999,-999,343,0
0,-999,-999,418,1
0,-999,-999,175,1
1,0,200,237,1
0,-999,-999,346,0
0,-999,-999,416,0
1,1,83,-999,0
0,-999,-999,375,0
0,-999,-999,354,0
0,-999,-999,451,0
1,1,200,-999,0
1,0,300,350,0
0,-999,-999,367,0
0,-999,-999,227,1
0,-999,-999,240,1
1,1,150,-999,0
1,0,300,231,1
1,0,200,262,1
0,-999,-999,241,1
1,1,83,-999,0
0,-999,-999,430,0
0,-999,-999,250,1
1,0,200,248,1
1,1,83,-999,0
1,1,150,-999,1
0,-999,-999,264,1
1,1,250,-999,0
0,-999,-999,360,0
1,0,367,262,1
0,-999,-999,350,1
1,0,200,228,0
0,-999,-999,242,1
0,-999,-999,234,0
0,-999,-999,238,0
0,-999,-999,349,0
0,-999,-999,351,0
1,0,433,269,1
0,-999,-999,302,0
0,-999,-999,374,0
1,0,367,240,1
1,1,83,-999,1
0,-999,-999,275,1
0,-999,-999,233,1
0,-999,-999,273,1
0,-999,-999,283,1
0,-999,-999,273,1
0,-999,-999,251,1
1,1,150,-999,0
0,-999,-999,402,0
0,-999,-999,452,0
1,0,300,257,0
0,-999,-999,544,1
0,-999,-999,248,0
0,-999,-999,354,1
1,1,200,-999,0
0,-999,-999,232,1
0,-999,-999,249,1
0,-999,-999,579,0
0,-999,-999,408,0
0,-999,-999,384,0
1,0,367,260,1
0,-999,-999,238,1
1,1,200,-999,0
0,-999,-999,283,0
0,-999,-999,235,1
1,0,300,319,0
0,-999,-999,234,1
1,0,250,259,0
1,1,83,-999,1
0,-999,-999,488,0
0,-999,-999,228,1
0,-999,-999,354,0
0,-999,-999,252,1
1,1,200,-999,0
0,-999,-999,242,1
1,1,250,-999,0
0,-999,-999,234,1
1,0,300,271,1
0,-999,-999,331,0
0,-999,-999,452,0
0,-999,-999,344,0
0,-999,-999,265,0
1,0,250,295,1
0,-999,-999,315,0
1,1,83,-999,1
1,1,200,-999,0
0,-999,-999,284,1
1,0,300,249,1
0,-999,-999,304,1
1,1,200,-999,0
0,-999,-999,429,0
0,-999,-999,360,0
0,-999,-999,428,0
0,-999,-999,257,1
1,0,300,259,1
0,-999,-999,315,1
0,-999,-999,381,1
0,-999,-999,239,1
1,1,150,-999,0
0,-999,-999,235,1
0,-999,-999,215,1
1,1,200,-999,0
1,0,367,238,1
0,-999,-999,242,1
0,-999,-999,205,1
0,-999,-999,232,1
0,-999,-999,319,0
0,-999,-999,375,0
0,-999,-999,425,0
0,-999,-999,217,1
1,0,200,237,1
0,-999,-999,386,0
1,1,83,-999,0
0,-999,-999,364,0
1,0,150,230,0
0,-999,-999,212,0
1,1,83,-999,0
0,-999,-999,313,1
0,-999,-999,406,0
1,1,150,-999,1
0,-999,-999,280,1
1,1,250,-999,0
1,0,300,371,0
1,1,250,-999,0
0,-999,-999,450,0
0,-999,-999,266,1
0,-999,-999,395,0
0,-999,-999,250,1
0,-999,-999,315,1
0,-999,-999,422,0
0,-999,-999,270,1
1,0,433,241,1
0,-999,-999,272,1
0,-999,-999,293,0
0,-999,-999,342,0
0,-999,-999,252,1
1,0,367,347,0
0,-999,-999,340,0
0,-999,-999,322,0
0,-999,-999,273,0
0,-999,-999,390,1
0,-999,-999,207,1
0,-999,-999,246,1
1,0,250,228,1
0,-999,-999,236,1
0,-999,-999,237,1
1,1,150,-999,0
0,-999,-999,367,0
0,-999,-999,387,0
1,0,300,347,0
1,1,250,-999,0
0,-999,-999,211,1
0,-999,-999,299,0
1,0,367,245,1
1,1,250,-999,0
0,-999,-999,380,0
1,0,367,276,1
0,-999,-999,519,0
0,-999,-999,269,1
1,0,200,262,1
0,-999,-999,345,0
1,1,150,-999,1
0,-999,-999,311,0
0,-999,-999,428,0
1,0,250,283,1
0,-999,-999,484,0
1,1,200,-999,0
0,-999,-999,295,1
1,0,367,356,0
0,-999,-999,371,0
0,-999,-999,280,1
1,0,300,251,1
0,-999,-999,276,1
0,-999,-999,405,0
1,1,150,-999,0
0,-999,-999,287,1
1,0,250,317,1
0,-999,-999,361,1
0,-999,-999,332,1
0,-999,-999,367,0
0,-999,-999,285,1
0,-999,-999,344,1
1,1,200,-999,0
1,0,300,233,1
0,-999,-999,332,0
0,-999,-999,277,1
0,-999,-999,236,1
1,1,150,-999,0
0,-999,-999,236,1
0,-999,-999,388,0
1,1,250,-999,0
0,-999,-999,256,1
1,0,300,209,1
1,1,150,-999,1
0,-999,-999,421,0
0,-999,-999,250,1
1,0,300,231,1
1,1,200,-999,0
0,-999,-999,285,0
0,-999,-999,380,1
1,1,300,-999,0
0,-999,-999,387,0
0,-999,-999,270,1
0,-999,-999,290,1
0,-999,-999,348,0
1,0,367,355,0
1,0,300,280,1
0,-999,-999,431,0
0,-999,-999,313,0
0,-999,-999,274,1
0,-999,-999,382,0
0,-999,-999,400,0
0,-999,-999,289,1
1,1,150,-999,0
0,-999,-999,247,1
1,0,250,261,1
0,-999,-999,450,0
0,-999,-999,267,0
0,-999,-999,361,1
1,0,200,241,1
0,-999,-999,351,0
0,-999,-999,252,1
0,-999,-999,291,0
1,1,83,-999,1
0,-999,-999,525,0
1,1,150,-999,0
0,-999,-999,339,0
1,0,250,253,1
1,1,150,-999,0
1,0,300,301,0
0,-999,-999,328,0
0,-999,-999,227,1
1,0,150,216,1
0,-999,-999,457,0
0,-999,-999,217,1
0,-999,-999,302,0
0,-999,-999,243,1
1,1,83,-999,0
0,-999,-999,564,0
1,0,250,273,0
1,1,200,-999,0
1,0,300,282,1
1,1,150,-999,1
0,-999,-999,281,0
0,-999,-999,269,1
0,-999,-999,352,0
0,-999,-999,361,0
0,-999,-999,297,0
0,-999,-999,299,1
0,-999,-999,323,0
1,0,200,260,1
0,-999,-999,331,1
1,1,83,-999,0
0,-999,-999,281,1
1,1,250,-999,0
1,0,433,281,1
0,-999,-999,460,0
1,0,367,287,1
0,-999,-999,296,0
1,0,300,280,1
0,-999,-999,313,1
0,-999,-999,329,0
1,1,150,-999,1
0,-999,-999,373,0
0,-999,-999,268,1
0,-999,-999,301,1
1,1,200,-999,1
0,-999,-999,297,1
0,-999,-999,311,1
0,-999,-999,380,0
0,-999,-999,399,1
1,1,250,-999,0
0,-999,-999,297,0
0,-999,-999,254,1
1,0,300,244,1
0,-999,-999,339,0
1,1,250,-999,0
0,-999,-999,340,0
0,-999,-999,371,0
1,0,300,328,0
1,0,250,232,1
0,-999,-999,410,0
1,1,83,-999,0
0,-999,-999,265,1
1,1,200,-999,1
0,-999,-999,354,1
0,-999,-999,317,0
0,-999,-999,366,1
0,-999,-999,334,0
1,0,367,246,1
0,-999,-999,370,1
0,-999,-999,307,0
0,-999,-999,592,0
0,-999,-999,362,1
0,-999,-999,430,1
0,-999,-999,296,1
1,1,150,-999,0
0,-999,-999,380,0
0,-999,-999,343,0
0,-999,-999,324,0
0,-999,-999,350,0
1,1,200,-999,0
0,-999,-999,274,1
1,0,433,369,0
0,-999,-999,319,0
0,-999,-999,380,0
0,-999,-999,248,1
0,-999,-999,389,0
1,0,250,309,1
0,-999,-999,326,1
1,1,83,-999,1
0,-999,-999,419,0
0,-999,-999,458,0
0,-999,-999,422,0
0,-999,-999,345,0
0,-999,-999,330,1
1,0,433,313,1
1,0,367,259,0
0,-999,-999,336,0
0,-999,-999,344,0
0,-999,-999,267,1
0,-999,-999,485,0
1,1,300,-999,0
0,-999,-999,268,0
1,0,433,370,0
1,0,367,270,1
1,0,300,328,1
1,1,250,-999,1
0,-999,-999,282,1
0,-999,-999,225,1
0,-999,-999,240,1
1,0,367,244,1
0,-999,-999,312,0
0,-999,-999,234,1
0,-999,-999,238,1
0,-999,-999,421,0
1,1,200,-999,0
0,-999,-999,241,1
0,-999,-999,245,1
0,-999,-999,254,1
0,-999,-999,274,1
1,0,367,288,0
0,-999,-999,316,0
0,-999,-999,407,0
1,0,367,216,1
1,0,300,241,1
0,-999,-999,497,1
0,-999,-999,252,1
0,-999,-999,216,1
0,-999,-999,240,0
1,0,250,279,0
0,-999,-999,320,1
0,-999,-999,259,1
1,1,150,-999,0
0,-999,-999,309,0
0,-999,-999,369,0
0,-999,-999,334,0
0,-999,-999,345,0
1,1,83,-999,0
1,1,200,-999,0
0,-999,-999,232,1
0,-999,-999,411,0
0,-999,-999,428,0
0,-999,-999,393,0
0,-999,-999,270,1
0,-999,-999,398,0
0,-999,-999,275,1
1,0,300,314,1
0,-999,-999,310,1
0,-999,-999,334,0
0,-999,-999,302,1
1,1,83,-999,1
1,0,200,276,1
0,-999,-999,467,0
0,-999,-999,348,0
1,1,83,-999,0
0,-999,-999,288,0
0,-999,-999,260,1
0,-999,-999,335,0
1,1,200,-999,0
1,1,250,-999,1
0,-999,-999,356,0
0,-999,-999,422,0
1,0,367,311,1
1,0,300,309,0
0,-999,-999,349,0
0,-999,-999,361,0
0,-999,-999,304,0
0,-999,-999,246,1
0,-999,-999,266,1
0,-999,-999,348,0
0,-999,-999,383,0
0,-999,-999,434,0
0,-999,-999,407,0
0,-999,-999,259,1
1,0,433,339,0
0,-999,-999,281,1
1,0,300,242,1
0,-999,-999,229,1
0,-999,-999,252,1
0,-999,-999,321,0
0,-999,-999,381,0
1,1,150,-999,1
1,0,300,244,1
1,1,250,-999,0
0,-999,-999,290,1
0,-999,-999,244,1
1,0,367,254,1
1,0,300,280,1
0,-999,-999,276,1
0,-999,-999,333,1
0,-999,-999,287,1
0,-999,-999,476,0
1,0,250,284,1
0,-999,-999,342,1
0,-999,-999,348,0
0,-999,-999,517,0
0,-999,-999,448,0
0,-999,-999,338,0
1,1,150,-999,0
1,0,300,366,0
0,-999,-999,366,0
0,-999,-999,292,1
0,-999,-999,303,1
0,-999,-999,363,1
0,-999,-999,334,1
1,1,250,-999,1
1,0,300,338,1
1,1,150,-999,0
0,-999,-999,317,1
1,0,300,380,0
1,1,200,-999,0
0,-999,-999,383,0
0,-999,-999,346,1
0,-999,-999,345,1
1,0,300,306,1
0,-999,-999,324,1
1,0,300,310,0
0,-999,-999,360,0
1,1,200,-999,0
0,-999,-999,310,0
0,-999,-999,316,0
0,-999,-999,307,1
1,0,250,219,1
0,-999,-999,436,0
1,1,200,-999,1
1,1,250,-999,0
1,0,367,254,1
0,-999,-999,487,0
0,-999,-999,265,1
0,-999,-999,283,1
0,-999,-999,258,1
1,0,200,253,1
1,1,150,-999,1
0,-999,-999,289,1
1,0,300,358,1
1,0,200,219,1
0,-999,-999,362,0
0,-999,-999,236,1
0,-999,-999,242,1
0,-999,-999,268,0
0,-999,-999,314,0
0,-999,-999,310,1
0,-999,-999,282,1
1,0,200,257,1
1,1,83,-999,0
0,-999,-999,262,1
1,1,150,-999,0
1,1,200,-999,0
0,-999,-999,392,0
0,-999,-999,266,1
0,-999,-999,365,1
0,-999,-999,338,0
0,-999,-999,482,0
1,0,200,517,0
0,-999,-999,367,0
0,-999,-999,290,1
1,1,150,-999,1
1,1,300,-999,0
0,-999,-999,287,1
1,0,433,304,1
0,-999,-999,373,1
0,-999,-999,439,0
1,0,367,437,1
0,-999,-999,335,1
1,0,300,329,1
0,-999,-999,324,1
0,-999,-999,383,0
1,1,83,-999,0
0,-999,-999,391,0
0,-999,-999,290,1
1,0,250,321,0
1,1,200,-999,0
1,1,250,-999,1
0,-999,-999,426,0
0,-999,-999,395,0
0,-999,-999,242,1
0,-999,-999,402,0
0,-999,-999,387,0
1,0,250,276,1
1,0,250,266,1
1,0,300,229,1
1,1,150,-999,0
0,-999,-999,269,0
0,-999,-999,345,0
0,-999,-999,210,1
1,1,200,-999,0
0,-999,-999,266,1
0,-999,-999,298,0
1,0,300,331,0
1,0,250,260,1
1,1,150,-999,1
0,-999,-999,288,1
0,-999,-999,277,1
0,-999,-999,278,1
0,-999,-999,299,1
1,0,250,248,1
1,1,200,-999,1
0,-999,-999,341,1
0,-999,-999,318,0
0,-999,-999,418,0
0,-999,-999,401,1
0,-999,-999,323,1
0,-999,-999,284,1
1,0,367,293,1
0,-999,-999,305,0
1,0,250,291,0
0,-999,-999,312,1
1,1,83,-999,0
1,0,200,247,0
0,-999,-999,240,1
1,1,83,-999,1
1,0,250,317,1
1,1,83,-999,0
0,-999,-999,249,1
1,1,200,-999,0
0,-999,-999,292,1
0,-999,-999,402,0
0,-999,-999,259,1
0,-999,-999,374,0
0,-999,-999,469,1
0,-999,-999,305,1
0,-999,-999,386,0
0,-999,-999,393,0
0,-999,-999,433,1
1,1,83,-999,0
0,-999,-999,245,1
0,-999,-999,320,0
1,0,150,230,1
0,-999,-999,410,0
0,-999,-999,333,0
0,-999,-999,344,0
1,1,150,-999,1
1,0,300,380,0
1,0,250,235,1
1,1,83,-999,0
1,0,200,273,1
0,-999,-999,276,0
0,-999,-999,331,1
0,-999,-999,283,0
0,-999,-999,341,0
1,0,200,636,0
1,0,200,233,1
0,-999,-999,295,1
1,1,83,-999,1
1,1,200,-999,0
0,-999,-999,244,1
0,-999,-999,300,0
1,0,367,243,1
0,-999,-999,311,0
1,0,250,243,1
0,-999,-999,378,0
0,-999,-999,321,1
0,-999,-999,277,0
0,-999,-999,386,1
0,-999,-999,292,1
0,-999,-999,271,1
0,-999,-999,339,0
1,0,200,270,1
0,-999,-999,365,0
0,-999,-999,338,0
0,-999,-999,406,0
0,-999,-999,322,0
0,-999,-999,400,0
1,1,83,-999,0
0,-999,-999,384,1
1,1,150,-999,1
0,-999,-999,352,0
0,-999,-999,242,1
0,-999,-999,248,1
0,-999,-999,406,0
0,-999,-999,227,1
1,0,200,241,1
0,-999,-999,355,0
0,-999,-999,258,1
1,1,83,-999,1
1,0,250,245,1
1,1,150,-999,1
0,-999,-999,268,1
0,-999,-999,283,0
1,0,250,233,1
0,-999,-999,330,0
1,1,150,-999,0
1,0,200,256,1
0,-999,-999,409,1
0,-999,-999,361,0
0,-999,-999,430,0
1,1,150,-999,0
1,1,300,-999,0
1,0,433,325,1
1,1,367,-999,0
1,0,433,289,0
1,0,250,321,0
0,-999,-999,305,0
1,0,300,278,1
0,-999,-999,366,1
1,0,150,489,0
1,1,83,-999,0
1,1,150,-999,0
0,-999,-999,387,0
0,-999,-999,258,1
0,-999,-999,264,1
0,-999,-999,371,0
1,0,300,353,0
1,0,200,273,1
0,-999,-999,350,1
0,-999,-999,282,0
0,-999,-999,431,1
1,1,150,-999,0
1,1,200,-999,0
0,-999,-999,279,1
0,-999,-999,335,0
0,-999,-999,254,1
1,0,300,358,0
1,1,250,-999,0
0,-999,-999,239,1
0,-999,-999,255,1
1,0,300,251,1
0,-999,-999,367,0
0,-999,-999,251,1
0,-999,-999,340,0
0,-999,-999,428,0
0,-999,-999,393,0
1,1,200,-999,0
0,-999,-999,315,0
0,-999,-999,382,0
1,0,367,272,1
1,0,300,245,1
1,0,250,233,1
1,1,83,-999,1
0,-999,-999,383,0
1,1,250,-999,0
0,-999,-999,419,0
0,-999,-999,287,0
0,-999,-999,413,0
0,-999,-999,417,0
0,-999,-999,266,1
1,0,367,276,1
1,0,250,282,1
0,-999,-999,422,0
0,-999,-999,428,0
0,-999,-999,456,0
0,-999,-999,397,0
0,-999,-999,256,1
1,1,83,-999,0
0,-999,-999,260,1
0,-999,-999,261,1
0,-999,-999,368,0
0,-999,-999,623,0
0,-999,-999,323,1
1,1,83,-999,0
1,0,250,291,1
0,-999,-999,394,0
0,-999,-999,293,1
0,-999,-999,360,0
0,-999,-999,308,1
1,1,150,-999,1
0,-999,-999,417,0
0,-999,-999,357,0
0,-999,-999,358,1
1,0,300,310,0
1,1,200,-999,0
0,-999,-999,245,0
0,-999,-999,264,1
0,-999,-999,327,0
0,-999,-999,251,1
0,-999,-999,320,0
0,-999,-999,371,0
1,0,300,261,1
0,-999,-999,238,1
1,0,150,218,1
0,-999,-999,236,1
0,-999,-999,314,0
1,1,83,-999,0
0,-999,-999,249,1
1,0,250,233,1
0,-999,-999,329,0
0,-999,-999,355,0
1,1,200,-999,0
0,-999,-999,296,1
0,-999,-999,332,0
1,0,250,300,1
0,-999,-999,272,1
0,-999,-999,294,1
1,1,83,-999,1
1,0,150,452,0
1,1,83,-999,1
1,1,150,-999,0
1,0,300,244,1
1,1,150,-999,1
1,0,300,301,0
0,-999,-999,295,0
0,-999,-999,348,1
1,1,200,-999,0
0,-999,-999,376,0
0,-999,-999,374,0
0,-999,-999,295,1
1,1,250,-999,1
0,-999,-999,431,0
1,0,433,463,0
1,0,367,427,0
0,-999,-999,418,0
1,0,250,303,1
1,1,200,-999,1
0,-999,-999,452,0
0,-999,-999,446,0
0,-999,-999,265,1
1,0,250,268,1
0,-999,-999,292,1
1,1,83,-999,1
0,-999,-999,532,0
1,1,150,-999,1
0,-999,-999,342,1
