ss_presented,inhibited,ssd,rt,value
0,-999,-999,302,0
0,-999,-999,469,1
0,-999,-999,214,1
0,-999,-999,340,0
0,-999,-999,356,0
0,-999,-999,519,0
1,0,300,322,1
1,1,150,-999,0
0,-999,-999,223,1
0,-999,-999,308,0
1,0,300,315,1
1,0,200,247,0
1,1,100,-999,1
0,-999,-999,357,0
1,1,250,-999,0
0,-999,-999,344,0
0,-999,-999,389,0
0,-999,-999,403,0
1,0,350,392,0
1,0,300,218,1
0,-999,-999,423,1
0,-999,-999,263,0
1,0,300,269,1
0,-999,-999,399,0
0,-999,-999,491,0
0,-999,-999,253,1
1,1,150,-999,1
0,-999,-999,383,1
1,0,300,343,1
0,-999,-999,408,1
0,-999,-999,367,1
0,-999,-999,360,1
0,-999,-999,322,0
1,0,300,196,1
0,-999,-999,408,1
0,-999,-999,255,1
1,1,200,-999,1
0,-999,-999,350,0
1,0,350,329,0
1,1,250,-999,0
0,-999,-999,234,1
0,-999,-999,367,1
0,-999,-999,543,0
1,0,400,329,1
0,-999,-999,231,1
0,-999,-999,414,0
0,-999,-999,381,1
1,0,350,318,1
0,-999,-999,280,0
0,-999,-999,216,1
1,0,350,199,1
0,-999,-999,411,1
1,0,300,355,0
0,-999,-999,348,1
0,-999,-999,357,1
0,-999,-999,342,1
1,1,250,-999,0
0,-999,-999,208,1
0,-999,-999,302,1
0,-999,-999,350,0
1,0,400,396,1
1,1,250,-999,1
0,-999,-999,276,1
0,-999,-999,342,0
0,-999,-999,362,0
0,-999,-999,374,0
1,0,300,376,0
0,-999,-999,225,1
1,1,250,-999,0
0,-999,-999,218,0
1,0,400,218,1
0,-999,-999,427,1
0,-999,-999,260,1
0,-999,-999,228,1
1,0,300,397,0
0,-999,-999,344,0
1,1,150,-999,0
1,0,200,236,1
1,1,150,-999,0
1,0,200,203,1
0,-999,-999,367,0
1,1,100,-999,0
0,-999,-999,368,1
1,0,200,353,1
1,0,100,229,0
1,0,100,210,0
1,1,100,-999,1
0,-999,-999,381,0
0,-999,-999,352,1
1,1,150,-999,0
1,0,300,296,1
1,0,250,265,0
1,1,100,-999,0
0,-999,-999,361,1
1,0,150,652,0
1,1,100,-999,1
1,0,150,212,1
0,-999,-999,383,0
0,-999,-999,374,1
0,-999,-999,341,0
1,0,100,218,1
0,-999,-999,291,0
1,1,100,-999,0
1,1,200,-999,0
1,0,350,363,0
1,0,300,282,1
0,-999,-999,335,1
0,-999,-999,341,0
1,1,150,-999,1
1,1,200,-999,0
0,-999,-999,323,0
0,-999,-999,207,1
1,1,300,-999,0
1,0,450,382,0
0,-999,-999,302,0
1,0,400,411,0
1,0,300,356,1
0,-999,-999,375,0
0,-999,-999,229,1
0,-999,-999,418,1
0,-999,-999,253,1
1,1,200,-999,1
0,-999,-999,370,0
0,-999,-999,251,1
1,1,300,-999,0
1,0,400,304,0
0,-999,-999,361,0
1,0,300,385,0
0,-999,-999,236,1
