ss_presented,inhibited,ssd,rt,value
1,1,50,-999,0
0,-999,-999,437,1
1,0,333,262,0
0,-999,-999,175,1
0,-999,-999,298,0
0,-999,-999,241,0
0,-999,-999,194,1
0,-999,-999,326,0
0,-999,-999,253,1
1,0,200,265,1
0,-999,-999,219,0
1,1,133,-999,0
0,-999,-999,234,0
1,0,333,267,0
1,0,267,234,1
1,1,133,-999,1
1,0,267,326,1
0,-999,-999,658,0
0,-999,-999,577,0
0,-999,-999,558,0
0,-999,-999,187,1
1,1,133,-999,0
0,-999,-999,383,0
0,-999,-999,437,0
0,-999,-999,282,0
0,-999,-999,409,0
1,0,267,322,0
0,-999,-999,306,0
0,-999,-999,222,0
1,1,133,-999,0
0,-999,-999,256,0
0,-999,-999,438,0
1,0,483,361,0
0,-999,-999,338,0
0,-999,-999,408,0
0,-999,-999,355,0
0,-999,-999,281,1
0,-999,-999,333,0
1,0,267,276,0
0,-999,-999,355,0
1,1,50,-999,0
1,0,483,326,0
0,-999,-999,274,1
0,-999,-999,282,0
0,-999,-999,274,0
1,0,483,301,1
1,0,267,273,0
0,-999,-999,280,0
0,-999,-999,241,0
0,-999,-999,315,1
0,-999,-999,302,0
0,-999,-999,283,0
1,1,50,-999,1
0,-999,-999,370,0
0,-999,-999,229,1
1,1,133,-999,0
1,0,333,228,1
1,1,133,-999,1
1,1,267,-999,0
0,-999,-999,221,1
0,-999,-999,232,1
0,-999,-999,258,0
0,-999,-999,350,0
0,-999,-999,445,0
0,-999,-999,319,0
0,-999,-999,496,0
1,0,483,277,0
0,-999,-999,247,1
0,-999,-999,227,1
1,1,50,-999,0
0,-999,-999,311,1
0,-999,-999,253,0
0,-999,-999,247,1
0,-999,-999,332,0
0,-999,-999,338,0
0,-999,-999,328,0
0,-999,-999,339,0
0,-999,-999,267,1
1,0,483,291,1
0,-999,-999,277,0
0,-999,-999,616,1
0,-999,-999,347,0
1,1,267,-999,1
0,-999,-999,524,1
0,-999,-999,288,0
0,-999,-999,318,0
0,-999,-999,263,0
0,-999,-999,257,0
1,0,483,433,0
0,-999,-999,364,0
0,-999,-999,276,1
0,-999,-999,276,0
