ss_presented,inhibited,ssd,rt,value
0,-999,-999,276,1
1,0,300,215,1
0,-999,-999,235,0
0,-999,-999,270,1
0,-999,-999,271,1
0,-999,-999,425,0
0,-999,-999,378,0
0,-999,-999,376,0
0,-999,-999,484,0
0,-999,-999,232,1
0,-999,-999,386,0
0,-999,-999,229,1
1,0,433,248,1
1,0,300,403,0
1,1,150,-999,0
0,-999,-999,363,0
0,-999,-999,442,0
0,-999,-999,226,1
1,0,300,237,1
0,-999,-999,271,1
0,-999,-999,279,1
1,0,250,346,1
0,-999,-999,359,1
0,-999,-999,201,1
0,-999,-999,222,1
0,-999,-999,484,0
1,1,83,-999,0
0,-999,-999,408,0
0,-999,-999,235,1
1,0,200,223,1
0,-999,-999,240,1
0,-999,-999,379,0
1,1,83,-999,0
0,-999,-999,267,0
0,-999,-999,230,1
0,-999,-999,246,1
1,0,250,320,0
0,-999,-999,350,0
0,-999,-999,227,1
0,-999,-999,390,0
1,0,150,234,1
1,1,83,-999,0
1,0,250,239,1
1,0,200,212,1
0,-999,-999,441,0
0,-999,-999,207,0
0,-999,-999,321,0
0,-999,-999,240,1
1,1,83,-999,0
0,-999,-999,396,0
1,0,150,234,1
0,-999,-999,255,1
0,-999,-999,418,0
1,1,83,-999,0
1,0,200,245,1
0,-999,-999,270,1
0,-999,-999,261,1
0,-999,-999,387,0
1,1,150,-999,0
1,1,200,-999,0
1,0,300,237,1
0,-999,-999,279,1
0,-999,-999,271,1
0,-999,-999,324,1
0,-999,-999,377,0
0,-999,-999,321,0
1,0,150,279,1
1,1,83,-999,1
0,-999,-999,424,0
1,0,250,367,0
1,0,250,252,1
1,1,83,-999,0
1,0,200,280,1
0,-999,-999,256,1
0,-999,-999,323,0
0,-999,-999,305,1
0,-999,-999,279,1
0,-999,-999,361,1
0,-999,-999,384,0
1,1,83,-999,0
0,-999,-999,266,1
0,-999,-999,296,0
0,-999,-999,228,1
1,1,150,-999,0
0,-999,-999,357,0
0,-999,-999,370,0
0,-999,-999,227,1
0,-999,-999,234,1
0,-999,-999,317,0
0,-999,-999,232,1
1,1,200,-999,0
0,-999,-999,318,0
1,0,250,338,0
0,-999,-999,232,1
1,1,83,-999,0
1,0,200,250,1
0,-999,-999,521,0
1,1,83,-999,0
1,0,150,236,1
0,-999,-999,340,0
1,1,83,-999,1
0,-999,-999,312,0
0,-999,-999,650,0
0,-999,-999,396,0
0,-999,-999,263,1
1,1,150,-999,0
1,0,250,247,1
0,-999,-999,242,1
0,-999,-999,299,1
0,-999,-999,376,0
0,-999,-999,335,0
0,-999,-999,397,0
0,-999,-999,362,0
1,1,83,-999,0
0,-999,-999,240,1
0,-999,-999,383,0
0,-999,-999,412,0
0,-999,-999,256,1
0,-999,-999,461,0
1,0,200,287,0
1,1,150,-999,0
0,-999,-999,370,0
1,0,300,262,1
1,0,250,253,1
1,0,200,266,1
1,1,150,-999,1
1,0,250,337,0
1,1,200,-999,0
0,-999,-999,343,0
0,-999,-999,340,0
1,0,367,314,1
0,-999,-999,288,0
0,-999,-999,243,0
0,-999,-999,327,0
1,1,200,-999,0
1,0,367,443,0
1,0,250,336,0
1,1,83,-999,0
0,-999,-999,253,1
1,1,200,-999,0
1,0,367,334,0
0,-999,-999,242,1
0,-999,-999,369,0
0,-999,-999,220,1
0,-999,-999,239,1
0,-999,-999,394,0
0,-999,-999,225,1
0,-999,-999,362,0
0,-999,-999,340,0
0,-999,-999,251,1
0,-999,-999,241,1
1,0,250,304,0
0,-999,-999,376,0
0,-999,-999,227,1
0,-999,-999,295,0
1,0,300,360,0
0,-999,-999,231,1
1,0,250,237,1
1,0,150,218,1
0,-999,-999,359,0
0,-999,-999,257,1
