ss_presented,inhibited,ssd,rt,value
0,-999,-999,371,0
1,0,300,308,1
0,-999,-999,323,0
0,-999,-999,663,1
0,-999,-999,471,0
0,-999,-999,350,1
1,1,200,-999,0
1,0,300,298,0
1,1,200,-999,0
0,-999,-999,392,0
0,-999,-999,580,1
0,-999,-999,565,0
1,0,450,393,0
1,0,350,453,0
0,-999,-999,260,1
0,-999,-999,344,1
0,-999,-999,508,1
1,1,200,-999,1
1,1,300,-999,0
0,-999,-999,387,0
0,-999,-999,362,1
0,-999,-999,412,1
0,-999,-999,303,0
0,-999,-999,466,1
0,-999,-999,407,1
1,0,350,367,0
1,1,300,-999,0
1,0,350,429,0
1,1,100,-999,0
0,-999,-999,407,1
0,-999,-999,643,0
1,1,250,-999,0
1,0,300,323,0
1,1,150,-999,0
0,-999,-999,392,0
1,1,250,-999,1
0,-999,-999,683,1
0,-999,-999,436,0
0,-999,-999,457,1
0,-999,-999,451,0
1,1,300,-999,1
1,0,350,391,0
1,1,250,-999,0
1,0,350,427,0
1,0,300,302,1
1,1,250,-999,0
0,-999,-999,377,1
0,-999,-999,411,0
1,0,300,268,1
0,-999,-999,423,0
1,0,200,263,1
0,-999,-999,521,1
1,1,100,-999,0
0,-999,-999,468,0
0,-999,-999,290,1
0,-999,-999,399,0
1,1,250,-999,1
1,0,300,386,0
0,-999,-999,237,1
1,1,150,-999,0
1,1,300,-999,1
1,0,350,393,1
1,1,250,-999,1
0,-999,-999,379,0
1,0,350,373,0
0,-999,-999,431,0
0,-999,-999,427,0
1,1,250,-999,1
1,0,400,411,1
1,1,300,-999,1
1,1,350,-999,0
0,-999,-999,397,0
0,-999,-999,489,1
0,-999,-999,258,0
0,-999,-999,511,1
0,-999,-999,254,0
0,-999,-999,416,1
0,-999,-999,412,0
0,-999,-999,310,1
0,-999,-999,510,0
1,0,450,444,1
0,-999,-999,344,1
0,-999,-999,528,1
0,-999,-999,416,1
0,-999,-999,379,0
0,-999,-999,474,0
1,0,350,234,1
0,-999,-999,222,0
