ss_presented,inhibited,ssd,rt,value
0,-999,-999,242,0
1,0,300,242,0
0,-999,-999,278,0
0,-999,-999,213,1
0,-999,-999,364,0
1,1,150,-999,0
1,0,250,200,1
0,-999,-999,228,1
0,-999,-999,222,1
0,-999,-999,410,0
0,-999,-999,239,1
1,0,200,235,1
0,-999,-999,320,0
1,1,83,-999,0
0,-999,-999,339,0
0,-999,-999,256,1
0,-999,-999,241,1
0,-999,-999,249,1
0,-999,-999,265,1
1,0,250,366,0
1,0,150,222,1
0,-999,-999,288,1
0,-999,-999,252,0
0,-999,-999,372,1
0,-999,-999,333,0
0,-999,-999,389,0
1,1,83,-999,0
0,-999,-999,215,1
0,-999,-999,229,1
1,0,300,379,0
0,-999,-999,350,0
0,-999,-999,358,0
0,-999,-999,297,0
0,-999,-999,337,0
0,-999,-999,221,1
0,-999,-999,304,0
0,-999,-999,333,0
0,-999,-999,246,0
0,-999,-999,218,0
0,-999,-999,288,1
0,-999,-999,226,1
0,-999,-999,368,0
1,1,200,-999,0
0,-999,-999,222,1
0,-999,-999,367,0
1,0,250,218,1
0,-999,-999,415,0
1,0,200,245,1
0,-999,-999,234,1
0,-999,-999,250,1
0,-999,-999,342,0
1,0,200,252,1
0,-999,-999,290,1
0,-999,-999,290,0
0,-999,-999,406,0
0,-999,-999,251,1
0,-999,-999,430,0
0,-999,-999,363,0
0,-999,-999,251,1
0,-999,-999,384,0
1,1,150,-999,0
1,0,250,391,0
1,1,83,-999,1
1,1,250,-999,0
0,-999,-999,294,1
0,-999,-999,338,0
0,-999,-999,323,0
1,0,433,348,0
0,-999,-999,440,0
0,-999,-999,272,1
0,-999,-999,287,1
0,-999,-999,562,0
0,-999,-999,391,0
1,1,367,-999,0
1,0,433,359,0
0,-999,-999,327,0
1,0,250,248,1
0,-999,-999,212,1
1,0,150,229,1
1,1,83,-999,1
0,-999,-999,256,1
0,-999,-999,234,1
0,-999,-999,284,0
0,-999,-999,235,1
1,0,200,253,1
1,1,83,-999,1
1,0,250,236,1
1,0,83,609,1
0,-999,-999,345,0
0,-999,-999,230,1
1,1,83,-999,1
1,1,200,-999,0
1,0,367,429,0
0,-999,-999,249,1
1,0,300,251,0
0,-999,-999,365,1
0,-999,-999,356,0
1,0,200,266,1
0,-999,-999,262,1
1,1,83,-999,0
1,0,200,331,0
1,1,83,-999,1
0,-999,-999,455,0
0,-999,-999,348,0
1,0,250,256,1
0,-999,-999,266,0
0,-999,-999,382,0
1,1,150,-999,0
0,-999,-999,256,1
0,-999,-999,256,1
0,-999,-999,271,1
0,-999,-999,386,0
1,0,200,254,1
0,-999,-999,443,0
1,1,83,-999,1
0,-999,-999,261,1
0,-999,-999,454,0
0,-999,-999,501,0
0,-999,-999,280,0
0,-999,-999,252,1
0,-999,-999,375,0
0,-999,-999,432,0
1,0,150,235,1
0,-999,-999,606,0
0,-999,-999,267,1
0,-999,-999,359,0
1,1,83,-999,1
0,-999,-999,210,1
0,-999,-999,359,0
0,-999,-999,230,1
0,-999,-999,248,1
1,0,250,232,0
1,0,200,220,0
1,1,83,-999,1
1,0,150,219,0
1,1,83,-999,1
0,-999,-999,377,0
0,-999,-999,275,1
0,-999,-999,384,0
0,-999,-999,499,0
0,-999,-999,233,1
1,1,150,-999,0
0,-999,-999,224,1
0,-999,-999,493,0
0,-999,-999,488,0
0,-999,-999,399,0
1,0,250,364,0
0,-999,-999,413,0
1,0,200,253,1
1,1,83,-999,1
0,-999,-999,327,1
0,-999,-999,269,1
0,-999,-999,255,1
0,-999,-999,279,1
0,-999,-999,322,1
0,-999,-999,346,0
0,-999,-999,621,0
0,-999,-999,466,0
1,1,200,-999,1
0,-999,-999,241,1
1,0,250,236,1
0,-999,-999,246,1
1,1,83,-999,0
0,-999,-999,298,0
0,-999,-999,213,1
1,0,150,245,1
0,-999,-999,221,1
1,1,83,-999,1
0,-999,-999,408,0
1,0,150,225,1
1,1,83,-999,0
1,0,150,223,1
0,-999,-999,238,1
0,-999,-999,234,1
0,-999,-999,288,0
0,-999,-999,229,1
1,1,83,-999,1
1,0,250,376,0
0,-999,-999,351,0
0,-999,-999,332,0
0,-999,-999,380,0
1,0,150,247,1
1,1,83,-999,0
1,1,150,-999,0
0,-999,-999,335,0
0,-999,-999,304,0
0,-999,-999,341,0
1,0,300,256,1
0,-999,-999,315,0
0,-999,-999,334,1
0,-999,-999,335,0
0,-999,-999,269,1
0,-999,-999,260,1
0,-999,-999,297,1
1,1,250,-999,0
0,-999,-999,432,0
0,-999,-999,393,0
1,0,300,301,1
0,-999,-999,299,1
1,1,150,-999,0
0,-999,-999,373,0
1,0,300,413,0
0,-999,-999,267,1
0,-999,-999,275,1
0,-999,-999,350,0
0,-999,-999,399,0
0,-999,-999,405,0
1,0,250,263,1
0,-999,-999,276,1
0,-999,-999,380,0
1,0,200,251,1
1,0,150,295,1
1,1,150,-999,1
0,-999,-999,287,1
1,0,250,300,1
0,-999,-999,292,1
1,1,83,-999,0
1,1,200,-999,0
0,-999,-999,349,1
1,0,367,267,1
0,-999,-999,234,1
0,-999,-999,209,1
0,-999,-999,464,0
0,-999,-999,224,1
0,-999,-999,384,0
0,-999,-999,399,0
0,-999,-999,270,1
0,-999,-999,404,0
1,1,300,-999,0
0,-999,-999,334,0
1,0,433,339,0
1,0,250,335,0
0,-999,-999,200,1
0,-999,-999,236,1
0,-999,-999,230,1
0,-999,-999,344,0
0,-999,-999,454,0
0,-999,-999,211,0
0,-999,-999,518,0
0,-999,-999,312,1
