ss_presented,inhibited,ssd,rt,value
1,1,200,-999,0
0,-999,-999,303,1
1,0,350,374,0
0,-999,-999,332,0
1,0,300,439,1
1,0,250,405,0
0,-999,-999,434,0
1,1,150,-999,1
0,-999,-999,371,0
1,1,300,-999,0
1,0,450,452,0
0,-999,-999,356,0
1,0,450,463,1
1,0,400,432,1
0,-999,-999,483,1
0,-999,-999,488,1
0,-999,-999,272,1
1,0,250,285,1
0,-999,-999,414,1
1,1,100,-999,0
1,1,150,-999,0
1,1,300,-999,0
1,0,450,382,0
1,1,400,-999,0
0,-999,-999,485,0
0,-999,-999,487,0
1,0,500,387,1
0,-999,-999,212,0
0,-999,-999,499,1
1,0,350,445,0
0,-999,-999,401,0
0,-999,-999,379,1
0,-999,-999,540,0
1,0,200,295,1
1,1,200,-999,1
1,1,300,-999,0
1,0,350,354,1
0,-999,-999,298,0
1,0,350,412,0
0,-999,-999,404,0
1,1,200,-999,1
0,-999,-999,349,1
0,-999,-999,452,0
0,-999,-999,424,1
1,0,350,392,0
1,1,200,-999,0
1,1,350,-999,0
0,-999,-999,246,1
1,0,450,394,0
0,-999,-999,572,0
1,0,300,239,1
0,-999,-999,261,0
0,-999,-999,383,0
1,0,250,315,1
0,-999,-999,354,0
0,-999,-999,397,1
1,1,200,-999,1
0,-999,-999,456,0
0,-999,-999,428,0
1,1,350,-999,0
1,0,500,349,0
1,0,450,400,0
0,-999,-999,401,0
1,0,400,207,1
0,-999,-999,467,1
0,-999,-999,418,0
1,0,300,324,1
0,-999,-999,488,1
1,1,150,-999,0
0,-999,-999,472,0
0,-999,-999,547,0
1,1,200,-999,0
0,-999,-999,232,1
0,-999,-999,342,1
0,-999,-999,330,0
0,-999,-999,385,1
0,-999,-999,419,1
0,-999,-999,476,0
0,-999,-999,340,0
0,-999,-999,401,0
1,0,350,283,1
0,-999,-999,485,0
0,-999,-999,391,1
0,-999,-999,398,1
0,-999,-999,443,0
1,1,150,-999,0
1,1,250,-999,0
0,-999,-999,332,1
1,0,400,425,0
0,-999,-999,495,0
1,1,300,-999,0
1,0,450,317,1
1,0,350,408,1
0,-999,-999,347,0
1,1,250,-999,0
1,0,300,354,1
1,1,250,-999,0
0,-999,-999,246,0
1,0,300,331,0
1,1,150,-999,0
0,-999,-999,311,1
0,-999,-999,430,0
1,0,300,313,1
1,1,200,-999,0
0,-999,-999,532,0
1,1,250,-999,1
0,-999,-999,479,1
1,0,300,266,1
0,-999,-999,329,1
0,-999,-999,316,1
0,-999,-999,319,1
0,-999,-999,543,0
1,0,250,227,1
0,-999,-999,443,1
1,1,200,-999,1
1,1,250,-999,1
1,0,400,401,0
1,0,300,230,1
0,-999,-999,525,0
0,-999,-999,190,1
0,-999,-999,408,0
0,-999,-999,500,0
1,0,250,214,0
0,-999,-999,405,1
0,-999,-999,301,1
0,-999,-999,545,0
1,1,200,-999,0
0,-999,-999,291,1
0,-999,-999,465,0
0,-999,-999,381,0
1,0,350,482,0
0,-999,-999,246,1
1,1,250,-999,0
1,0,400,268,1
0,-999,-999,566,1
1,0,250,312,1
