ss_presented,inhibited,ssd,rt,value
0,-999,-999,237,0
0,-999,-999,229,1
1,0,267,229,1
0,-999,-999,229,1
0,-999,-999,216,1
0,-999,-999,362,0
1,0,133,211,1
0,-999,-999,225,1
0,-999,-999,211,1
0,-999,-999,331,0
0,-999,-999,200,1
0,-999,-999,218,1
0,-999,-999,234,1
0,-999,-999,220,1
0,-999,-999,364,0
1,1,50,-999,0
0,-999,-999,237,1
1,0,267,222,1
0,-999,-999,189,1
0,-999,-999,328,0
0,-999,-999,440,0
0,-999,-999,285,0
1,0,133,203,1
1,1,50,-999,0
0,-999,-999,231,1
1,1,200,-999,0
1,0,267,221,0
1,0,200,196,1
1,1,50,-999,0
0,-999,-999,183,1
1,0,267,194,1
0,-999,-999,203,0
0,-999,-999,231,0
0,-999,-999,206,1
0,-999,-999,297,0
0,-999,-999,200,1
0,-999,-999,231,1
0,-999,-999,208,1
0,-999,-999,384,0
0,-999,-999,214,1
0,-999,-999,197,1
0,-999,-999,314,0
1,0,133,200,1
1,1,50,-999,0
0,-999,-999,192,1
0,-999,-999,251,0
0,-999,-999,212,1
0,-999,-999,205,1
0,-999,-999,238,0
0,-999,-999,215,1
0,-999,-999,214,1
0,-999,-999,277,0
1,0,267,190,1
0,-999,-999,194,1
0,-999,-999,227,1
0,-999,-999,228,1
0,-999,-999,281,0
1,1,50,-999,0
0,-999,-999,230,0
1,0,267,206,1
0,-999,-999,328,0
0,-999,-999,385,0
0,-999,-999,370,0
0,-999,-999,237,1
1,1,50,-999,0
0,-999,-999,214,1
1,0,500,212,1
0,-999,-999,377,0
0,-999,-999,249,1
0,-999,-999,222,1
0,-999,-999,227,1
0,-999,-999,276,0
1,0,333,230,0
1,0,200,258,0
0,-999,-999,346,1
0,-999,-999,374,0
0,-999,-999,310,0
0,-999,-999,220,1
0,-999,-999,370,0
0,-999,-999,215,1
0,-999,-999,228,1
1,1,133,-999,1
0,-999,-999,354,0
0,-999,-999,213,0
0,-999,-999,242,1
1,0,267,222,1
1,0,200,244,1
0,-999,-999,248,1
0,-999,-999,236,1
0,-999,-999,339,0
1,1,50,-999,1
0,-999,-999,323,0
1,0,267,230,1
0,-999,-999,264,0
0,-999,-999,230,1
0,-999,-999,326,0
1,1,50,-999,1
0,-999,-999,284,0
0,-999,-999,315,0
0,-999,-999,326,0
0,-999,-999,220,0
0,-999,-999,243,0
1,0,267,229,1
0,-999,-999,257,0
0,-999,-999,401,0
1,1,200,-999,0
1,0,333,329,0
0,-999,-999,577,0
1,0,267,208,1
0,-999,-999,362,0
0,-999,-999,238,1
0,-999,-999,204,1
0,-999,-999,196,1
0,-999,-999,216,1
0,-999,-999,423,0
0,-999,-999,227,1
0,-999,-999,287,0
0,-999,-999,219,1
1,1,133,-999,0
0,-999,-999,240,1
0,-999,-999,343,0
0,-999,-999,219,1
0,-999,-999,228,1
0,-999,-999,377,0
0,-999,-999,241,1
0,-999,-999,398,0
0,-999,-999,358,0
1,0,267,216,1
0,-999,-999,233,1
1,1,50,-999,0
0,-999,-999,304,0
0,-999,-999,411,0
0,-999,-999,216,1
0,-999,-999,321,0
0,-999,-999,235,1
0,-999,-999,304,1
0,-999,-999,268,0
0,-999,-999,309,0
1,0,133,193,1
1,1,50,-999,0
0,-999,-999,473,0
0,-999,-999,196,1
0,-999,-999,313,0
0,-999,-999,201,1
1,0,133,206,1
0,-999,-999,214,1
0,-999,-999,382,0
0,-999,-999,412,0
0,-999,-999,202,1
0,-999,-999,211,1
0,-999,-999,307,0
0,-999,-999,349,0
0,-999,-999,210,1
0,-999,-999,264,0
1,0,50,243,1
1,1,50,-999,0
0,-999,-999,364,0
1,1,133,-999,0
0,-999,-999,228,1
0,-999,-999,213,1
0,-999,-999,228,1
0,-999,-999,316,0
0,-999,-999,315,0
0,-999,-999,303,0
0,-999,-999,216,1
0,-999,-999,222,1
1,0,333,321,1
0,-999,-999,320,1
0,-999,-999,222,1
0,-999,-999,220,1
0,-999,-999,262,1
0,-999,-999,276,0
0,-999,-999,254,1
0,-999,-999,307,0
0,-999,-999,325,0
0,-999,-999,222,1
0,-999,-999,251,1
0,-999,-999,277,1
1,0,133,211,0
1,1,50,-999,1
1,1,133,-999,0
0,-999,-999,226,0
0,-999,-999,199,1
1,0,267,295,0
0,-999,-999,306,0
0,-999,-999,224,1
0,-999,-999,317,0
0,-999,-999,224,1
0,-999,-999,212,1
1,1,200,-999,0
0,-999,-999,230,1
0,-999,-999,213,1
0,-999,-999,216,1
0,-999,-999,217,1
0,-999,-999,220,1
1,0,267,274,0
1,0,200,211,1
0,-999,-999,190,1
0,-999,-999,210,1
0,-999,-999,289,0
0,-999,-999,213,1
0,-999,-999,292,0
0,-999,-999,204,1
0,-999,-999,217,1
0,-999,-999,243,0
0,-999,-999,224,0
0,-999,-999,332,1
0,-999,-999,236,1
1,1,50,-999,1
1,1,133,-999,0
0,-999,-999,359,0
1,0,200,242,1
0,-999,-999,235,1
0,-999,-999,250,1
0,-999,-999,277,0
0,-999,-999,250,1
0,-999,-999,229,1
0,-999,-999,275,0
0,-999,-999,233,1
1,0,267,244,1
0,-999,-999,238,1
0,-999,-999,248,1
0,-999,-999,222,0
1,0,200,214,1
1,1,50,-999,0
0,-999,-999,251,0
1,1,133,-999,0
1,0,333,280,0
0,-999,-999,211,1
0,-999,-999,244,1
0,-999,-999,347,0
0,-999,-999,238,0
0,-999,-999,356,0
0,-999,-999,222,1
0,-999,-999,230,1
1,1,133,-999,0
0,-999,-999,237,1
0,-999,-999,250,1
0,-999,-999,214,1
0,-999,-999,361,0
0,-999,-999,221,1
1,0,200,212,1
0,-999,-999,307,0
0,-999,-999,218,1
1,1,50,-999,0
0,-999,-999,319,0
1,0,267,223,1
0,-999,-999,201,1
0,-999,-999,236,1
0,-999,-999,231,1
0,-999,-999,408,0
0,-999,-999,223,1
1,1,50,-999,0
1,0,200,212,1
0,-999,-999,227,1
1,1,50,-999,1
