ss_presented,inhibited,ssd,rt,value
0,-999,-999,233,1
0,-999,-999,298,0
0,-999,-999,507,0
0,-999,-999,233,1
0,-999,-999,410,0
1,0,300,219,1
0,-999,-999,230,1
0,-999,-999,371,0
1,1,200,-999,0
0,-999,-999,239,1
1,0,300,225,1
1,1,150,-999,1
0,-999,-999,326,1
0,-999,-999,389,0
0,-999,-999,228,1
1,1,300,-999,0
1,0,433,280,0
0,-999,-999,222,1
0,-999,-999,244,1
0,-999,-999,351,0
0,-999,-999,223,1
0,-999,-999,468,0
1,0,300,336,0
1,0,150,226,1
0,-999,-999,240,1
0,-999,-999,329,0
0,-999,-999,351,0
1,1,83,-999,0
0,-999,-999,226,1
0,-999,-999,224,1
1,1,250,-999,0
0,-999,-999,223,1
1,0,367,217,1
0,-999,-999,401,0
0,-999,-999,247,1
0,-999,-999,244,1
1,0,200,234,1
0,-999,-999,234,1
0,-999,-999,250,1
0,-999,-999,222,1
0,-999,-999,239,1
0,-999,-999,405,0
1,0,433,350,0
1,0,300,379,0
0,-999,-999,227,1
0,-999,-999,223,1
0,-999,-999,352,0
0,-999,-999,328,0
1,1,250,-999,0
0,-999,-999,240,1
0,-999,-999,221,1
0,-999,-999,526,1
0,-999,-999,402,0
0,-999,-999,295,1
0,-999,-999,242,1
1,0,300,271,1
1,1,200,-999,1
0,-999,-999,243,1
0,-999,-999,261,1
1,1,300,-999,0
0,-999,-999,235,1
1,0,433,263,1
0,-999,-999,529,0
0,-999,-999,413,0
0,-999,-999,500,0
0,-999,-999,426,0
1,0,367,335,0
0,-999,-999,250,0
0,-999,-999,279,1
0,-999,-999,259,1
0,-999,-999,271,1
1,0,433,298,0
1,0,367,233,1
0,-999,-999,424,0
0,-999,-999,378,0
0,-999,-999,254,1
1,1,250,-999,0
0,-999,-999,260,1
0,-999,-999,263,0
0,-999,-999,447,1
1,0,300,357,0
0,-999,-999,242,1
0,-999,-999,220,1
0,-999,-999,231,1
0,-999,-999,218,1
0,-999,-999,481,0
0,-999,-999,237,1
0,-999,-999,402,0
1,1,200,-999,0
1,0,367,222,1
0,-999,-999,368,0
0,-999,-999,235,1
0,-999,-999,250,1
1,1,200,-999,0
0,-999,-999,520,0
1,0,300,211,1
1,1,150,-999,0
0,-999,-999,230,1
1,0,300,358,0
0,-999,-999,242,1
1,0,200,241,1
1,1,83,-999,0
0,-999,-999,208,1
0,-999,-999,227,1
1,1,250,-999,0
1,0,367,305,0
0,-999,-999,233,1
0,-999,-999,243,1
0,-999,-999,248,1
0,-999,-999,219,1
0,-999,-999,440,0
0,-999,-999,402,1
1,1,250,-999,0
0,-999,-999,450,0
0,-999,-999,492,0
0,-999,-999,213,1
0,-999,-999,421,0
0,-999,-999,374,0
1,1,200,-999,0
1,1,367,-999,0
1,0,433,219,1
0,-999,-999,259,1
1,0,433,285,1
0,-999,-999,511,0
0,-999,-999,237,1
1,1,300,-999,0
0,-999,-999,318,0
1,0,433,266,1
0,-999,-999,261,0
0,-999,-999,421,0
1,1,83,-999,0
0,-999,-999,405,0
0,-999,-999,544,0
0,-999,-999,432,0
0,-999,-999,505,0
1,1,150,-999,1
0,-999,-999,326,0
1,1,200,-999,0
0,-999,-999,283,1
1,1,83,-999,0
0,-999,-999,253,1
0,-999,-999,415,0
0,-999,-999,249,1
0,-999,-999,270,0
0,-999,-999,470,1
0,-999,-999,614,0
0,-999,-999,247,1
0,-999,-999,513,0
1,0,250,227,1
0,-999,-999,232,1
0,-999,-999,429,0
0,-999,-999,472,0
0,-999,-999,226,1
1,1,200,-999,0
0,-999,-999,241,1
0,-999,-999,316,0
0,-999,-999,223,1
0,-999,-999,223,0
1,0,300,253,0
0,-999,-999,417,1
1,1,200,-999,0
0,-999,-999,264,0
0,-999,-999,280,1
0,-999,-999,394,0
0,-999,-999,246,1
0,-999,-999,376,0
0,-999,-999,257,1
1,0,300,259,1
1,1,150,-999,1
0,-999,-999,291,1
1,1,250,-999,0
1,0,433,276,1
0,-999,-999,271,1
0,-999,-999,263,1
1,0,300,325,1
0,-999,-999,259,0
0,-999,-999,410,1
0,-999,-999,344,1
1,1,150,-999,1
1,0,250,222,1
0,-999,-999,320,0
1,1,200,-999,1
0,-999,-999,261,0
0,-999,-999,218,1
1,0,367,369,0
1,1,200,-999,0
0,-999,-999,243,1
0,-999,-999,236,1
1,1,300,-999,0
0,-999,-999,214,1
1,0,433,237,1
0,-999,-999,326,0
1,0,250,231,1
0,-999,-999,448,0
0,-999,-999,241,1
0,-999,-999,223,1
0,-999,-999,230,1
1,0,367,433,0
1,0,300,233,1
0,-999,-999,283,0
0,-999,-999,294,0
0,-999,-999,308,0
0,-999,-999,346,1
1,0,200,253,1
0,-999,-999,484,0
0,-999,-999,425,0
1,1,83,-999,1
1,1,200,-999,0
1,0,367,251,1
0,-999,-999,339,0
0,-999,-999,253,1
0,-999,-999,270,1
0,-999,-999,461,0
1,0,433,266,1
1,0,250,268,1
0,-999,-999,355,0
1,1,83,-999,0
0,-999,-999,401,0
0,-999,-999,253,1
1,1,200,-999,0
0,-999,-999,444,0
0,-999,-999,370,0
0,-999,-999,268,1
0,-999,-999,508,0
0,-999,-999,244,1
0,-999,-999,447,1
0,-999,-999,300,0
1,0,367,254,1
0,-999,-999,246,1
0,-999,-999,239,1
