ss_presented,inhibited,ssd,rt,value
1,0,267,244,0
0,-999,-999,228,1
1,1,133,-999,1
0,-999,-999,250,0
0,-999,-999,301,1
1,0,200,203,1
1,1,50,-999,0
1,1,267,-999,0
1,0,500,318,0
0,-999,-999,281,0
0,-999,-999,399,0
1,0,267,226,1
0,-999,-999,245,1
0,-999,-999,220,1
0,-999,-999,296,0
0,-999,-999,241,1
1,1,133,-999,0
1,0,267,242,1
0,-999,-999,261,0
1,1,133,-999,1
0,-999,-999,203,1
0,-999,-999,309,0
0,-999,-999,297,0
0,-999,-999,187,1
0,-999,-999,209,1
1,1,200,-999,0
1,0,500,194,1
0,-999,-999,212,1
1,0,333,366,0
1,1,133,-999,0
0,-999,-999,277,0
0,-999,-999,227,1
0,-999,-999,239,0
1,0,267,233,0
0,-999,-999,293,0
0,-999,-999,220,1
1,1,50,-999,0
0,-999,-999,226,1
0,-999,-999,351,0
0,-999,-999,260,0
0,-999,-999,220,1
0,-999,-999,364,0
1,0,200,215,1
0,-999,-999,283,0
0,-999,-999,198,1
1,0,133,206,1
0,-999,-999,195,1
0,-999,-999,201,1
1,1,50,-999,0
0,-999,-999,227,1
0,-999,-999,322,0
0,-999,-999,337,0
0,-999,-999,323,0
0,-999,-999,216,1
0,-999,-999,226,1
0,-999,-999,220,1
0,-999,-999,390,0
0,-999,-999,279,1
0,-999,-999,316,0
0,-999,-999,231,1
1,1,133,-999,0
1,0,500,255,1
1,0,417,274,0
1,0,333,306,0
1,1,50,-999,0
0,-999,-999,254,1
0,-999,-999,236,1
0,-999,-999,242,1
0,-999,-999,288,0
0,-999,-999,339,0
1,0,267,320,0
0,-999,-999,244,1
1,1,200,-999,1
0,-999,-999,316,0
1,0,333,242,1
0,-999,-999,263,1
0,-999,-999,315,0
0,-999,-999,391,0
0,-999,-999,308,0
1,0,200,222,1
0,-999,-999,319,0
0,-999,-999,241,1
0,-999,-999,317,0
0,-999,-999,250,0
0,-999,-999,280,0
0,-999,-999,209,1
0,-999,-999,211,1
0,-999,-999,223,1
0,-999,-999,279,0
0,-999,-999,415,0
0,-999,-999,207,1
0,-999,-999,214,1
0,-999,-999,214,1
1,0,417,212,1
0,-999,-999,341,0
0,-999,-999,266,1
1,0,267,240,1
0,-999,-999,272,0
0,-999,-999,349,0
