ss_presented,inhibited,ssd,rt,value
0,-999,-999,391,1
1,1,300,-999,1
1,1,450,-999,1
1,0,500,430,0
0,-999,-999,428,0
0,-999,-999,581,0
1,0,400,239,1
1,1,300,-999,1
0,-999,-999,283,1
0,-999,-999,330,0
1,0,350,480,1
0,-999,-999,490,1
1,0,250,269,1
1,1,200,-999,1
1,0,350,409,0
0,-999,-999,482,0
0,-999,-999,246,1
1,0,300,229,1
1,1,150,-999,0
1,0,350,241,0
0,-999,-999,271,1
0,-999,-999,346,1
0,-999,-999,261,1
0,-999,-999,262,1
0,-999,-999,261,0
0,-999,-999,421,1
1,0,350,390,0
0,-999,-999,301,1
0,-999,-999,281,1
0,-999,-999,397,1
0,-999,-999,247,1
0,-999,-999,308,1
0,-999,-999,376,1
0,-999,-999,243,0
1,1,200,-999,1
1,0,350,344,1
0,-999,-999,602,1
1,1,250,-999,1
0,-999,-999,279,1
0,-999,-999,383,1
1,0,350,369,1
0,-999,-999,387,1
0,-999,-999,438,0
0,-999,-999,323,1
0,-999,-999,389,1
1,0,300,267,0
1,1,200,-999,1
0,-999,-999,334,0
0,-999,-999,475,1
0,-999,-999,249,1
1,0,350,407,0
1,0,300,357,0
0,-999,-999,381,0
0,-999,-999,243,1
0,-999,-999,225,1
0,-999,-999,302,1
0,-999,-999,462,1
1,1,150,-999,0
0,-999,-999,253,1
1,0,200,280,1
1,1,150,-999,0
0,-999,-999,464,0
0,-999,-999,232,1
0,-999,-999,408,0
0,-999,-999,433,0
1,0,300,242,1
1,1,100,-999,0
0,-999,-999,377,0
0,-999,-999,249,1
0,-999,-999,447,0
1,1,200,-999,0
0,-999,-999,401,0
0,-999,-999,379,0
0,-999,-999,428,0
1,0,300,379,0
0,-999,-999,241,1
0,-999,-999,488,1
0,-999,-999,382,1
0,-999,-999,445,0
0,-999,-999,352,1
0,-999,-999,322,0
0,-999,-999,488,0
1,1,150,-999,1
0,-999,-999,377,1
0,-999,-999,578,0
0,-999,-999,362,1
0,-999,-999,573,0
0,-999,-999,327,0
1,1,250,-999,1
1,1,300,-999,0
1,0,350,466,0
1,1,300,-999,0
1,0,400,272,1
0,-999,-999,339,1
0,-999,-999,530,0
0,-999,-999,388,1
1,0,350,411,1
0,-999,-999,343,1
0,-999,-999,436,1
0,-999,-999,252,0
1,0,300,378,0
1,1,250,-999,0
0,-999,-999,442,0
1,0,400,508,0
0,-999,-999,232,1
0,-999,-999,423,0
0,-999,-999,353,0
0,-999,-999,262,1
1,0,350,436,0
0,-999,-999,513,0
0,-999,-999,248,1
1,1,250,-999,1
0,-999,-999,431,0
0,-999,-999,447,1
0,-999,-999,497,0
1,0,350,256,1
0,-999,-999,384,0
0,-999,-999,352,1
1,0,300,282,1
0,-999,-999,420,1
0,-999,-999,392,0
0,-999,-999,323,0
0,-999,-999,424,1
0,-999,-999,357,0
0,-999,-999,410,0
0,-999,-999,471,1
0,-999,-999,363,1
1,0,250,338,1
0,-999,-999,417,1
0,-999,-999,359,0
0,-999,-999,341,1
1,1,150,-999,1
0,-999,-999,355,1
0,-999,-999,305,0
1,0,250,282,1
1,1,150,-999,0
0,-999,-999,274,1
0,-999,-999,377,1
0,-999,-999,469,0
0,-999,-999,425,1
1,1,300,-999,1
1,0,450,304,0
1,0,350,309,1
0,-999,-999,448,0
1,1,200,-999,1
0,-999,-999,374,1
0,-999,-999,419,0
1,1,300,-999,0
0,-999,-999,340,1
0,-999,-999,541,0
0,-999,-999,402,0
1,0,400,260,1
1,1,250,-999,0
1,0,300,385,1
1,1,250,-999,1
1,0,300,391,1
0,-999,-999,419,1
0,-999,-999,438,0
0,-999,-999,342,0
1,1,250,-999,1
0,-999,-999,372,0
0,-999,-999,423,1
0,-999,-999,274,0
0,-999,-999,265,1
1,0,400,419,0
0,-999,-999,440,0
0,-999,-999,397,1
0,-999,-999,362,0
1,0,400,391,1
0,-999,-999,260,0
0,-999,-999,438,0
0,-999,-999,415,1
0,-999,-999,623,0
1,1,300,-999,1
0,-999,-999,383,1
0,-999,-999,460,0
0,-999,-999,424,0
1,0,450,427,1
1,0,400,370,0
0,-999,-999,428,0
1,1,250,-999,0
1,0,300,452,1
0,-999,-999,438,1
0,-999,-999,354,0
1,1,200,-999,1
0,-999,-999,403,1
0,-999,-999,451,0
0,-999,-999,314,1
1,1,300,-999,0
0,-999,-999,364,1
0,-999,-999,271,0
0,-999,-999,460,1
0,-999,-999,353,1
0,-999,-999,461,0
0,-999,-999,455,0
0,-999,-999,491,0
0,-999,-999,381,1
1,0,300,346,1
0,-999,-999,477,0
0,-999,-999,460,0
0,-999,-999,303,1
0,-999,-999,454,1
0,-999,-999,382,1
1,1,200,-999,1
1,0,350,267,1
0,-999,-999,336,0
0,-999,-999,344,0
1,1,250,-999,1
0,-999,-999,420,0
1,0,350,448,0
0,-999,-999,616,0
1,1,100,-999,0
0,-999,-999,574,0
1,0,250,326,0
0,-999,-999,401,1
1,1,150,-999,0
0,-999,-999,389,0
0,-999,-999,347,1
0,-999,-999,364,1
0,-999,-999,445,1
0,-999,-999,481,1
0,-999,-999,626,0
0,-999,-999,419,1
0,-999,-999,340,1
1,1,250,-999,0
1,0,300,459,0
1,0,250,316,1
0,-999,-999,394,0
0,-999,-999,404,0
0,-999,-999,395,0
0,-999,-999,428,0
1,0,200,273,1
1,1,100,-999,0
0,-999,-999,369,0
0,-999,-999,321,1
1,1,250,-999,0
0,-999,-999,347,0
1,1,300,-999,0
0,-999,-999,382,0
1,1,350,-999,0
1,1,400,-999,0
1,0,500,327,0
0,-999,-999,421,0
0,-999,-999,401,1
1,1,400,-999,0
0,-999,-999,370,1
1,0,500,462,1
0,-999,-999,436,1
0,-999,-999,421,1
0,-999,-999,463,0
0,-999,-999,287,1
1,1,400,-999,0
0,-999,-999,539,0
0,-999,-999,641,1
1,0,450,280,1
1,1,250,-999,0
0,-999,-999,297,1
1,0,350,358,0
0,-999,-999,291,1
0,-999,-999,357,0
1,0,300,255,1
1,0,250,323,0
0,-999,-999,425,1
1,1,200,-999,0
0,-999,-999,397,0
0,-999,-999,226,1
1,0,350,394,0
1,0,300,312,1
1,0,250,695,0
0,-999,-999,415,1
0,-999,-999,296,0
1,1,150,-999,1
0,-999,-999,423,1
0,-999,-999,355,0
0,-999,-999,516,0
1,1,300,-999,0
0,-999,-999,425,0
0,-999,-999,293,1
0,-999,-999,473,0
0,-999,-999,384,1
0,-999,-999,408,1
1,0,400,279,1
1,1,350,-999,0
0,-999,-999,344,0
0,-999,-999,340,1
0,-999,-999,412,1
1,1,350,-999,0
1,0,350,438,1
0,-999,-999,399,0
1,1,150,-999,1
0,-999,-999,419,0
0,-999,-999,403,1
0,-999,-999,567,0
0,-999,-999,399,1
0,-999,-999,317,1
0,-999,-999,649,1
0,-999,-999,511,1
0,-999,-999,428,1
0,-999,-999,417,0
0,-999,-999,362,0
1,1,200,-999,0
0,-999,-999,381,1
0,-999,-999,502,0
0,-999,-999,460,0
0,-999,-999,432,0
0,-999,-999,350,0
0,-999,-999,328,1
0,-999,-999,409,1
1,0,450,394,0
0,-999,-999,239,1
0,-999,-999,441,1
1,0,400,453,1
0,-999,-999,353,0
1,0,300,272,1
0,-999,-999,415,1
0,-999,-999,254,1
0,-999,-999,424,1
0,-999,-999,283,0
1,1,200,-999,1
1,1,250,-999,1
0,-999,-999,504,1
1,0,400,389,0
1,0,400,305,1
0,-999,-999,428,0
1,0,400,425,1
1,1,350,-999,1
0,-999,-999,397,1
1,0,350,296,0
1,0,300,425,0
0,-999,-999,340,1
1,1,200,-999,0
1,1,350,-999,0
0,-999,-999,479,0
0,-999,-999,483,1
1,0,450,431,0
0,-999,-999,449,0
1,0,300,316,1
1,1,250,-999,1
1,0,350,375,0
0,-999,-999,322,1
0,-999,-999,492,1
1,1,250,-999,1
0,-999,-999,353,1
1,0,400,470,0
0,-999,-999,430,0
0,-999,-999,472,1
1,0,250,371,1
1,1,200,-999,0
1,1,300,-999,1
1,0,350,399,1
1,1,200,-999,1
0,-999,-999,412,0
1,0,300,450,0
0,-999,-999,405,0
1,1,300,-999,0
1,0,400,417,0
0,-999,-999,344,1
0,-999,-999,471,0
0,-999,-999,356,0
0,-999,-999,412,0
0,-999,-999,370,0
1,0,400,325,0
1,0,400,352,0
0,-999,-999,237,1
1,0,350,426,0
0,-999,-999,441,0
1,1,200,-999,1
0,-999,-999,319,0
0,-999,-999,375,1
0,-999,-999,310,1
1,1,250,-999,1
1,0,350,248,1
0,-999,-999,408,1
0,-999,-999,242,1
1,0,300,404,1
0,-999,-999,475,0
0,-999,-999,448,1
0,-999,-999,457,0
0,-999,-999,389,1
0,-999,-999,323,1
0,-999,-999,424,0
1,1,200,-999,1
1,0,300,240,1
1,1,200,-999,0
1,1,250,-999,0
0,-999,-999,426,1
1,0,300,367,1
1,0,250,397,0
1,1,200,-999,0
0,-999,-999,382,1
0,-999,-999,317,1
0,-999,-999,620,1
1,0,300,410,0
0,-999,-999,393,1
1,1,200,-999,0
1,0,350,358,1
0,-999,-999,259,1
1,1,250,-999,0
0,-999,-999,261,1
0,-999,-999,340,1
0,-999,-999,484,1
0,-999,-999,419,0
0,-999,-999,387,0
0,-999,-999,373,0
0,-999,-999,430,0
0,-999,-999,274,0
0,-999,-999,423,0
0,-999,-999,559,0
1,0,300,306,1
0,-999,-999,241,0
0,-999,-999,679,0
0,-999,-999,265,1
0,-999,-999,535,0
0,-999,-999,459,0
1,0,150,314,1
0,-999,-999,476,0
1,1,150,-999,1
1,0,300,360,1
0,-999,-999,539,0
0,-999,-999,414,0
0,-999,-999,428,0
0,-999,-999,232,1
1,1,200,-999,1
0,-999,-999,377,1
1,1,200,-999,0
0,-999,-999,241,0
0,-999,-999,322,1
0,-999,-999,471,0
0,-999,-999,402,0
0,-999,-999,283,1
0,-999,-999,532,1
0,-999,-999,438,0
1,0,300,368,0
1,1,200,-999,0
1,0,300,292,1
0,-999,-999,294,0
1,0,250,336,1
0,-999,-999,312,0
1,1,100,-999,1
1,1,250,-999,1
0,-999,-999,381,1
1,0,500,302,0
1,0,400,431,1
1,1,400,-999,1
1,0,450,435,0
0,-999,-999,468,1
0,-999,-999,449,0
1,1,300,-999,0
1,0,350,444,0
0,-999,-999,234,1
1,0,350,376,0
1,0,250,238,1
1,1,100,-999,0
1,1,200,-999,0
1,0,350,500,1
1,1,200,-999,1
0,-999,-999,309,1
0,-999,-999,397,0
1,1,300,-999,0
1,0,350,395,1
1,1,200,-999,1
1,0,350,457,1
1,1,200,-999,0
0,-999,-999,282,0
