ss_presented,inhibited,ssd,rt,value
0,-999,-999,381,0
0,-999,-999,386,0
0,-999,-999,426,0
1,0,300,391,1
0,-999,-999,442,1
0,-999,-999,396,1
0,-999,-999,507,0
0,-999,-999,546,0
0,-999,-999,441,0
0,-999,-999,396,0
0,-999,-999,455,0
0,-999,-999,481,1
1,1,150,-999,1
0,-999,-999,581,0
1,1,300,-999,0
1,0,450,402,0
0,-999,-999,375,0
0,-999,-999,377,1
0,-999,-999,492,0
0,-999,-999,576,0
0,-999,-999,447,0
0,-999,-999,421,1
0,-999,-999,452,1
1,0,450,389,0
1,0,400,461,1
0,-999,-999,677,0
0,-999,-999,466,0
1,0,350,425,1
1,1,100,-999,0
0,-999,-999,452,1
0,-999,-999,328,0
1,1,250,-999,0
0,-999,-999,367,1
0,-999,-999,435,0
1,1,400,-999,1
0,-999,-999,385,0
1,0,500,536,0
1,0,450,423,0
0,-999,-999,430,1
0,-999,-999,601,0
0,-999,-999,238,1
1,1,300,-999,0
1,0,350,378,1
0,-999,-999,394,0
0,-999,-999,428,0
0,-999,-999,408,1
0,-999,-999,330,1
0,-999,-999,443,1
1,0,250,235,1
0,-999,-999,239,1
0,-999,-999,569,0
0,-999,-999,524,0
1,1,100,-999,0
0,-999,-999,391,0
1,1,200,-999,1
0,-999,-999,463,0
0,-999,-999,545,0
0,-999,-999,443,0
1,1,250,-999,1
1,0,400,395,0
0,-999,-999,472,0
1,0,300,353,0
0,-999,-999,452,0
0,-999,-999,397,1
0,-999,-999,394,0
0,-999,-999,534,1
1,1,200,-999,0
1,1,250,-999,0
0,-999,-999,394,1
0,-999,-999,365,1
0,-999,-999,448,0
1,1,250,-999,0
1,0,350,348,1
1,1,250,-999,1
0,-999,-999,376,0
1,0,400,232,0
0,-999,-999,417,0
0,-999,-999,463,1
1,0,250,328,1
1,1,200,-999,0
0,-999,-999,496,0
1,1,300,-999,0
1,0,350,451,1
0,-999,-999,448,1
0,-999,-999,427,0
1,1,200,-999,0
0,-999,-999,385,1
0,-999,-999,407,0
1,0,350,371,1
1,0,300,394,0
0,-999,-999,354,1
0,-999,-999,500,0
0,-999,-999,246,1
1,1,150,-999,1
0,-999,-999,379,0
1,1,200,-999,0
0,-999,-999,247,1
0,-999,-999,360,1
0,-999,-999,388,1
0,-999,-999,332,1
0,-999,-999,524,0
0,-999,-999,302,1
0,-999,-999,352,0
0,-999,-999,339,0
1,1,250,-999,0
0,-999,-999,340,0
1,0,350,333,0
1,1,200,-999,0
1,1,300,-999,0
1,0,350,401,0
0,-999,-999,380,1
1,1,350,-999,0
0,-999,-999,432,0
1,0,450,286,1
0,-999,-999,280,1
0,-999,-999,454,0
0,-999,-999,367,1
0,-999,-999,542,0
0,-999,-999,342,1
1,0,400,425,1
0,-999,-999,414,1
0,-999,-999,391,1
1,0,400,431,1
0,-999,-999,425,0
1,0,350,369,1
0,-999,-999,486,1
1,0,300,416,0
0,-999,-999,416,0
1,1,150,-999,0
0,-999,-999,425,1
0,-999,-999,424,0
0,-999,-999,355,1
0,-999,-999,459,0
1,1,200,-999,1
0,-999,-999,370,0
1,1,250,-999,0
0,-999,-999,400,0
0,-999,-999,404,1
1,0,350,323,1
0,-999,-999,400,1
0,-999,-999,490,0
0,-999,-999,259,1
0,-999,-999,421,0
0,-999,-999,221,1
0,-999,-999,369,1
1,1,200,-999,1
1,1,250,-999,0
0,-999,-999,416,1
0,-999,-999,469,1
0,-999,-999,288,0
1,0,500,445,0
0,-999,-999,410,0
0,-999,-999,345,1
0,-999,-999,415,1
0,-999,-999,398,0
1,0,450,490,1
0,-999,-999,348,1
0,-999,-999,437,0
1,0,400,325,1
0,-999,-999,452,1
1,1,300,-999,1
1,0,350,384,1
0,-999,-999,418,1
0,-999,-999,416,1
0,-999,-999,429,0
0,-999,-999,382,0
0,-999,-999,428,0
1,0,300,383,0
0,-999,-999,254,1
1,1,100,-999,1
1,0,150,316,1
0,-999,-999,405,1
1,1,100,-999,1
0,-999,-999,498,0
0,-999,-999,432,0
0,-999,-999,388,0
1,1,150,-999,1
1,1,250,-999,0
1,0,400,449,0
0,-999,-999,431,0
0,-999,-999,484,0
1,0,350,430,1
1,0,250,273,0
0,-999,-999,483,0
0,-999,-999,466,0
0,-999,-999,459,0
0,-999,-999,342,1
0,-999,-999,320,1
0,-999,-999,517,0
1,1,200,-999,0
1,0,350,247,1
0,-999,-999,391,1
0,-999,-999,202,0
0,-999,-999,446,1
0,-999,-999,462,1
1,1,150,-999,0
0,-999,-999,353,0
1,1,200,-999,0
0,-999,-999,413,0
1,1,300,-999,0
0,-999,-999,326,1
0,-999,-999,408,0
0,-999,-999,263,1
0,-999,-999,340,1
0,-999,-999,497,1
0,-999,-999,419,1
1,0,450,437,1
1,0,350,356,0
1,1,250,-999,0
1,0,400,446,0
1,1,250,-999,0
0,-999,-999,256,1
1,0,400,353,1
0,-999,-999,432,1
0,-999,-999,524,0
1,1,300,-999,0
1,0,400,272,0
1,1,150,-999,1
1,0,250,403,1
1,1,150,-999,0
0,-999,-999,264,1
1,1,300,-999,1
0,-999,-999,347,1
1,0,400,437,1
1,0,350,404,0
0,-999,-999,326,1
0,-999,-999,342,1
0,-999,-999,410,1
0,-999,-999,427,1
0,-999,-999,514,0
0,-999,-999,372,1
0,-999,-999,286,1
1,0,250,276,1
1,1,200,-999,1
0,-999,-999,400,1
1,0,250,266,1
1,1,150,-999,1
0,-999,-999,543,0
1,1,350,-999,0
0,-999,-999,309,1
0,-999,-999,386,1
1,0,500,437,1
1,0,450,461,1
0,-999,-999,424,0
1,1,300,-999,1
1,0,300,393,0
1,1,250,-999,0
1,0,400,240,1
0,-999,-999,514,1
1,0,350,230,1
0,-999,-999,443,1
0,-999,-999,367,1
0,-999,-999,481,0
0,-999,-999,410,0
1,0,250,222,1
0,-999,-999,441,1
0,-999,-999,424,0
1,0,100,470,1
0,-999,-999,429,0
1,1,100,-999,1
1,1,200,-999,1
0,-999,-999,552,0
0,-999,-999,299,1
0,-999,-999,429,0
0,-999,-999,551,1
0,-999,-999,337,1
0,-999,-999,517,0
0,-999,-999,448,0
1,1,250,-999,1
0,-999,-999,425,1
1,0,300,402,0
0,-999,-999,247,1
1,1,250,-999,1
0,-999,-999,439,1
1,0,300,402,0
0,-999,-999,390,0
0,-999,-999,361,1
1,1,150,-999,0
0,-999,-999,414,0
1,1,250,-999,0
1,0,350,268,1
0,-999,-999,368,0
0,-999,-999,458,0
0,-999,-999,418,1
1,1,200,-999,0
0,-999,-999,365,0
1,0,300,436,1
1,1,200,-999,0
1,0,300,465,0
0,-999,-999,389,0
1,0,200,322,0
0,-999,-999,474,0
0,-999,-999,375,1
0,-999,-999,428,0
1,1,100,-999,1
1,1,250,-999,0
1,0,350,363,1
0,-999,-999,302,0
1,1,250,-999,0
0,-999,-999,380,1
1,0,350,415,1
1,1,200,-999,0
1,1,350,-999,1
1,0,400,417,1
0,-999,-999,398,1
0,-999,-999,269,1
1,1,350,-999,1
1,0,450,344,0
0,-999,-999,369,0
0,-999,-999,449,0
0,-999,-999,394,1
0,-999,-999,410,0
0,-999,-999,471,0
1,0,300,338,1
1,1,150,-999,0
1,0,250,337,1
1,1,250,-999,1
1,0,400,481,1
0,-999,-999,432,1
0,-999,-999,403,1
0,-999,-999,372,1
1,1,300,-999,0
1,0,450,452,1
1,0,400,359,0
0,-999,-999,226,1
0,-999,-999,272,1
0,-999,-999,448,0
0,-999,-999,297,1
0,-999,-999,278,1
0,-999,-999,252,1
1,0,350,328,1
0,-999,-999,373,0
1,0,300,423,1
1,1,200,-999,1
0,-999,-999,463,0
1,1,350,-999,1
0,-999,-999,408,0
0,-999,-999,468,0
0,-999,-999,407,1
0,-999,-999,516,0
0,-999,-999,431,0
0,-999,-999,273,1
1,0,400,443,0
0,-999,-999,443,0
0,-999,-999,435,0
1,0,400,416,0
0,-999,-999,499,0
1,1,300,-999,0
1,1,350,-999,0
0,-999,-999,238,1
1,1,450,-999,0
0,-999,-999,323,1
0,-999,-999,280,1
0,-999,-999,328,1
1,0,500,464,0
1,0,500,605,0
1,0,350,235,0
1,0,200,221,1
1,1,150,-999,1
0,-999,-999,491,0
0,-999,-999,245,1
0,-999,-999,215,1
1,0,200,289,1
0,-999,-999,196,1
1,1,150,-999,0
1,0,200,308,0
1,0,200,285,1
1,1,150,-999,0
1,0,250,341,1
1,0,100,200,1
0,-999,-999,509,0
1,1,100,-999,1
0,-999,-999,258,1
0,-999,-999,343,0
0,-999,-999,243,1
0,-999,-999,476,1
0,-999,-999,300,1
0,-999,-999,454,1
0,-999,-999,378,1
0,-999,-999,342,1
1,0,150,212,1
0,-999,-999,396,1
0,-999,-999,404,0
1,1,100,-999,1
0,-999,-999,383,0
0,-999,-999,392,1
0,-999,-999,325,0
0,-999,-999,393,1
0,-999,-999,325,0
0,-999,-999,405,0
0,-999,-999,569,1
0,-999,-999,390,0
1,1,100,-999,1
0,-999,-999,388,0
0,-999,-999,374,0
1,0,200,507,1
0,-999,-999,586,1
0,-999,-999,432,0
0,-999,-999,248,0
1,1,100,-999,0
0,-999,-999,356,1
1,0,250,239,1
0,-999,-999,376,0
0,-999,-999,186,1
1,0,150,229,1
0,-999,-999,426,0
0,-999,-999,330,1
1,1,150,-999,0
1,0,300,276,0
0,-999,-999,448,0
1,1,150,-999,0
0,-999,-999,203,1
0,-999,-999,412,0
0,-999,-999,295,1
1,0,350,209,1
1,1,200,-999,0
0,-999,-999,439,0
0,-999,-999,411,0
1,0,200,258,1
0,-999,-999,447,1
1,1,100,-999,0
1,1,250,-999,0
1,1,300,-999,0
0,-999,-999,466,0
0,-999,-999,383,0
0,-999,-999,365,1
0,-999,-999,454,1
0,-999,-999,365,0
0,-999,-999,403,1
1,1,300,-999,0
0,-999,-999,469,0
1,0,400,359,1
0,-999,-999,381,1
0,-999,-999,506,0
0,-999,-999,501,0
0,-999,-999,457,0
0,-999,-999,314,1
1,1,300,-999,0
0,-999,-999,368,0
1,0,450,461,0
0,-999,-999,500,1
0,-999,-999,372,1
1,0,400,439,1
0,-999,-999,457,0
0,-999,-999,414,1
0,-999,-999,235,1
0,-999,-999,375,0
0,-999,-999,260,1
0,-999,-999,485,0
1,1,200,-999,1
0,-999,-999,401,1
0,-999,-999,271,0
0,-999,-999,377,1
1,1,200,-999,0
1,0,350,291,1
0,-999,-999,336,1
0,-999,-999,372,1
0,-999,-999,387,1
0,-999,-999,344,1
0,-999,-999,553,0
0,-999,-999,441,0
0,-999,-999,263,1
0,-999,-999,321,0
1,0,350,382,1
0,-999,-999,427,0
1,1,200,-999,1
0,-999,-999,298,1
0,-999,-999,391,1
1,1,200,-999,1
0,-999,-999,378,0
0,-999,-999,473,1
1,0,350,321,1
0,-999,-999,451,1
0,-999,-999,568,1
1,1,200,-999,1
0,-999,-999,566,0
1,1,200,-999,1
1,1,250,-999,0
1,0,450,437,0
1,0,400,481,1
0,-999,-999,298,1
0,-999,-999,226,0
0,-999,-999,524,1
0,-999,-999,437,1
0,-999,-999,402,0
0,-999,-999,408,1
1,0,400,285,1
1,0,300,432,1
0,-999,-999,408,1
0,-999,-999,309,1
0,-999,-999,351,1
0,-999,-999,264,1
1,0,300,340,1
1,0,300,298,0
0,-999,-999,422,0
0,-999,-999,447,0
1,0,200,256,1
1,1,150,-999,1
1,1,150,-999,1
1,1,150,-999,0
0,-999,-999,457,0
1,0,300,262,1
1,0,250,354,1
1,1,100,-999,0
0,-999,-999,483,1
0,-999,-999,410,0
0,-999,-999,312,1
1,0,200,294,1
0,-999,-999,442,1
0,-999,-999,401,1
0,-999,-999,382,1
1,1,100,-999,0
1,1,200,-999,0
0,-999,-999,421,0
0,-999,-999,376,1
0,-999,-999,416,1
0,-999,-999,437,1
0,-999,-999,360,1
1,0,300,376,1
0,-999,-999,335,1
0,-999,-999,401,1
0,-999,-999,506,1
1,0,300,404,1
0,-999,-999,511,0
1,1,100,-999,1
0,-999,-999,407,1
0,-999,-999,478,0
1,1,250,-999,0
0,-999,-999,359,1
0,-999,-999,399,0
0,-999,-999,290,0
0,-999,-999,423,1
0,-999,-999,430,0
1,0,350,407,1
0,-999,-999,518,1
1,0,350,395,1
0,-999,-999,508,1
0,-999,-999,416,1
1,0,350,396,0
0,-999,-999,344,1
0,-999,-999,454,0
0,-999,-999,406,1
0,-999,-999,432,0
1,0,300,382,1
0,-999,-999,213,0
0,-999,-999,388,1
0,-999,-999,388,0
0,-999,-999,387,0
1,1,150,-999,1
0,-999,-999,402,1
0,-999,-999,388,0
0,-999,-999,378,0
0,-999,-999,407,0
0,-999,-999,358,0
1,1,200,-999,0
1,0,350,365,1
1,0,300,270,0
1,1,250,-999,0
0,-999,-999,439,1
0,-999,-999,477,0
0,-999,-999,426,1
1,1,350,-999,1
1,0,450,380,0
1,1,350,-999,0
0,-999,-999,448,0
1,0,450,408,0
0,-999,-999,570,0
1,0,400,337,1
1,0,250,292,1
1,1,100,-999,0
0,-999,-999,355,0
1,1,150,-999,1
1,0,300,397,1
1,1,250,-999,0
0,-999,-999,394,0
0,-999,-999,323,1
0,-999,-999,452,0
0,-999,-999,300,1
1,0,400,396,1
0,-999,-999,508,0
1,0,300,265,1
1,1,150,-999,1
0,-999,-999,450,1
0,-999,-999,335,1
0,-999,-999,437,1
1,1,250,-999,1
0,-999,-999,442,0
1,0,300,344,1
1,0,300,377,0
0,-999,-999,437,1
1,1,250,-999,0
0,-999,-999,437,0
1,1,300,-999,1
1,1,400,-999,1
0,-999,-999,453,0
0,-999,-999,410,1
1,0,450,319,1
1,0,400,439,1
0,-999,-999,504,1
0,-999,-999,278,0
1,0,250,292,0
0,-999,-999,354,1
0,-999,-999,354,0
1,0,250,317,0
0,-999,-999,365,0
0,-999,-999,357,1
1,1,100,-999,0
0,-999,-999,368,1
0,-999,-999,225,0
1,0,150,265,1
0,-999,-999,274,1
1,1,150,-999,0
1,0,300,400,1
0,-999,-999,303,1
1,1,250,-999,0
1,1,250,-999,0
1,0,250,218,1
1,0,250,337,0
0,-999,-999,174,1
1,0,250,364,1
1,1,250,-999,1
0,-999,-999,286,1
1,0,250,214,1
0,-999,-999,317,1
1,1,100,-999,1
0,-999,-999,422,1
0,-999,-999,415,1
0,-999,-999,405,1
0,-999,-999,233,1
0,-999,-999,346,1
0,-999,-999,378,1
1,0,200,252,0
0,-999,-999,165,0
0,-999,-999,418,0
1,1,100,-999,1
1,0,150,223,0
1,1,100,-999,0
0,-999,-999,318,0
0,-999,-999,292,0
1,0,250,266,0
0,-999,-999,204,1
0,-999,-999,317,0
0,-999,-999,238,1
0,-999,-999,341,0
1,0,250,641,1
0,-999,-999,556,1
1,1,250,-999,0
0,-999,-999,491,0
1,0,300,404,0
0,-999,-999,284,1
1,0,300,380,0
0,-999,-999,537,0
0,-999,-999,541,0
1,1,200,-999,0
0,-999,-999,239,1
0,-999,-999,320,1
0,-999,-999,357,1
0,-999,-999,214,1
1,1,200,-999,0
0,-999,-999,230,1
1,0,350,438,0
0,-999,-999,269,1
1,1,200,-999,0
0,-999,-999,411,0
0,-999,-999,222,1
0,-999,-999,294,0
0,-999,-999,415,0
0,-999,-999,402,0
0,-999,-999,358,0
1,0,350,253,0
0,-999,-999,329,0
0,-999,-999,316,0
0,-999,-999,352,0
1,1,200,-999,0
0,-999,-999,461,1
1,1,200,-999,0
0,-999,-999,407,0
1,1,250,-999,0
0,-999,-999,426,1
1,0,400,373,0
1,0,350,402,0
0,-999,-999,440,0
0,-999,-999,355,1
0,-999,-999,418,1
1,0,350,302,0
0,-999,-999,322,0
0,-999,-999,251,1
1,0,250,339,0
1,1,100,-999,1
0,-999,-999,371,0
1,0,150,469,0
0,-999,-999,353,1
1,1,100,-999,0
0,-999,-999,422,1
0,-999,-999,659,0
1,1,250,-999,0
1,0,300,408,1
1,1,150,-999,0
0,-999,-999,405,1
0,-999,-999,322,0
1,0,300,389,0
0,-999,-999,354,1
1,0,250,390,0
0,-999,-999,367,1
0,-999,-999,404,0
1,0,100,247,0
0,-999,-999,275,1
0,-999,-999,496,0
0,-999,-999,332,0
0,-999,-999,487,0
0,-999,-999,289,1
1,1,100,-999,1
1,1,100,-999,1
0,-999,-999,427,0
1,1,150,-999,0
1,0,250,333,1
0,-999,-999,404,1
0,-999,-999,374,1
0,-999,-999,384,1
1,1,200,-999,1
1,0,350,431,0
1,1,200,-999,1
1,1,250,-999,1
0,-999,-999,436,0
0,-999,-999,490,1
0,-999,-999,423,0
0,-999,-999,461,0
1,0,300,407,0
0,-999,-999,369,1
0,-999,-999,248,1
0,-999,-999,418,0
0,-999,-999,429,0
0,-999,-999,411,0
1,0,150,265,0
0,-999,-999,598,0
1,1,100,-999,0
0,-999,-999,366,1
0,-999,-999,414,1
0,-999,-999,418,1
0,-999,-999,464,0
0,-999,-999,397,1
0,-999,-999,401,0
