ss_presented,inhibited,ssd,rt,value
1,0,500,245,1
1,0,333,335,1
0,-999,-999,248,1
0,-999,-999,204,1
0,-999,-999,242,0
1,0,200,222,1
0,-999,-999,259,0
0,-999,-999,342,0
0,-999,-999,326,0
0,-999,-999,208,1
1,1,50,-999,1
1,1,200,-999,0
0,-999,-999,211,1
0,-999,-999,421,0
0,-999,-999,194,0
1,0,267,302,0
0,-999,-999,382,0
0,-999,-999,248,1
1,1,133,-999,0
1,0,333,319,0
1,0,200,222,1
0,-999,-999,216,1
0,-999,-999,202,1
0,-999,-999,226,1
0,-999,-999,302,0
0,-999,-999,195,1
0,-999,-999,420,0
1,0,133,200,1
1,1,50,-999,0
1,0,500,242,0
0,-999,-999,221,1
0,-999,-999,388,0
0,-999,-999,190,1
0,-999,-999,348,0
0,-999,-999,341,0
0,-999,-999,210,1
0,-999,-999,227,1
0,-999,-999,355,0
1,0,267,211,1
0,-999,-999,343,0
0,-999,-999,194,1
0,-999,-999,201,1
0,-999,-999,234,1
0,-999,-999,219,1
0,-999,-999,247,1
1,1,133,-999,0
0,-999,-999,477,0
1,0,267,206,1
1,1,133,-999,1
0,-999,-999,257,1
0,-999,-999,212,0
1,0,267,209,1
1,1,50,-999,0
0,-999,-999,247,1
0,-999,-999,394,0
0,-999,-999,239,0
0,-999,-999,221,1
0,-999,-999,209,1
0,-999,-999,414,0
1,1,133,-999,1
1,1,333,-999,0
0,-999,-999,363,0
0,-999,-999,278,1
0,-999,-999,275,0
0,-999,-999,217,1
0,-999,-999,263,1
1,0,500,209,1
0,-999,-999,374,0
0,-999,-999,275,0
0,-999,-999,349,0
0,-999,-999,224,1
0,-999,-999,373,0
0,-999,-999,345,0
0,-999,-999,221,1
0,-999,-999,218,1
1,1,50,-999,1
0,-999,-999,272,1
1,0,333,375,0
1,1,133,-999,0
0,-999,-999,332,0
1,1,333,-999,0
0,-999,-999,222,1
0,-999,-999,232,1
0,-999,-999,437,0
0,-999,-999,458,0
0,-999,-999,231,1
1,0,417,476,0
0,-999,-999,434,0
0,-999,-999,303,0
0,-999,-999,220,1
0,-999,-999,349,0
0,-999,-999,235,1
0,-999,-999,220,1
1,0,417,216,1
0,-999,-999,479,0
1,1,267,-999,0
1,0,333,230,1
1,1,133,-999,0
0,-999,-999,265,1
0,-999,-999,328,0
0,-999,-999,213,1
1,0,267,256,1
1,1,133,-999,0
0,-999,-999,387,0
1,0,200,244,0
0,-999,-999,228,0
0,-999,-999,314,0
0,-999,-999,351,0
0,-999,-999,363,0
0,-999,-999,212,1
1,1,133,-999,0
1,0,333,206,1
1,1,200,-999,0
0,-999,-999,463,0
1,0,333,303,0
0,-999,-999,221,1
0,-999,-999,229,1
0,-999,-999,490,0
0,-999,-999,412,0
1,1,267,-999,0
1,0,417,209,1
0,-999,-999,220,1
0,-999,-999,205,1
0,-999,-999,626,0
0,-999,-999,210,1
0,-999,-999,352,0
1,0,333,226,1
0,-999,-999,176,1
0,-999,-999,232,1
0,-999,-999,223,1
0,-999,-999,357,0
0,-999,-999,201,0
0,-999,-999,403,0
0,-999,-999,314,1
0,-999,-999,375,0
0,-999,-999,382,0
1,1,50,-999,1
1,1,133,-999,0
0,-999,-999,219,1
1,0,267,328,0
0,-999,-999,349,0
0,-999,-999,214,1
0,-999,-999,385,0
1,0,333,226,1
0,-999,-999,329,0
0,-999,-999,385,0
1,1,133,-999,1
0,-999,-999,251,1
0,-999,-999,205,0
0,-999,-999,221,1
0,-999,-999,193,1
0,-999,-999,353,0
0,-999,-999,314,0
1,0,267,216,1
1,1,133,-999,0
0,-999,-999,371,0
0,-999,-999,233,1
1,1,200,-999,0
0,-999,-999,234,1
0,-999,-999,231,1
0,-999,-999,583,0
0,-999,-999,286,0
0,-999,-999,357,0
0,-999,-999,416,0
0,-999,-999,317,0
0,-999,-999,288,0
1,0,500,257,0
1,0,417,428,0
1,0,333,295,0
1,1,133,-999,0
0,-999,-999,266,0
0,-999,-999,213,1
0,-999,-999,323,0
1,0,200,193,1
0,-999,-999,218,1
0,-999,-999,217,1
0,-999,-999,220,1
0,-999,-999,323,0
0,-999,-999,346,0
0,-999,-999,314,1
1,1,50,-999,0
0,-999,-999,209,1
0,-999,-999,393,0
0,-999,-999,357,0
1,0,200,231,1
1,1,50,-999,1
1,0,267,224,1
0,-999,-999,267,1
1,1,200,-999,0
0,-999,-999,356,0
0,-999,-999,205,1
0,-999,-999,340,0
1,0,333,227,1
1,1,200,-999,1
0,-999,-999,234,1
1,0,333,323,0
0,-999,-999,334,0
0,-999,-999,384,0
0,-999,-999,212,1
1,0,267,319,0
1,1,50,-999,1
0,-999,-999,230,1
0,-999,-999,440,0
1,0,267,335,0
0,-999,-999,236,1
1,0,200,217,1
1,1,133,-999,0
1,0,333,224,1
0,-999,-999,270,0
0,-999,-999,224,1
0,-999,-999,336,0
0,-999,-999,227,1
0,-999,-999,227,1
1,1,133,-999,0
1,0,333,334,0
1,1,133,-999,1
0,-999,-999,447,1
0,-999,-999,272,0
0,-999,-999,469,0
0,-999,-999,210,1
0,-999,-999,244,1
0,-999,-999,200,1
0,-999,-999,354,0
1,0,333,316,0
0,-999,-999,339,0
0,-999,-999,361,0
0,-999,-999,317,0
0,-999,-999,222,1
0,-999,-999,229,1
0,-999,-999,310,0
0,-999,-999,340,0
0,-999,-999,222,1
0,-999,-999,327,0
0,-999,-999,228,1
1,1,133,-999,0
0,-999,-999,323,0
0,-999,-999,319,0
0,-999,-999,269,1
1,0,500,310,0
0,-999,-999,301,0
0,-999,-999,534,0
0,-999,-999,296,0
0,-999,-999,267,1
0,-999,-999,242,1
1,0,333,208,1
0,-999,-999,228,1
0,-999,-999,324,0
0,-999,-999,221,0
0,-999,-999,504,0
0,-999,-999,214,1
1,1,267,-999,0
0,-999,-999,362,0
0,-999,-999,205,1
0,-999,-999,212,1
0,-999,-999,369,0
1,0,417,323,0
1,1,333,-999,0
0,-999,-999,467,0
0,-999,-999,366,0
0,-999,-999,352,1
1,0,417,235,0
1,0,267,261,1
0,-999,-999,317,0
1,1,50,-999,0
0,-999,-999,244,0
0,-999,-999,346,0
0,-999,-999,229,1
1,1,200,-999,0
0,-999,-999,248,1
1,0,417,284,0
0,-999,-999,254,1
0,-999,-999,281,0
0,-999,-999,241,1
1,0,200,235,1
0,-999,-999,211,1
0,-999,-999,230,1
1,1,50,-999,1
0,-999,-999,265,1
1,1,133,-999,0
0,-999,-999,237,1
0,-999,-999,225,1
0,-999,-999,251,1
1,0,267,243,1
0,-999,-999,212,1
0,-999,-999,400,0
0,-999,-999,246,1
0,-999,-999,534,0
0,-999,-999,238,1
1,1,50,-999,1
1,1,133,-999,0
0,-999,-999,328,0
0,-999,-999,376,0
0,-999,-999,345,0
0,-999,-999,232,1
0,-999,-999,421,0
0,-999,-999,395,0
0,-999,-999,446,0
1,1,267,-999,0
0,-999,-999,367,0
0,-999,-999,378,0
0,-999,-999,213,1
0,-999,-999,239,1
0,-999,-999,234,0
0,-999,-999,220,1
0,-999,-999,214,1
0,-999,-999,245,1
0,-999,-999,389,0
0,-999,-999,372,0
0,-999,-999,223,1
0,-999,-999,390,0
0,-999,-999,652,0
0,-999,-999,372,0
0,-999,-999,228,1
0,-999,-999,459,0
1,1,50,-999,0
0,-999,-999,281,0
0,-999,-999,233,1
0,-999,-999,312,0
0,-999,-999,295,0
1,1,133,-999,0
0,-999,-999,330,0
0,-999,-999,360,0
1,0,333,201,1
0,-999,-999,314,0
0,-999,-999,398,0
0,-999,-999,361,1
0,-999,-999,227,1
1,0,267,246,1
0,-999,-999,251,1
0,-999,-999,328,0
0,-999,-999,433,0
0,-999,-999,373,0
0,-999,-999,375,0
0,-999,-999,344,0
0,-999,-999,455,1
0,-999,-999,209,1
1,1,50,-999,1
0,-999,-999,268,0
0,-999,-999,236,1
1,1,133,-999,1
1,0,333,223,1
0,-999,-999,236,1
0,-999,-999,295,0
0,-999,-999,297,0
0,-999,-999,245,1
1,0,267,241,1
0,-999,-999,251,1
0,-999,-999,235,1
0,-999,-999,175,1
1,1,50,-999,1
0,-999,-999,198,1
1,0,200,270,0
1,0,133,219,1
0,-999,-999,302,0
0,-999,-999,215,1
0,-999,-999,253,0
1,1,50,-999,1
0,-999,-999,219,1
0,-999,-999,437,0
0,-999,-999,315,0
0,-999,-999,229,1
0,-999,-999,236,1
0,-999,-999,243,0
1,0,267,234,1
0,-999,-999,263,1
1,0,200,239,1
1,1,133,-999,1
0,-999,-999,276,1
0,-999,-999,235,1
0,-999,-999,257,1
1,1,200,-999,0
0,-999,-999,360,0
0,-999,-999,387,0
1,0,417,345,0
0,-999,-999,369,0
0,-999,-999,202,1
0,-999,-999,368,0
0,-999,-999,209,1
0,-999,-999,386,0
0,-999,-999,436,0
0,-999,-999,353,0
1,0,417,258,1
0,-999,-999,243,0
0,-999,-999,236,1
0,-999,-999,314,0
0,-999,-999,265,0
1,1,200,-999,0
1,1,333,-999,0
1,0,500,526,0
1,0,267,241,1
0,-999,-999,411,0
0,-999,-999,423,0
0,-999,-999,447,0
0,-999,-999,515,0
1,1,200,-999,0
1,0,267,224,1
0,-999,-999,204,1
0,-999,-999,338,0
0,-999,-999,224,0
0,-999,-999,334,0
0,-999,-999,393,0
1,1,50,-999,0
0,-999,-999,224,1
1,1,200,-999,0
0,-999,-999,223,1
1,0,267,226,1
0,-999,-999,485,0
0,-999,-999,280,1
1,1,50,-999,0
0,-999,-999,214,1
0,-999,-999,208,1
1,0,200,258,0
1,1,133,-999,1
0,-999,-999,255,0
0,-999,-999,273,1
0,-999,-999,295,0
0,-999,-999,229,1
0,-999,-999,268,1
0,-999,-999,240,1
1,0,500,252,1
0,-999,-999,223,1
0,-999,-999,341,0
0,-999,-999,318,0
0,-999,-999,209,1
0,-999,-999,209,1
0,-999,-999,340,0
1,0,417,362,0
0,-999,-999,376,0
1,1,200,-999,0
0,-999,-999,281,0
1,0,267,216,1
1,1,200,-999,0
0,-999,-999,248,1
0,-999,-999,228,1
0,-999,-999,220,1
1,0,333,364,0
0,-999,-999,600,0
0,-999,-999,221,1
1,0,200,198,1
0,-999,-999,232,1
0,-999,-999,312,0
1,1,133,-999,0
0,-999,-999,254,0
0,-999,-999,270,1
0,-999,-999,350,0
0,-999,-999,367,0
0,-999,-999,228,1
1,1,200,-999,0
0,-999,-999,227,1
0,-999,-999,212,1
0,-999,-999,404,0
