ss_presented,inhibited,ssd,rt,value
0,-999,-999,615,1
0,-999,-999,289,0
0,-999,-999,574,0
0,-999,-999,363,0
0,-999,-999,404,0
0,-999,-999,420,0
1,1,450,-999,0
0,-999,-999,307,1
0,-999,-999,578,0
0,-999,-999,272,1
0,-999,-999,586,0
0,-999,-999,270,1
0,-999,-999,242,1
0,-999,-999,441,0
1,0,500,472,0
1,0,400,333,1
1,1,250,-999,1
0,-999,-999,527,1
1,0,400,393,0
0,-999,-999,390,1
1,1,100,-999,1
1,1,250,-999,1
0,-999,-999,488,0
0,-999,-999,493,1
0,-999,-999,413,0
0,-999,-999,314,0
0,-999,-999,355,1
1,0,400,467,1
0,-999,-999,455,1
1,1,300,-999,1
0,-999,-999,416,0
1,0,400,406,1
1,0,300,323,0
0,-999,-999,507,0
1,1,250,-999,1
1,0,400,403,0
1,1,250,-999,1
0,-999,-999,412,0
0,-999,-999,578,0
1,0,350,378,1
1,1,300,-999,0
0,-999,-999,423,0
1,0,350,412,0
1,1,200,-999,1
0,-999,-999,433,0
0,-999,-999,379,1
1,1,250,-999,1
0,-999,-999,470,0
0,-999,-999,443,1
0,-999,-999,425,0
1,0,400,250,0
0,-999,-999,445,1
0,-999,-999,280,1
0,-999,-999,514,1
1,1,250,-999,1
1,1,300,-999,0
1,0,450,318,1
0,-999,-999,429,0
1,0,300,422,1
1,1,200,-999,0
1,0,350,423,0
1,1,250,-999,0
0,-999,-999,545,0
1,1,300,-999,0
0,-999,-999,447,1
0,-999,-999,461,1
1,0,450,445,0
1,0,400,437,1
1,0,350,342,1
0,-999,-999,313,0
1,1,200,-999,0
0,-999,-999,398,0
0,-999,-999,426,1
1,0,300,392,1
0,-999,-999,449,0
1,1,200,-999,1
1,0,300,363,1
1,1,250,-999,0
1,0,400,389,0
1,1,300,-999,0
0,-999,-999,452,0
0,-999,-999,503,1
0,-999,-999,396,0
1,0,450,335,0
0,-999,-999,484,1
0,-999,-999,247,0
1,1,300,-999,0
0,-999,-999,447,1
1,0,500,384,1
0,-999,-999,342,1
0,-999,-999,312,1
1,0,350,414,0
0,-999,-999,237,1
0,-999,-999,519,0
1,1,250,-999,0
0,-999,-999,433,1
0,-999,-999,350,1
0,-999,-999,283,1
0,-999,-999,334,1
0,-999,-999,484,1
0,-999,-999,426,1
1,1,300,-999,0
0,-999,-999,424,0
1,0,400,424,1
1,0,350,405,0
1,0,300,295,1
0,-999,-999,588,0
1,1,200,-999,1
1,0,300,440,0
1,1,200,-999,1
0,-999,-999,442,0
1,1,300,-999,0
0,-999,-999,425,0
0,-999,-999,465,0
1,0,500,326,1
0,-999,-999,398,0
0,-999,-999,466,0
1,1,400,-999,0
1,0,450,377,0
1,1,300,-999,0
0,-999,-999,471,0
1,0,500,503,0
0,-999,-999,629,1
0,-999,-999,390,1
1,0,400,438,0
1,1,300,-999,1
1,0,450,402,1
1,0,450,460,0
0,-999,-999,412,0
0,-999,-999,387,1
0,-999,-999,394,0
0,-999,-999,375,1
1,1,300,-999,0
1,0,450,377,0
0,-999,-999,350,1
1,0,450,444,0
1,0,400,534,1
1,1,350,-999,1
0,-999,-999,292,0
0,-999,-999,477,1
1,0,500,512,0
0,-999,-999,412,1
0,-999,-999,299,1
1,0,450,452,0
1,1,350,-999,0
1,0,500,360,1
1,0,350,379,0
1,1,250,-999,0
1,0,300,365,1
1,1,150,-999,0
1,1,300,-999,1
1,0,450,457,1
0,-999,-999,417,0
0,-999,-999,382,1
1,0,400,304,1
0,-999,-999,588,0
1,1,350,-999,0
0,-999,-999,408,0
0,-999,-999,478,0
0,-999,-999,435,0
0,-999,-999,547,0
1,0,450,485,0
0,-999,-999,447,0
1,0,400,241,0
1,1,350,-999,0
0,-999,-999,498,0
0,-999,-999,471,0
1,0,450,515,0
0,-999,-999,432,0
0,-999,-999,448,1
1,0,350,273,1
1,1,200,-999,0
0,-999,-999,469,0
0,-999,-999,374,1
0,-999,-999,337,0
0,-999,-999,318,0
1,0,350,384,1
0,-999,-999,314,0
0,-999,-999,485,1
0,-999,-999,439,1
0,-999,-999,438,0
0,-999,-999,367,0
1,1,250,-999,0
1,0,350,336,1
0,-999,-999,427,0
1,0,250,355,1
1,1,200,-999,0
1,1,250,-999,1
1,0,350,398,0
1,1,200,-999,1
0,-999,-999,603,0
0,-999,-999,421,0
1,1,250,-999,1
0,-999,-999,402,0
1,0,300,298,1
1,1,150,-999,0
0,-999,-999,331,0
0,-999,-999,476,0
1,1,250,-999,0
0,-999,-999,233,1
1,0,300,365,1
0,-999,-999,452,1
1,1,150,-999,0
0,-999,-999,290,1
0,-999,-999,307,1
1,1,200,-999,1
1,1,250,-999,1
1,1,350,-999,0
0,-999,-999,366,0
0,-999,-999,419,0
0,-999,-999,247,1
1,0,350,356,1
1,1,250,-999,0
1,0,350,358,1
0,-999,-999,413,1
1,0,350,438,0
0,-999,-999,593,1
1,1,200,-999,1
