ss_presented,inhibited,ssd,rt,value
1,0,500,432,1
0,-999,-999,506,0
1,0,450,510,0
0,-999,-999,311,1
1,1,350,-999,0
0,-999,-999,502,0
0,-999,-999,489,1
1,0,500,516,0
1,0,450,415,1
0,-999,-999,535,1
1,0,350,465,1
1,1,200,-999,1
0,-999,-999,475,1
1,1,350,-999,0
0,-999,-999,238,1
1,0,450,326,1
1,1,300,-999,0
0,-999,-999,372,0
0,-999,-999,307,1
0,-999,-999,437,1
0,-999,-999,396,1
0,-999,-999,373,1
0,-999,-999,456,0
0,-999,-999,463,0
0,-999,-999,505,0
1,0,400,456,0
0,-999,-999,559,0
0,-999,-999,432,0
0,-999,-999,446,0
0,-999,-999,523,0
0,-999,-999,462,1
1,1,200,-999,1
1,1,250,-999,0
1,0,350,260,1
1,0,200,338,0
0,-999,-999,489,1
1,0,100,463,0
0,-999,-999,526,0
0,-999,-999,437,0
0,-999,-999,445,0
1,0,100,243,1
0,-999,-999,588,0
1,0,100,209,1
1,1,100,-999,0
1,1,250,-999,1
1,1,300,-999,1
0,-999,-999,458,0
0,-999,-999,460,1
0,-999,-999,438,1
1,0,450,396,1
0,-999,-999,416,0
1,0,350,288,0
0,-999,-999,474,0
0,-999,-999,340,1
0,-999,-999,591,0
0,-999,-999,414,1
1,1,150,-999,1
0,-999,-999,602,0
0,-999,-999,470,0
1,1,200,-999,0
0,-999,-999,582,0
0,-999,-999,286,1
0,-999,-999,501,0
1,1,250,-999,0
0,-999,-999,460,0
1,1,400,-999,0
1,0,500,543,0
0,-999,-999,479,0
0,-999,-999,662,0
0,-999,-999,275,1
0,-999,-999,419,0
1,0,350,249,1
0,-999,-999,531,0
1,1,250,-999,0
0,-999,-999,471,0
0,-999,-999,544,1
0,-999,-999,398,1
1,0,300,339,1
1,1,250,-999,0
0,-999,-999,419,1
1,0,350,430,1
0,-999,-999,498,0
1,1,200,-999,0
0,-999,-999,262,1
0,-999,-999,481,0
0,-999,-999,284,1
0,-999,-999,496,0
1,1,250,-999,1
1,0,350,274,1
0,-999,-999,445,0
1,1,300,-999,0
0,-999,-999,444,0
0,-999,-999,299,1
0,-999,-999,376,1
0,-999,-999,471,0
0,-999,-999,495,0
1,0,500,432,0
0,-999,-999,333,1
0,-999,-999,386,0
0,-999,-999,286,1
0,-999,-999,397,0
0,-999,-999,270,1
1,1,400,-999,0
1,0,450,380,1
0,-999,-999,422,1
1,0,350,390,1
0,-999,-999,508,0
0,-999,-999,330,1
1,1,300,-999,1
1,0,450,391,0
1,1,350,-999,1
0,-999,-999,368,1
0,-999,-999,387,0
0,-999,-999,438,0
0,-999,-999,352,1
0,-999,-999,277,1
0,-999,-999,389,1
1,0,500,414,1
0,-999,-999,401,1
1,0,450,315,1
0,-999,-999,397,1
1,0,350,358,0
1,1,250,-999,1
0,-999,-999,487,0
0,-999,-999,342,1
1,0,350,255,1
0,-999,-999,376,0
1,0,300,291,0
0,-999,-999,415,0
0,-999,-999,507,0
0,-999,-999,288,1
1,1,150,-999,1
0,-999,-999,432,0
0,-999,-999,377,1
0,-999,-999,403,1
0,-999,-999,333,1
1,0,300,297,1
1,1,150,-999,1
1,1,300,-999,0
0,-999,-999,357,0
1,0,350,280,1
0,-999,-999,606,1
1,1,200,-999,0
1,0,350,424,1
1,0,300,362,0
0,-999,-999,402,0
0,-999,-999,521,0
0,-999,-999,392,0
1,1,150,-999,0
0,-999,-999,369,1
1,1,150,-999,1
0,-999,-999,469,0
0,-999,-999,290,1
0,-999,-999,401,1
1,0,250,392,1
0,-999,-999,539,0
0,-999,-999,309,1
0,-999,-999,517,0
1,1,200,-999,0
0,-999,-999,340,0
0,-999,-999,234,1
0,-999,-999,286,1
0,-999,-999,383,1
1,0,350,359,1
0,-999,-999,341,1
0,-999,-999,443,0
