ss_presented,inhibited,ssd,rt,value
0,-999,-999,262,0
1,1,300,-999,1
0,-999,-999,420,0
1,0,400,394,0
0,-999,-999,359,1
1,0,350,380,0
1,1,200,-999,1
0,-999,-999,381,1
0,-999,-999,417,0
0,-999,-999,375,1
1,0,350,277,0
1,1,250,-999,0
1,0,350,365,1
0,-999,-999,355,0
1,0,250,203,0
1,1,200,-999,0
0,-999,-999,434,0
1,0,350,357,1
1,1,300,-999,0
0,-999,-999,393,0
0,-999,-999,472,0
0,-999,-999,351,0
0,-999,-999,316,1
0,-999,-999,330,1
0,-999,-999,332,0
1,0,400,371,0
0,-999,-999,501,0
0,-999,-999,351,0
0,-999,-999,424,0
0,-999,-999,329,1
0,-999,-999,394,0
0,-999,-999,301,0
1,0,300,385,1
0,-999,-999,417,0
1,1,150,-999,0
1,1,250,-999,0
0,-999,-999,262,0
1,0,350,344,1
0,-999,-999,447,1
0,-999,-999,410,1
0,-999,-999,441,0
0,-999,-999,348,0
1,1,200,-999,0
1,0,250,372,1
1,1,150,-999,1
0,-999,-999,466,0
1,1,250,-999,1
1,0,300,382,0
0,-999,-999,430,1
0,-999,-999,367,0
0,-999,-999,363,1
0,-999,-999,409,1
1,1,200,-999,1
0,-999,-999,361,0
0,-999,-999,347,0
0,-999,-999,337,0
1,1,250,-999,0
0,-999,-999,401,1
1,1,300,-999,0
0,-999,-999,356,1
1,0,400,381,1
0,-999,-999,363,0
0,-999,-999,399,0
1,0,350,243,1
1,1,250,-999,0
0,-999,-999,434,0
0,-999,-999,366,1
1,0,300,364,0
1,1,150,-999,0
0,-999,-999,382,0
0,-999,-999,356,1
0,-999,-999,299,0
1,0,250,355,1
0,-999,-999,255,0
0,-999,-999,211,0
0,-999,-999,365,1
0,-999,-999,373,1
1,1,200,-999,1
1,1,250,-999,0
0,-999,-999,329,1
1,0,300,378,0
0,-999,-999,410,1
1,1,250,-999,0
0,-999,-999,420,0
1,0,400,337,1
1,0,350,390,1
1,1,300,-999,1
0,-999,-999,519,1
1,0,350,307,1
0,-999,-999,367,0
1,1,200,-999,0
0,-999,-999,327,0
1,0,350,360,1
0,-999,-999,406,0
1,1,100,-999,0
1,1,250,-999,0
0,-999,-999,349,0
0,-999,-999,357,0
1,0,400,353,1
0,-999,-999,360,1
0,-999,-999,311,0
0,-999,-999,290,1
1,1,250,-999,0
0,-999,-999,397,0
1,1,300,-999,0
1,0,350,567,1
0,-999,-999,339,0
1,0,300,403,0
0,-999,-999,294,1
1,0,250,279,1
1,1,150,-999,0
0,-999,-999,352,0
0,-999,-999,364,0
0,-999,-999,256,1
0,-999,-999,333,1
1,0,200,315,1
1,1,100,-999,1
1,0,250,344,1
0,-999,-999,404,0
1,1,150,-999,0
