ss_presented,inhibited,ssd,rt,value
1,0,300,250,0
0,-999,-999,256,0
0,-999,-999,339,0
1,0,250,257,0
0,-999,-999,194,1
0,-999,-999,402,0
1,0,200,232,1
0,-999,-999,288,0
1,0,83,272,1
0,-999,-999,190,1
0,-999,-999,338,0
0,-999,-999,298,0
0,-999,-999,303,0
1,0,83,243,1
0,-999,-999,347,0
1,1,83,-999,0
0,-999,-999,248,0
1,1,150,-999,0
1,0,200,203,1
1,1,83,-999,0
0,-999,-999,224,1
0,-999,-999,210,0
0,-999,-999,269,0
0,-999,-999,315,0
0,-999,-999,341,0
1,0,250,305,0
1,1,150,-999,0
0,-999,-999,384,0
1,0,200,197,1
0,-999,-999,222,1
0,-999,-999,384,0
1,1,83,-999,0
1,0,250,235,0
0,-999,-999,302,0
0,-999,-999,212,1
1,1,83,-999,0
0,-999,-999,304,0
0,-999,-999,275,0
0,-999,-999,208,1
1,0,200,216,1
1,1,83,-999,0
1,1,150,-999,0
0,-999,-999,190,1
0,-999,-999,224,1
0,-999,-999,217,1
1,0,200,226,1
0,-999,-999,263,0
0,-999,-999,236,0
0,-999,-999,203,1
0,-999,-999,355,0
0,-999,-999,355,1
1,0,83,273,1
1,1,83,-999,0
0,-999,-999,219,1
0,-999,-999,317,0
0,-999,-999,217,1
1,0,150,201,1
0,-999,-999,235,1
1,1,83,-999,1
1,1,250,-999,0
0,-999,-999,284,0
1,0,300,225,1
0,-999,-999,284,1
1,0,250,261,0
0,-999,-999,314,0
1,1,150,-999,1
1,0,300,242,1
1,1,150,-999,0
0,-999,-999,230,1
0,-999,-999,263,1
0,-999,-999,245,1
0,-999,-999,356,0
0,-999,-999,267,1
0,-999,-999,319,0
0,-999,-999,238,1
0,-999,-999,271,0
1,0,250,225,0
0,-999,-999,246,0
0,-999,-999,366,0
0,-999,-999,227,1
0,-999,-999,225,1
1,0,300,225,1
1,1,250,-999,0
0,-999,-999,214,1
1,0,367,368,0
0,-999,-999,330,0
0,-999,-999,233,1
0,-999,-999,214,1
0,-999,-999,220,1
1,0,433,237,1
0,-999,-999,314,0
0,-999,-999,212,1
0,-999,-999,312,0
1,0,250,230,1
0,-999,-999,383,0
0,-999,-999,451,0
0,-999,-999,225,1
0,-999,-999,218,1
0,-999,-999,352,0
1,1,83,-999,1
0,-999,-999,362,0
0,-999,-999,208,1
1,1,150,-999,0
0,-999,-999,315,0
1,0,200,288,0
1,1,83,-999,1
1,0,200,230,1
1,1,150,-999,0
1,0,200,211,0
1,0,150,414,1
0,-999,-999,282,1
0,-999,-999,289,0
0,-999,-999,251,0
0,-999,-999,265,1
0,-999,-999,231,1
0,-999,-999,305,0
0,-999,-999,334,0
0,-999,-999,332,0
1,0,367,231,1
0,-999,-999,268,1
0,-999,-999,344,0
0,-999,-999,254,1
1,0,250,224,1
1,0,200,244,0
1,1,83,-999,0
1,0,250,263,0
1,0,83,384,0
