ss_presented,inhibited,ssd,rt,value
1,1,133,-999,0
0,-999,-999,256,0
1,0,267,201,1
0,-999,-999,395,0
0,-999,-999,225,1
0,-999,-999,226,1
0,-999,-999,329,0
0,-999,-999,239,1
1,1,267,-999,0
0,-999,-999,220,1
0,-999,-999,204,1
0,-999,-999,302,0
1,0,417,214,0
0,-999,-999,240,0
0,-999,-999,294,0
0,-999,-999,215,1
0,-999,-999,307,0
1,0,333,202,1
0,-999,-999,398,0
0,-999,-999,348,0
0,-999,-999,233,1
0,-999,-999,232,1
0,-999,-999,237,1
0,-999,-999,225,1
0,-999,-999,206,1
1,1,50,-999,1
1,1,133,-999,0
1,0,333,231,1
0,-999,-999,219,1
0,-999,-999,285,0
0,-999,-999,244,0
1,1,267,-999,0
1,0,417,271,1
0,-999,-999,259,1
0,-999,-999,232,0
1,1,200,-999,0
1,0,267,258,1
0,-999,-999,315,1
0,-999,-999,514,0
0,-999,-999,359,0
0,-999,-999,301,0
0,-999,-999,255,1
0,-999,-999,368,0
0,-999,-999,314,0
0,-999,-999,356,0
0,-999,-999,462,0
1,1,133,-999,0
0,-999,-999,331,0
0,-999,-999,280,1
1,0,267,236,1
0,-999,-999,274,0
1,1,200,-999,0
1,0,333,295,0
0,-999,-999,223,1
0,-999,-999,334,0
0,-999,-999,350,0
0,-999,-999,325,0
0,-999,-999,341,0
0,-999,-999,380,0
0,-999,-999,257,1
0,-999,-999,233,1
0,-999,-999,215,1
0,-999,-999,289,0
0,-999,-999,237,0
0,-999,-999,235,1
0,-999,-999,233,1
0,-999,-999,235,1
0,-999,-999,282,1
0,-999,-999,239,1
0,-999,-999,494,0
0,-999,-999,345,0
0,-999,-999,240,1
0,-999,-999,472,0
0,-999,-999,309,0
0,-999,-999,313,0
0,-999,-999,454,0
0,-999,-999,290,0
0,-999,-999,239,1
0,-999,-999,351,0
1,1,133,-999,0
1,1,267,-999,0
0,-999,-999,352,0
0,-999,-999,315,0
0,-999,-999,498,1
0,-999,-999,313,0
1,0,500,235,1
1,0,267,254,1
1,0,200,264,1
0,-999,-999,234,1
0,-999,-999,246,1
0,-999,-999,287,0
0,-999,-999,264,0
0,-999,-999,414,0
0,-999,-999,264,0
0,-999,-999,248,1
0,-999,-999,345,0
0,-999,-999,344,0
0,-999,-999,469,0
1,1,50,-999,0
0,-999,-999,287,1
0,-999,-999,432,0
0,-999,-999,244,1
0,-999,-999,309,1
1,0,267,288,0
0,-999,-999,240,1
0,-999,-999,298,0
0,-999,-999,232,1
0,-999,-999,278,0
0,-999,-999,342,0
0,-999,-999,228,1
1,1,50,-999,0
1,0,267,234,1
0,-999,-999,364,0
0,-999,-999,236,1
0,-999,-999,368,0
0,-999,-999,244,1
1,0,200,268,1
0,-999,-999,256,1
0,-999,-999,372,0
0,-999,-999,285,0
0,-999,-999,325,0
1,1,133,-999,0
0,-999,-999,227,1
0,-999,-999,405,0
0,-999,-999,283,1
0,-999,-999,398,0
0,-999,-999,322,0
1,0,333,393,0
0,-999,-999,242,1
1,1,267,-999,0
0,-999,-999,247,1
0,-999,-999,239,1
0,-999,-999,373,0
0,-999,-999,344,1
1,0,417,227,1
0,-999,-999,206,1
0,-999,-999,401,0
1,1,50,-999,1
1,1,133,-999,0
0,-999,-999,227,1
1,0,333,237,1
0,-999,-999,225,1
1,1,133,-999,0
1,0,200,261,1
0,-999,-999,295,1
0,-999,-999,254,1
1,1,50,-999,1
0,-999,-999,427,0
0,-999,-999,335,1
1,0,417,247,0
1,0,267,262,0
0,-999,-999,245,1
0,-999,-999,344,0
0,-999,-999,241,1
0,-999,-999,301,0
0,-999,-999,254,0
0,-999,-999,222,1
0,-999,-999,260,1
0,-999,-999,224,1
0,-999,-999,242,1
1,1,50,-999,1
0,-999,-999,231,1
0,-999,-999,329,0
0,-999,-999,331,0
0,-999,-999,329,1
0,-999,-999,329,0
1,0,267,296,0
0,-999,-999,418,0
0,-999,-999,440,0
0,-999,-999,230,1
1,1,50,-999,0
0,-999,-999,227,1
0,-999,-999,246,1
0,-999,-999,243,1
0,-999,-999,253,1
1,0,500,488,0
1,0,333,323,0
0,-999,-999,414,0
1,1,133,-999,0
0,-999,-999,382,0
0,-999,-999,302,0
0,-999,-999,238,1
0,-999,-999,391,0
0,-999,-999,257,1
0,-999,-999,252,1
1,0,267,268,0
0,-999,-999,514,1
0,-999,-999,242,1
0,-999,-999,265,1
0,-999,-999,241,1
0,-999,-999,298,0
0,-999,-999,453,0
0,-999,-999,199,1
0,-999,-999,235,1
0,-999,-999,254,1
0,-999,-999,365,0
0,-999,-999,222,1
0,-999,-999,264,0
0,-999,-999,326,0
0,-999,-999,240,1
