ss_presented,inhibited,ssd,rt,value
1,0,50,303,0
0,-999,-999,285,0
1,0,50,213,1
0,-999,-999,241,1
1,1,50,-999,1
1,0,267,259,0
0,-999,-999,169,1
0,-999,-999,199,1
1,1,50,-999,0
0,-999,-999,311,0
0,-999,-999,215,1
0,-999,-999,289,0
0,-999,-999,184,1
0,-999,-999,201,1
1,1,133,-999,1
1,0,267,216,1
1,1,200,-999,0
0,-999,-999,257,0
0,-999,-999,214,1
1,0,417,210,1
1,0,200,204,1
0,-999,-999,223,1
0,-999,-999,346,0
0,-999,-999,207,1
0,-999,-999,310,0
0,-999,-999,312,0
0,-999,-999,352,0
1,1,50,-999,0
0,-999,-999,281,0
0,-999,-999,357,0
0,-999,-999,197,1
0,-999,-999,327,0
0,-999,-999,197,1
1,0,133,179,1
0,-999,-999,261,0
0,-999,-999,190,1
0,-999,-999,316,0
0,-999,-999,204,1
0,-999,-999,224,1
0,-999,-999,207,1
0,-999,-999,202,1
0,-999,-999,346,0
0,-999,-999,210,1
0,-999,-999,342,0
1,1,50,-999,1
0,-999,-999,167,1
1,0,333,192,1
0,-999,-999,288,0
0,-999,-999,276,0
0,-999,-999,314,0
0,-999,-999,196,1
1,0,500,297,0
0,-999,-999,187,1
0,-999,-999,389,0
0,-999,-999,270,0
0,-999,-999,298,0
0,-999,-999,229,1
1,0,417,197,0
0,-999,-999,225,0
0,-999,-999,314,1
1,0,200,242,1
0,-999,-999,244,1
0,-999,-999,223,1
0,-999,-999,371,0
1,1,133,-999,0
0,-999,-999,218,1
0,-999,-999,373,0
0,-999,-999,229,1
1,0,267,310,0
1,1,133,-999,1
0,-999,-999,353,0
0,-999,-999,317,0
0,-999,-999,229,1
1,0,500,337,0
1,0,267,235,1
0,-999,-999,263,1
0,-999,-999,253,1
0,-999,-999,265,1
1,1,50,-999,1
0,-999,-999,244,1
0,-999,-999,239,1
0,-999,-999,295,1
0,-999,-999,250,0
1,1,267,-999,1
0,-999,-999,234,1
1,0,417,229,1
0,-999,-999,229,1
1,0,267,220,1
0,-999,-999,328,0
0,-999,-999,225,1
0,-999,-999,203,1
1,1,133,-999,0
0,-999,-999,222,1
1,1,200,-999,0
0,-999,-999,202,1
1,0,417,222,1
0,-999,-999,223,1
1,0,267,231,1
0,-999,-999,198,1
1,1,200,-999,0
1,0,267,229,1
