ss_presented,inhibited,ssd,rt,value
1,1,300,-999,1
0,-999,-999,326,1
1,0,500,346,1
0,-999,-999,240,1
1,0,400,241,0
1,1,200,-999,1
0,-999,-999,368,1
0,-999,-999,366,1
0,-999,-999,380,1
0,-999,-999,328,0
1,0,350,324,1
0,-999,-999,344,1
0,-999,-999,343,1
0,-999,-999,410,1
0,-999,-999,318,0
0,-999,-999,311,1
0,-999,-999,413,0
0,-999,-999,369,1
1,1,200,-999,1
0,-999,-999,385,0
0,-999,-999,314,1
1,0,350,314,1
1,1,200,-999,1
1,0,350,366,0
1,0,300,328,1
1,1,150,-999,1
0,-999,-999,437,0
0,-999,-999,414,1
1,0,250,436,1
1,1,200,-999,1
1,0,300,361,1
0,-999,-999,250,0
0,-999,-999,352,0
0,-999,-999,422,1
1,1,150,-999,1
1,1,250,-999,1
0,-999,-999,454,0
0,-999,-999,292,1
1,0,350,387,1
1,0,350,252,0
1,1,250,-999,0
0,-999,-999,357,0
0,-999,-999,209,0
0,-999,-999,376,0
1,1,250,-999,0
1,0,400,208,1
1,0,300,373,1
0,-999,-999,499,0
0,-999,-999,327,1
0,-999,-999,407,0
0,-999,-999,285,0
0,-999,-999,206,1
0,-999,-999,335,0
1,0,200,184,0
0,-999,-999,417,1
1,1,150,-999,0
0,-999,-999,335,1
1,1,200,-999,1
0,-999,-999,383,1
1,0,250,332,0
1,1,200,-999,0
0,-999,-999,246,1
0,-999,-999,229,1
0,-999,-999,386,0
0,-999,-999,405,0
0,-999,-999,417,0
0,-999,-999,216,1
0,-999,-999,208,1
1,0,300,345,0
0,-999,-999,416,0
0,-999,-999,232,1
1,1,250,-999,0
0,-999,-999,371,0
1,0,300,214,0
0,-999,-999,236,1
0,-999,-999,359,0
1,0,150,217,1
1,1,100,-999,0
0,-999,-999,333,1
1,1,150,-999,1
0,-999,-999,433,1
1,0,250,231,1
1,1,150,-999,1
1,0,300,366,1
0,-999,-999,390,0
1,1,200,-999,1
1,0,300,400,0
0,-999,-999,408,1
0,-999,-999,349,0
1,1,250,-999,0
1,0,300,286,1
0,-999,-999,257,0
0,-999,-999,342,1
0,-999,-999,382,1
0,-999,-999,411,0
1,0,200,261,1
0,-999,-999,402,1
0,-999,-999,333,1
0,-999,-999,373,1
1,1,150,-999,0
1,0,250,362,1
1,1,100,-999,0
0,-999,-999,222,0
0,-999,-999,204,0
0,-999,-999,354,0
0,-999,-999,570,0
0,-999,-999,372,0
0,-999,-999,277,1
0,-999,-999,308,0
0,-999,-999,298,0
1,1,100,-999,0
1,0,250,263,1
1,1,100,-999,1
0,-999,-999,362,0
1,1,150,-999,0
0,-999,-999,257,0
0,-999,-999,239,0
0,-999,-999,242,0
0,-999,-999,473,0
0,-999,-999,288,1
0,-999,-999,380,0
1,1,300,-999,0
1,0,450,346,1
1,0,400,312,0
0,-999,-999,198,1
0,-999,-999,373,0
0,-999,-999,424,0
0,-999,-999,373,0
1,1,200,-999,1
0,-999,-999,346,0
1,0,300,321,1
1,0,200,218,0
0,-999,-999,466,1
1,1,100,-999,0
1,0,250,339,1
1,1,100,-999,0
0,-999,-999,350,1
1,0,250,215,0
0,-999,-999,359,1
0,-999,-999,392,0
1,1,150,-999,0
0,-999,-999,303,0
0,-999,-999,427,1
1,1,200,-999,0
0,-999,-999,327,0
0,-999,-999,359,1
0,-999,-999,292,1
1,0,350,361,1
1,1,300,-999,1
0,-999,-999,336,1
0,-999,-999,339,1
0,-999,-999,351,0
0,-999,-999,413,0
0,-999,-999,333,0
0,-999,-999,422,0
0,-999,-999,221,0
0,-999,-999,339,1
0,-999,-999,405,1
1,0,400,362,0
0,-999,-999,223,0
0,-999,-999,373,0
0,-999,-999,397,0
1,0,400,397,1
1,1,250,-999,0
0,-999,-999,473,1
0,-999,-999,389,0
0,-999,-999,396,0
1,1,300,-999,0
1,0,450,350,0
1,0,400,336,0
0,-999,-999,227,1
0,-999,-999,372,0
1,0,350,288,0
0,-999,-999,424,0
0,-999,-999,378,1
0,-999,-999,218,1
0,-999,-999,229,0
0,-999,-999,417,1
0,-999,-999,300,0
1,0,350,333,1
0,-999,-999,412,0
0,-999,-999,335,1
0,-999,-999,292,1
1,1,250,-999,0
0,-999,-999,254,1
0,-999,-999,339,1
0,-999,-999,309,1
0,-999,-999,343,0
0,-999,-999,245,1
1,0,350,361,0
0,-999,-999,373,1
0,-999,-999,236,1
1,0,300,222,0
1,1,150,-999,0
1,0,300,372,0
0,-999,-999,360,0
0,-999,-999,373,0
0,-999,-999,350,0
0,-999,-999,408,0
1,1,150,-999,1
1,1,200,-999,1
1,0,300,254,1
0,-999,-999,294,1
1,1,250,-999,0
0,-999,-999,208,1
0,-999,-999,394,0
0,-999,-999,410,0
0,-999,-999,464,0
0,-999,-999,221,1
1,0,300,380,0
1,0,150,189,1
1,1,100,-999,1
1,1,200,-999,0
0,-999,-999,300,0
0,-999,-999,251,1
0,-999,-999,378,1
1,0,300,377,1
0,-999,-999,400,1
0,-999,-999,402,1
0,-999,-999,320,0
1,1,200,-999,0
0,-999,-999,381,1
0,-999,-999,331,0
0,-999,-999,235,1
0,-999,-999,395,0
0,-999,-999,384,0
1,1,250,-999,0
1,0,350,373,1
1,0,300,338,1
0,-999,-999,441,1
0,-999,-999,363,0
0,-999,-999,378,0
0,-999,-999,510,0
0,-999,-999,345,1
0,-999,-999,360,1
0,-999,-999,375,0
0,-999,-999,323,1
1,1,100,-999,0
1,0,250,290,1
0,-999,-999,405,1
0,-999,-999,233,0
0,-999,-999,509,0
0,-999,-999,340,0
0,-999,-999,315,1
1,0,250,369,0
0,-999,-999,297,0
0,-999,-999,351,1
0,-999,-999,359,0
0,-999,-999,432,0
1,0,150,248,0
0,-999,-999,413,1
0,-999,-999,359,0
1,0,100,233,0
0,-999,-999,332,0
0,-999,-999,244,1
1,1,100,-999,1
0,-999,-999,387,1
1,1,200,-999,0
0,-999,-999,254,0
1,1,250,-999,0
0,-999,-999,355,0
0,-999,-999,206,1
1,0,400,377,1
0,-999,-999,453,1
1,0,350,326,0
1,1,200,-999,1
1,1,250,-999,1
1,0,300,365,1
1,1,250,-999,1
0,-999,-999,369,1
0,-999,-999,387,0
1,0,300,211,0
0,-999,-999,269,1
