ss_presented,inhibited,ssd,rt,value
0,-999,-999,254,0
0,-999,-999,419,0
0,-999,-999,307,0
1,0,333,295,1
0,-999,-999,259,0
1,1,133,-999,1
0,-999,-999,390,1
1,0,333,216,1
0,-999,-999,342,0
1,1,200,-999,0
0,-999,-999,550,0
0,-999,-999,234,1
1,0,400,434,0
0,-999,-999,202,1
0,-999,-999,327,0
0,-999,-999,319,0
1,0,267,250,1
0,-999,-999,215,1
0,-999,-999,210,1
1,0,200,244,1
0,-999,-999,238,1
1,1,133,-999,1
0,-999,-999,370,0
1,0,333,308,1
0,-999,-999,380,0
0,-999,-999,241,1
0,-999,-999,246,0
0,-999,-999,243,1
0,-999,-999,313,0
0,-999,-999,260,1
0,-999,-999,293,0
1,1,200,-999,0
0,-999,-999,264,1
0,-999,-999,307,0
0,-999,-999,298,0
1,0,333,268,1
0,-999,-999,233,1
0,-999,-999,332,1
0,-999,-999,233,1
1,0,200,218,1
0,-999,-999,378,0
0,-999,-999,407,0
0,-999,-999,238,1
0,-999,-999,244,1
1,1,133,-999,0
1,0,200,222,1
0,-999,-999,296,0
0,-999,-999,301,0
0,-999,-999,226,1
0,-999,-999,247,1
0,-999,-999,239,1
0,-999,-999,229,1
1,0,333,398,0
0,-999,-999,353,0
0,-999,-999,311,0
0,-999,-999,313,1
0,-999,-999,250,0
0,-999,-999,238,1
0,-999,-999,240,1
0,-999,-999,441,0
1,0,267,217,1
1,1,50,-999,1
0,-999,-999,265,1
0,-999,-999,243,1
0,-999,-999,206,1
1,0,267,221,1
0,-999,-999,230,1
0,-999,-999,210,1
0,-999,-999,218,1
0,-999,-999,312,0
0,-999,-999,483,0
0,-999,-999,375,0
0,-999,-999,229,1
1,1,50,-999,1
1,0,267,252,1
1,1,50,-999,0
0,-999,-999,254,1
0,-999,-999,228,1
1,0,200,246,1
1,1,50,-999,0
0,-999,-999,334,0
1,1,200,-999,0
0,-999,-999,303,0
0,-999,-999,241,1
0,-999,-999,315,0
0,-999,-999,227,0
0,-999,-999,319,1
1,0,333,292,0
0,-999,-999,226,1
1,1,267,-999,0
1,0,333,384,0
0,-999,-999,302,0
1,1,133,-999,1
0,-999,-999,404,1
0,-999,-999,234,1
0,-999,-999,259,1
0,-999,-999,239,1
1,0,333,240,1
0,-999,-999,363,0
0,-999,-999,374,0
0,-999,-999,223,1
1,1,200,-999,0
0,-999,-999,273,1
0,-999,-999,282,1
1,0,400,350,0
1,0,200,259,1
0,-999,-999,328,0
0,-999,-999,292,1
1,1,133,-999,1
0,-999,-999,255,1
0,-999,-999,290,1
0,-999,-999,416,1
1,1,200,-999,0
0,-999,-999,244,1
1,0,333,264,1
0,-999,-999,604,0
0,-999,-999,236,1
0,-999,-999,231,1
0,-999,-999,224,1
1,1,200,-999,0
0,-999,-999,377,0
0,-999,-999,343,0
0,-999,-999,214,1
