ss_presented,inhibited,ssd,rt,value
0,-999,-999,399,0
0,-999,-999,382,1
0,-999,-999,408,1
0,-999,-999,409,1
1,1,300,-999,1
0,-999,-999,448,1
0,-999,-999,459,0
1,0,450,506,0
0,-999,-999,285,1
0,-999,-999,477,0
0,-999,-999,429,0
0,-999,-999,417,0
0,-999,-999,443,0
1,1,300,-999,0
0,-999,-999,600,0
0,-999,-999,507,0
1,1,350,-999,0
1,0,450,278,1
0,-999,-999,440,0
0,-999,-999,288,0
1,0,400,389,0
1,1,400,-999,0
1,0,500,391,0
0,-999,-999,224,1
0,-999,-999,461,0
1,0,500,615,0
0,-999,-999,516,0
0,-999,-999,412,1
0,-999,-999,478,0
0,-999,-999,339,1
1,0,350,465,0
0,-999,-999,309,1
0,-999,-999,349,1
0,-999,-999,533,0
1,1,250,-999,1
1,0,400,506,0
1,1,350,-999,0
1,0,400,243,1
0,-999,-999,485,0
0,-999,-999,554,0
1,1,300,-999,0
0,-999,-999,276,1
1,0,350,440,0
1,1,250,-999,0
1,1,300,-999,0
1,0,400,313,1
0,-999,-999,561,0
1,1,300,-999,1
0,-999,-999,546,0
1,0,400,351,1
0,-999,-999,509,1
1,0,300,408,0
1,0,200,794,0
0,-999,-999,460,1
1,1,200,-999,0
1,1,250,-999,1
0,-999,-999,387,1
1,1,300,-999,0
0,-999,-999,287,1
1,0,450,407,0
0,-999,-999,540,0
1,0,400,409,0
1,1,250,-999,0
0,-999,-999,503,0
0,-999,-999,446,0
0,-999,-999,608,0
1,0,500,468,0
0,-999,-999,466,0
0,-999,-999,296,1
0,-999,-999,303,1
1,0,400,430,0
1,1,300,-999,0
1,0,450,292,1
0,-999,-999,461,0
1,0,400,422,0
0,-999,-999,434,0
0,-999,-999,418,0
1,1,300,-999,0
0,-999,-999,284,1
1,0,350,296,1
1,0,300,452,1
1,1,250,-999,1
1,0,300,383,0
0,-999,-999,418,1
1,1,150,-999,0
1,1,200,-999,1
0,-999,-999,354,0
1,1,300,-999,1
1,0,450,344,1
1,0,350,368,0
0,-999,-999,352,0
0,-999,-999,300,1
0,-999,-999,612,0
0,-999,-999,446,1
1,0,300,336,1
1,1,150,-999,1
0,-999,-999,353,1
1,1,200,-999,0
0,-999,-999,363,1
0,-999,-999,314,1
0,-999,-999,491,0
0,-999,-999,321,1
1,1,300,-999,0
1,0,400,477,0
0,-999,-999,483,0
0,-999,-999,285,0
1,0,350,251,1
0,-999,-999,211,0
0,-999,-999,431,1
0,-999,-999,270,1
0,-999,-999,230,1
0,-999,-999,420,0
0,-999,-999,389,0
0,-999,-999,314,1
1,0,300,420,0
0,-999,-999,442,0
1,1,200,-999,1
0,-999,-999,422,0
1,1,250,-999,0
1,0,400,314,1
0,-999,-999,434,0
1,0,400,279,1
1,1,250,-999,1
0,-999,-999,491,0
0,-999,-999,489,0
0,-999,-999,517,0
0,-999,-999,234,1
0,-999,-999,471,0
1,0,300,404,1
1,1,250,-999,0
0,-999,-999,426,1
0,-999,-999,500,0
0,-999,-999,223,1
0,-999,-999,436,1
0,-999,-999,462,0
1,0,400,426,1
0,-999,-999,397,1
1,0,250,331,1
1,1,100,-999,0
0,-999,-999,448,1
1,1,150,-999,1
1,1,200,-999,0
0,-999,-999,430,1
0,-999,-999,488,0
0,-999,-999,464,0
1,1,250,-999,0
0,-999,-999,241,1
0,-999,-999,362,1
1,0,400,290,1
1,1,250,-999,0
0,-999,-999,443,0
0,-999,-999,437,0
0,-999,-999,441,0
1,0,400,235,1
1,1,350,-999,1
0,-999,-999,355,1
0,-999,-999,448,0
0,-999,-999,435,0
0,-999,-999,454,0
1,0,400,242,1
1,0,350,230,1
0,-999,-999,346,0
1,1,200,-999,0
0,-999,-999,336,1
0,-999,-999,367,1
0,-999,-999,428,0
0,-999,-999,462,0
0,-999,-999,330,1
0,-999,-999,440,0
0,-999,-999,220,1
0,-999,-999,389,1
0,-999,-999,409,1
0,-999,-999,448,0
1,0,500,389,1
1,0,350,243,0
1,1,300,-999,1
0,-999,-999,492,1
0,-999,-999,418,0
1,1,350,-999,0
1,0,450,230,0
0,-999,-999,386,1
0,-999,-999,388,1
0,-999,-999,528,0
0,-999,-999,403,0
0,-999,-999,448,0
0,-999,-999,452,1
0,-999,-999,407,0
0,-999,-999,240,1
1,0,400,261,1
0,-999,-999,367,1
1,1,250,-999,0
0,-999,-999,372,0
0,-999,-999,305,1
0,-999,-999,351,0
0,-999,-999,364,1
1,0,400,272,1
0,-999,-999,550,0
1,0,250,290,1
1,1,100,-999,0
0,-999,-999,360,1
1,1,200,-999,0
0,-999,-999,286,1
1,0,250,228,1
1,1,100,-999,0
1,1,250,-999,1
0,-999,-999,434,0
0,-999,-999,310,1
1,0,350,439,1
1,1,250,-999,0
0,-999,-999,407,0
1,0,350,228,1
1,1,250,-999,1
0,-999,-999,385,0
0,-999,-999,602,0
0,-999,-999,344,1
0,-999,-999,436,0
0,-999,-999,422,1
1,0,250,385,0
0,-999,-999,394,1
0,-999,-999,371,1
1,0,250,244,1
0,-999,-999,255,1
1,0,100,251,1
0,-999,-999,259,1
0,-999,-999,330,1
0,-999,-999,452,0
1,1,100,-999,0
0,-999,-999,431,0
0,-999,-999,217,1
0,-999,-999,387,1
0,-999,-999,436,0
1,1,250,-999,1
0,-999,-999,393,1
0,-999,-999,368,1
1,0,300,372,1
1,0,250,365,0
1,1,100,-999,0
0,-999,-999,319,0
0,-999,-999,251,1
0,-999,-999,426,0
0,-999,-999,355,1
1,0,250,311,0
0,-999,-999,493,1
0,-999,-999,290,1
0,-999,-999,477,0
1,1,200,-999,0
1,1,300,-999,0
0,-999,-999,451,0
0,-999,-999,430,0
0,-999,-999,212,1
0,-999,-999,475,0
0,-999,-999,456,0
0,-999,-999,337,0
1,0,400,528,0
0,-999,-999,205,1
0,-999,-999,339,1
1,1,250,-999,0
0,-999,-999,489,0
1,0,300,307,1
1,1,150,-999,0
1,1,300,-999,1
1,0,350,419,0
1,1,200,-999,0
1,0,300,229,1
0,-999,-999,411,0
1,1,150,-999,0
1,0,200,230,0
0,-999,-999,364,1
0,-999,-999,576,0
1,1,100,-999,0
0,-999,-999,354,0
0,-999,-999,478,0
0,-999,-999,409,0
0,-999,-999,317,1
0,-999,-999,415,0
0,-999,-999,431,0
0,-999,-999,240,1
1,1,200,-999,1
0,-999,-999,414,1
0,-999,-999,400,0
1,0,500,495,1
0,-999,-999,499,0
0,-999,-999,427,1
1,0,300,380,0
1,1,150,-999,0
1,0,300,414,1
0,-999,-999,389,1
