ss_presented,inhibited,ssd,rt,value
0,-999,-999,420,0
1,0,400,372,1
0,-999,-999,455,1
0,-999,-999,441,0
0,-999,-999,397,0
1,1,250,-999,0
1,0,300,360,0
1,1,250,-999,1
0,-999,-999,198,1
0,-999,-999,487,0
1,1,300,-999,1
1,0,450,395,0
0,-999,-999,439,0
0,-999,-999,421,0
0,-999,-999,322,1
1,0,450,395,1
0,-999,-999,458,0
0,-999,-999,600,1
0,-999,-999,388,1
0,-999,-999,363,1
1,0,300,244,0
0,-999,-999,334,1
1,1,250,-999,1
0,-999,-999,450,0
0,-999,-999,476,0
0,-999,-999,417,1
1,1,300,-999,1
1,1,300,-999,0
1,0,400,403,0
0,-999,-999,404,0
1,0,400,290,0
1,0,250,281,1
1,1,150,-999,0
0,-999,-999,225,1
0,-999,-999,332,0
0,-999,-999,222,1
0,-999,-999,397,0
0,-999,-999,380,1
0,-999,-999,480,1
0,-999,-999,230,1
1,1,300,-999,1
1,0,450,381,0
0,-999,-999,360,0
0,-999,-999,281,0
1,0,350,431,1
1,0,300,222,0
0,-999,-999,331,1
1,1,150,-999,1
0,-999,-999,468,1
1,1,250,-999,0
0,-999,-999,413,0
0,-999,-999,270,0
0,-999,-999,388,0
1,0,300,266,1
0,-999,-999,428,1
0,-999,-999,256,1
0,-999,-999,365,1
1,1,250,-999,1
0,-999,-999,326,1
0,-999,-999,386,0
0,-999,-999,454,0
0,-999,-999,509,0
1,0,350,406,1
0,-999,-999,424,0
1,1,250,-999,1
1,1,300,-999,0
0,-999,-999,350,1
0,-999,-999,343,1
0,-999,-999,381,1
1,0,400,369,1
0,-999,-999,428,0
1,1,250,-999,1
0,-999,-999,280,0
1,0,350,371,1
0,-999,-999,457,0
1,0,350,225,1
0,-999,-999,427,0
1,1,250,-999,0
1,0,300,402,0
0,-999,-999,263,1
0,-999,-999,388,0
1,1,200,-999,0
0,-999,-999,302,0
1,0,250,338,0
1,1,150,-999,0
0,-999,-999,389,1
1,1,300,-999,1
0,-999,-999,498,0
0,-999,-999,354,1
1,0,450,237,1
0,-999,-999,431,1
0,-999,-999,225,1
0,-999,-999,453,0
0,-999,-999,229,1
0,-999,-999,356,0
0,-999,-999,389,0
1,0,400,258,1
0,-999,-999,485,1
0,-999,-999,488,1
0,-999,-999,269,1
0,-999,-999,273,1
0,-999,-999,405,1
0,-999,-999,426,0
1,0,350,451,0
1,1,250,-999,0
0,-999,-999,235,1
1,0,350,331,0
1,1,250,-999,0
0,-999,-999,257,1
0,-999,-999,455,1
0,-999,-999,400,0
1,0,500,495,0
0,-999,-999,226,1
1,0,300,384,0
0,-999,-999,427,0
0,-999,-999,445,0
1,1,200,-999,1
1,1,250,-999,0
1,0,300,247,1
0,-999,-999,410,1
0,-999,-999,385,1
0,-999,-999,349,1
0,-999,-999,458,0
1,1,200,-999,0
0,-999,-999,421,0
0,-999,-999,242,1
1,0,350,386,0
1,0,300,398,0
1,1,150,-999,0
0,-999,-999,252,1
0,-999,-999,386,0
0,-999,-999,354,1
0,-999,-999,401,0
1,0,250,249,0
0,-999,-999,395,1
0,-999,-999,401,0
0,-999,-999,422,0
1,1,200,-999,0
1,0,350,344,1
1,0,250,315,0
1,1,150,-999,1
0,-999,-999,404,0
1,1,200,-999,0
0,-999,-999,424,0
0,-999,-999,330,1
0,-999,-999,258,1
1,1,300,-999,1
1,0,350,432,0
1,0,250,236,1
1,1,150,-999,1
0,-999,-999,384,0
0,-999,-999,426,0
0,-999,-999,349,0
1,0,250,398,1
0,-999,-999,286,0
0,-999,-999,399,1
1,1,100,-999,0
0,-999,-999,277,1
0,-999,-999,305,1
1,1,150,-999,0
1,1,250,-999,1
0,-999,-999,416,1
0,-999,-999,266,1
0,-999,-999,419,0
1,0,350,425,0
1,0,300,263,1
0,-999,-999,445,1
1,1,150,-999,0
1,0,300,284,0
0,-999,-999,391,0
0,-999,-999,250,0
0,-999,-999,412,1
0,-999,-999,310,1
1,0,150,276,1
0,-999,-999,385,0
0,-999,-999,425,1
1,1,100,-999,0
1,0,200,313,1
1,1,150,-999,1
1,1,200,-999,0
1,0,300,229,1
0,-999,-999,247,0
1,1,250,-999,0
0,-999,-999,441,1
1,0,300,382,1
0,-999,-999,417,0
0,-999,-999,431,0
0,-999,-999,357,1
0,-999,-999,342,1
0,-999,-999,365,0
1,0,250,375,0
0,-999,-999,190,1
1,1,200,-999,0
1,0,300,405,1
0,-999,-999,363,0
0,-999,-999,401,0
0,-999,-999,282,1
0,-999,-999,312,1
0,-999,-999,417,1
1,1,250,-999,1
0,-999,-999,342,1
0,-999,-999,376,0
0,-999,-999,422,0
1,0,400,233,1
0,-999,-999,411,0
0,-999,-999,406,1
1,1,250,-999,1
0,-999,-999,359,0
0,-999,-999,327,1
0,-999,-999,440,0
1,1,300,-999,0
0,-999,-999,330,0
0,-999,-999,349,1
1,0,400,274,1
0,-999,-999,460,1
1,0,350,464,1
0,-999,-999,408,0
1,1,250,-999,1
1,0,400,240,1
1,0,300,339,0
0,-999,-999,254,1
0,-999,-999,403,0
0,-999,-999,289,1
1,1,200,-999,0
0,-999,-999,421,0
0,-999,-999,548,0
0,-999,-999,340,1
1,0,300,234,1
1,1,150,-999,1
0,-999,-999,450,0
1,0,300,352,0
0,-999,-999,308,1
1,1,250,-999,1
1,1,250,-999,1
0,-999,-999,396,1
0,-999,-999,299,1
1,1,250,-999,0
1,0,350,402,1
0,-999,-999,494,1
0,-999,-999,367,1
0,-999,-999,401,0
1,1,250,-999,0
1,0,350,364,1
0,-999,-999,352,1
0,-999,-999,376,0
0,-999,-999,310,1
1,0,250,329,1
0,-999,-999,411,0
1,1,100,-999,1
1,1,150,-999,1
1,1,200,-999,1
0,-999,-999,337,0
0,-999,-999,402,1
1,0,300,416,0
1,1,200,-999,1
0,-999,-999,447,0
1,0,300,439,0
1,1,250,-999,1
0,-999,-999,263,0
0,-999,-999,375,1
1,0,400,394,1
0,-999,-999,401,0
0,-999,-999,443,0
0,-999,-999,463,0
0,-999,-999,314,1
0,-999,-999,395,0
1,0,350,227,1
1,1,300,-999,0
1,0,400,294,1
1,1,250,-999,1
0,-999,-999,315,1
1,0,350,422,1
1,0,200,290,0
0,-999,-999,418,0
0,-999,-999,432,1
0,-999,-999,369,0
0,-999,-999,431,1
0,-999,-999,413,1
0,-999,-999,423,1
1,1,150,-999,0
1,1,200,-999,1
1,0,350,380,0
1,0,250,327,1
0,-999,-999,429,1
0,-999,-999,311,0
0,-999,-999,297,1
0,-999,-999,295,0
1,1,150,-999,0
0,-999,-999,340,0
0,-999,-999,402,1
0,-999,-999,340,0
0,-999,-999,257,1
0,-999,-999,392,0
0,-999,-999,338,0
1,0,300,270,1
1,0,250,302,0
0,-999,-999,429,0
1,1,200,-999,0
1,1,250,-999,0
1,0,400,229,1
0,-999,-999,299,1
0,-999,-999,271,0
0,-999,-999,344,1
1,0,400,411,1
0,-999,-999,448,1
0,-999,-999,394,0
1,0,300,408,1
1,0,150,219,0
0,-999,-999,486,0
1,1,100,-999,1
0,-999,-999,389,1
1,1,200,-999,0
0,-999,-999,370,0
0,-999,-999,300,0
0,-999,-999,372,0
0,-999,-999,410,0
1,1,200,-999,0
0,-999,-999,259,0
1,0,350,394,0
0,-999,-999,450,0
0,-999,-999,414,0
1,0,300,300,1
1,1,150,-999,0
1,1,150,-999,0
0,-999,-999,381,0
0,-999,-999,273,0
0,-999,-999,313,0
0,-999,-999,213,0
0,-999,-999,241,1
0,-999,-999,288,1
0,-999,-999,329,0
1,1,150,-999,0
1,1,200,-999,1
1,1,250,-999,1
1,1,300,-999,1
1,0,400,446,0
1,1,300,-999,0
0,-999,-999,417,1
0,-999,-999,239,1
0,-999,-999,374,0
0,-999,-999,349,0
1,0,500,431,0
1,0,450,487,0
1,0,450,193,0
1,0,400,383,1
0,-999,-999,500,1
1,1,250,-999,0
0,-999,-999,207,1
0,-999,-999,229,1
1,0,400,454,0
1,1,400,-999,1
1,0,500,466,0
1,0,400,227,1
0,-999,-999,375,0
0,-999,-999,314,0
0,-999,-999,351,1
1,1,350,-999,0
1,0,500,334,0
0,-999,-999,362,0
0,-999,-999,363,0
0,-999,-999,224,1
0,-999,-999,356,1
1,0,400,396,0
0,-999,-999,311,1
0,-999,-999,429,1
0,-999,-999,385,1
0,-999,-999,390,1
0,-999,-999,689,0
0,-999,-999,583,1
0,-999,-999,341,1
0,-999,-999,333,1
1,0,300,381,0
0,-999,-999,248,1
1,0,250,659,0
1,1,100,-999,0
1,1,150,-999,1
0,-999,-999,335,0
0,-999,-999,278,1
0,-999,-999,370,0
0,-999,-999,231,0
1,1,200,-999,1
0,-999,-999,521,1
0,-999,-999,345,1
0,-999,-999,381,0
1,0,200,231,1
1,1,200,-999,1
0,-999,-999,409,1
0,-999,-999,228,1
1,0,350,361,0
0,-999,-999,267,0
1,0,350,312,0
0,-999,-999,265,1
1,1,200,-999,1
0,-999,-999,401,0
0,-999,-999,387,1
1,0,300,197,0
0,-999,-999,186,0
0,-999,-999,197,0
0,-999,-999,270,1
0,-999,-999,299,1
0,-999,-999,370,0
0,-999,-999,290,0
1,1,200,-999,1
0,-999,-999,427,0
1,0,300,210,0
0,-999,-999,193,0
1,0,300,409,1
0,-999,-999,440,1
0,-999,-999,366,0
0,-999,-999,320,1
1,1,250,-999,0
0,-999,-999,284,0
1,0,300,305,1
0,-999,-999,418,0
0,-999,-999,451,0
1,1,150,-999,1
1,1,200,-999,0
1,0,350,269,1
0,-999,-999,469,1
1,1,300,-999,0
0,-999,-999,496,0
0,-999,-999,362,0
0,-999,-999,384,0
0,-999,-999,203,1
0,-999,-999,442,0
0,-999,-999,455,0
0,-999,-999,422,0
1,0,400,402,0
0,-999,-999,412,1
0,-999,-999,437,0
0,-999,-999,384,0
0,-999,-999,428,0
0,-999,-999,365,0
0,-999,-999,238,1
1,1,250,-999,0
1,0,350,342,0
0,-999,-999,325,0
1,0,300,350,0
1,1,150,-999,0
0,-999,-999,357,0
1,1,200,-999,0
1,0,300,355,0
0,-999,-999,275,0
0,-999,-999,409,0
0,-999,-999,577,0
0,-999,-999,510,0
1,1,250,-999,0
0,-999,-999,379,1
1,0,350,524,1
0,-999,-999,362,0
0,-999,-999,471,0
0,-999,-999,406,0
0,-999,-999,392,1
1,1,250,-999,1
1,1,300,-999,0
0,-999,-999,376,0
0,-999,-999,372,1
0,-999,-999,397,1
0,-999,-999,313,0
0,-999,-999,345,1
0,-999,-999,367,0
0,-999,-999,422,1
1,0,450,432,0
0,-999,-999,435,0
1,0,450,369,1
0,-999,-999,390,1
0,-999,-999,419,1
1,0,350,297,1
1,1,250,-999,0
1,0,300,384,0
0,-999,-999,294,0
0,-999,-999,298,1
1,0,300,191,1
1,1,150,-999,0
1,0,300,200,0
1,1,150,-999,1
1,1,200,-999,0
0,-999,-999,347,0
0,-999,-999,227,1
0,-999,-999,307,0
1,1,300,-999,1
1,0,450,436,1
0,-999,-999,328,0
0,-999,-999,423,0
1,1,350,-999,0
0,-999,-999,323,1
1,0,400,443,0
0,-999,-999,251,0
1,0,250,293,1
1,1,250,-999,1
0,-999,-999,406,1
1,1,250,-999,0
1,0,400,396,0
1,0,400,392,0
0,-999,-999,326,0
0,-999,-999,263,1
0,-999,-999,347,1
1,0,250,267,1
0,-999,-999,405,0
0,-999,-999,356,0
1,1,100,-999,0
1,1,150,-999,1
1,0,350,445,0
1,1,250,-999,0
1,0,250,333,1
0,-999,-999,369,1
1,1,250,-999,1
1,0,350,410,0
0,-999,-999,326,1
0,-999,-999,320,1
0,-999,-999,300,1
0,-999,-999,218,1
0,-999,-999,273,1
0,-999,-999,249,1
0,-999,-999,230,1
0,-999,-999,469,0
1,0,350,215,1
0,-999,-999,476,0
0,-999,-999,290,0
0,-999,-999,232,1
1,0,350,376,0
1,0,300,238,1
1,0,250,262,0
1,1,150,-999,0
0,-999,-999,417,1
0,-999,-999,326,0
1,0,300,378,1
0,-999,-999,482,1
0,-999,-999,248,1
0,-999,-999,466,0
1,0,300,218,0
0,-999,-999,408,0
0,-999,-999,296,1
1,1,200,-999,1
0,-999,-999,460,0
1,0,300,352,0
0,-999,-999,221,1
0,-999,-999,233,1
1,1,150,-999,1
1,0,300,345,1
1,1,200,-999,1
1,0,250,300,1
0,-999,-999,278,0
0,-999,-999,425,1
0,-999,-999,299,0
0,-999,-999,256,0
0,-999,-999,371,0
0,-999,-999,299,1
1,1,250,-999,0
0,-999,-999,223,0
0,-999,-999,363,1
1,0,300,383,1
0,-999,-999,427,1
