ss_presented,inhibited,ssd,rt,value
1,1,300,-999,0
1,0,450,352,1
0,-999,-999,390,0
0,-999,-999,451,1
0,-999,-999,392,1
0,-999,-999,401,1
0,-999,-999,400,1
0,-999,-999,446,1
0,-999,-999,321,1
0,-999,-999,463,0
1,1,300,-999,0
1,1,350,-999,0
1,0,400,304,1
1,1,300,-999,0
0,-999,-999,244,0
0,-999,-999,319,1
0,-999,-999,409,1
0,-999,-999,369,1
0,-999,-999,437,1
1,1,350,-999,0
0,-999,-999,397,1
0,-999,-999,445,1
1,0,450,440,0
1,1,150,-999,0
0,-999,-999,386,1
0,-999,-999,432,0
0,-999,-999,410,0
0,-999,-999,308,1
0,-999,-999,338,0
0,-999,-999,285,1
0,-999,-999,456,0
0,-999,-999,384,0
0,-999,-999,346,0
0,-999,-999,497,1
1,1,200,-999,1
0,-999,-999,499,1
0,-999,-999,315,0
0,-999,-999,483,0
0,-999,-999,442,0
1,0,500,328,1
1,0,400,498,1
1,1,250,-999,0
1,1,350,-999,1
0,-999,-999,426,0
1,0,500,329,1
1,1,200,-999,0
1,0,350,463,0
0,-999,-999,408,1
0,-999,-999,365,1
1,0,250,230,1
1,1,150,-999,1
0,-999,-999,398,0
0,-999,-999,356,0
0,-999,-999,466,0
0,-999,-999,243,1
1,0,150,201,1
1,1,100,-999,0
1,1,250,-999,1
0,-999,-999,421,0
0,-999,-999,361,1
0,-999,-999,355,0
0,-999,-999,401,0
0,-999,-999,374,1
0,-999,-999,441,0
1,0,400,455,1
0,-999,-999,421,0
1,1,250,-999,0
0,-999,-999,399,1
0,-999,-999,678,1
0,-999,-999,349,1
0,-999,-999,367,1
0,-999,-999,422,0
1,0,350,418,1
0,-999,-999,426,1
0,-999,-999,387,0
0,-999,-999,329,0
0,-999,-999,418,0
0,-999,-999,455,0
0,-999,-999,439,0
1,1,200,-999,0
0,-999,-999,355,1
1,0,300,387,1
1,1,150,-999,0
0,-999,-999,276,0
0,-999,-999,215,1
1,1,200,-999,1
0,-999,-999,400,1
0,-999,-999,253,1
0,-999,-999,407,0
0,-999,-999,405,0
1,0,300,357,1
0,-999,-999,402,0
0,-999,-999,453,0
0,-999,-999,485,0
0,-999,-999,425,0
0,-999,-999,372,1
1,1,200,-999,0
1,0,300,220,1
1,1,150,-999,1
1,1,200,-999,1
0,-999,-999,578,1
1,0,350,387,0
1,1,250,-999,0
0,-999,-999,366,1
0,-999,-999,386,0
1,0,400,230,0
1,1,250,-999,0
0,-999,-999,389,0
1,0,400,441,0
0,-999,-999,338,1
0,-999,-999,477,1
0,-999,-999,462,1
0,-999,-999,400,1
1,0,350,402,0
0,-999,-999,436,1
0,-999,-999,507,1
0,-999,-999,363,1
1,1,300,-999,1
