ss_presented,inhibited,ssd,rt,value
0,-999,-999,279,1
0,-999,-999,298,0
1,0,200,205,1
1,1,50,-999,0
0,-999,-999,221,1
1,0,267,231,1
0,-999,-999,461,0
0,-999,-999,309,0
1,1,50,-999,1
1,1,200,-999,1
0,-999,-999,431,1
0,-999,-999,251,1
0,-999,-999,255,1
1,0,333,350,0
1,1,200,-999,0
1,0,267,262,1
1,1,50,-999,0
0,-999,-999,302,0
0,-999,-999,287,1
0,-999,-999,239,1
1,0,267,314,0
1,1,50,-999,0
0,-999,-999,388,1
0,-999,-999,298,0
1,1,200,-999,0
0,-999,-999,253,1
1,0,400,251,1
1,0,333,338,0
0,-999,-999,251,1
0,-999,-999,213,1
1,0,200,236,1
0,-999,-999,229,1
1,1,133,-999,0
0,-999,-999,321,0
1,0,333,302,0
0,-999,-999,246,1
1,0,267,317,0
1,1,200,-999,0
0,-999,-999,312,0
0,-999,-999,254,1
1,0,333,253,1
0,-999,-999,260,1
0,-999,-999,272,0
0,-999,-999,257,1
1,0,267,247,1
1,0,267,241,1
0,-999,-999,255,1
0,-999,-999,258,1
1,1,200,-999,0
0,-999,-999,223,1
1,0,267,285,0
0,-999,-999,351,0
0,-999,-999,258,1
0,-999,-999,253,1
0,-999,-999,335,0
1,1,50,-999,1
1,0,333,306,0
1,1,133,-999,0
1,0,333,373,1
0,-999,-999,559,1
1,1,133,-999,1
0,-999,-999,445,0
1,1,267,-999,0
1,0,483,238,1
1,0,333,281,1
0,-999,-999,251,1
1,0,267,344,0
0,-999,-999,297,0
0,-999,-999,292,1
1,0,200,264,1
0,-999,-999,355,0
0,-999,-999,439,0
1,1,50,-999,1
1,1,267,-999,0
0,-999,-999,271,1
0,-999,-999,404,0
1,0,333,244,1
1,1,267,-999,1
0,-999,-999,392,1
0,-999,-999,280,0
1,0,483,304,1
1,1,267,-999,0
1,0,400,299,0
0,-999,-999,308,0
0,-999,-999,276,0
0,-999,-999,363,0
0,-999,-999,371,1
0,-999,-999,252,0
1,1,200,-999,1
0,-999,-999,328,0
0,-999,-999,277,1
0,-999,-999,322,0
1,0,333,396,0
1,1,267,-999,0
0,-999,-999,545,0
0,-999,-999,245,1
1,0,333,208,1
0,-999,-999,455,0
0,-999,-999,250,1
0,-999,-999,233,1
0,-999,-999,241,1
1,1,133,-999,0
1,0,200,240,1
0,-999,-999,445,0
0,-999,-999,207,0
0,-999,-999,576,0
0,-999,-999,458,0
0,-999,-999,437,0
0,-999,-999,534,0
0,-999,-999,365,0
0,-999,-999,289,1
0,-999,-999,297,1
0,-999,-999,324,1
0,-999,-999,352,0
0,-999,-999,296,1
1,1,133,-999,1
0,-999,-999,605,0
1,1,333,-999,0
0,-999,-999,451,0
0,-999,-999,377,0
0,-999,-999,240,1
0,-999,-999,260,1
0,-999,-999,301,1
1,1,200,-999,1
0,-999,-999,359,0
0,-999,-999,275,1
0,-999,-999,313,1
0,-999,-999,341,1
0,-999,-999,319,1
0,-999,-999,337,0
1,0,267,241,1
0,-999,-999,271,1
0,-999,-999,275,1
0,-999,-999,300,1
0,-999,-999,292,1
0,-999,-999,286,0
1,0,267,256,1
1,1,133,-999,0
0,-999,-999,240,1
0,-999,-999,227,1
0,-999,-999,248,1
1,1,200,-999,0
0,-999,-999,326,0
0,-999,-999,253,1
0,-999,-999,251,1
0,-999,-999,470,0
0,-999,-999,243,1
0,-999,-999,274,0
0,-999,-999,258,1
0,-999,-999,259,1
1,0,400,236,0
0,-999,-999,389,1
0,-999,-999,243,1
1,1,50,-999,1
0,-999,-999,308,0
0,-999,-999,372,0
1,1,133,-999,1
0,-999,-999,345,1
1,0,267,282,0
0,-999,-999,278,1
1,0,483,314,0
1,0,267,280,1
0,-999,-999,318,1
0,-999,-999,334,1
1,1,50,-999,1
0,-999,-999,333,0
0,-999,-999,312,1
0,-999,-999,245,1
0,-999,-999,287,1
0,-999,-999,367,0
0,-999,-999,242,1
0,-999,-999,269,1
1,1,133,-999,1
1,1,200,-999,0
1,0,400,337,0
1,0,267,237,1
1,0,200,253,1
0,-999,-999,619,0
0,-999,-999,223,1
0,-999,-999,249,1
1,1,50,-999,1
0,-999,-999,385,1
1,1,133,-999,1
0,-999,-999,332,1
1,1,200,-999,1
0,-999,-999,359,1
0,-999,-999,367,0
0,-999,-999,298,1
0,-999,-999,348,0
1,0,400,268,1
0,-999,-999,259,1
1,0,333,311,1
0,-999,-999,327,1
0,-999,-999,302,1
0,-999,-999,379,0
1,1,133,-999,0
1,1,267,-999,1
0,-999,-999,347,1
0,-999,-999,247,1
1,1,133,-999,1
0,-999,-999,479,0
0,-999,-999,591,0
0,-999,-999,240,1
1,1,333,-999,0
1,0,400,273,1
1,1,333,-999,0
0,-999,-999,296,1
0,-999,-999,413,0
0,-999,-999,234,1
0,-999,-999,272,1
1,0,483,271,0
0,-999,-999,327,0
0,-999,-999,229,1
1,0,267,228,1
1,1,50,-999,0
0,-999,-999,253,1
1,0,200,275,0
0,-999,-999,390,0
1,1,50,-999,1
1,1,267,-999,0
0,-999,-999,362,0
0,-999,-999,231,0
0,-999,-999,287,1
0,-999,-999,501,1
1,0,483,298,1
0,-999,-999,318,1
1,0,267,262,1
1,1,200,-999,0
0,-999,-999,290,0
0,-999,-999,328,0
0,-999,-999,368,0
0,-999,-999,355,0
1,0,333,261,1
0,-999,-999,325,0
1,0,200,259,1
0,-999,-999,369,0
0,-999,-999,327,1
0,-999,-999,328,1
1,0,400,220,0
0,-999,-999,442,0
0,-999,-999,206,1
1,0,200,249,1
0,-999,-999,241,1
0,-999,-999,246,1
1,1,50,-999,0
0,-999,-999,220,1
0,-999,-999,315,0
0,-999,-999,294,1
1,0,483,260,1
0,-999,-999,379,0
0,-999,-999,249,1
0,-999,-999,401,0
1,0,400,311,0
0,-999,-999,256,1
0,-999,-999,363,0
1,0,267,245,1
1,1,50,-999,0
1,1,133,-999,0
0,-999,-999,234,1
1,0,267,338,0
0,-999,-999,246,1
0,-999,-999,291,0
0,-999,-999,221,1
1,1,200,-999,0
0,-999,-999,302,0
1,0,400,234,1
0,-999,-999,290,1
0,-999,-999,281,0
0,-999,-999,252,1
0,-999,-999,276,1
1,0,267,309,1
1,1,50,-999,1
0,-999,-999,286,1
0,-999,-999,299,0
0,-999,-999,351,1
0,-999,-999,284,1
0,-999,-999,270,1
0,-999,-999,328,1
0,-999,-999,274,1
0,-999,-999,332,0
1,0,267,259,1
1,1,50,-999,0
0,-999,-999,371,0
1,0,267,294,1
0,-999,-999,311,1
0,-999,-999,351,1
0,-999,-999,371,0
0,-999,-999,296,1
1,1,133,-999,1
1,0,267,266,1
0,-999,-999,306,0
1,1,50,-999,0
0,-999,-999,304,1
0,-999,-999,305,1
1,1,133,-999,1
0,-999,-999,328,0
1,0,267,325,0
1,1,133,-999,0
0,-999,-999,291,0
1,0,200,267,1
1,1,50,-999,0
1,1,267,-999,0
0,-999,-999,308,0
0,-999,-999,390,1
1,0,483,265,1
1,0,333,217,1
0,-999,-999,367,0
0,-999,-999,386,0
0,-999,-999,238,1
1,0,200,240,1
0,-999,-999,244,1
1,1,50,-999,0
0,-999,-999,530,0
0,-999,-999,404,0
1,0,267,259,1
1,1,133,-999,0
0,-999,-999,347,0
1,0,200,252,1
0,-999,-999,276,0
0,-999,-999,235,0
0,-999,-999,530,1
0,-999,-999,346,0
0,-999,-999,589,0
1,1,50,-999,1
0,-999,-999,430,1
1,1,133,-999,0
0,-999,-999,421,0
0,-999,-999,253,1
0,-999,-999,279,1
0,-999,-999,269,1
0,-999,-999,279,1
0,-999,-999,350,0
0,-999,-999,296,1
1,0,333,331,0
1,1,133,-999,1
0,-999,-999,380,0
1,0,333,384,0
0,-999,-999,299,0
1,1,200,-999,1
0,-999,-999,448,1
0,-999,-999,349,0
0,-999,-999,264,1
1,0,400,357,0
0,-999,-999,282,1
1,1,50,-999,0
0,-999,-999,351,0
0,-999,-999,423,0
1,1,133,-999,0
0,-999,-999,327,0
0,-999,-999,409,0
0,-999,-999,317,0
0,-999,-999,377,0
0,-999,-999,250,0
1,0,267,275,1
0,-999,-999,250,1
0,-999,-999,368,0
0,-999,-999,228,1
0,-999,-999,223,1
0,-999,-999,349,0
0,-999,-999,418,0
1,1,133,-999,1
0,-999,-999,377,0
1,1,333,-999,0
0,-999,-999,240,1
1,0,483,420,1
1,0,400,232,0
0,-999,-999,235,0
0,-999,-999,240,0
0,-999,-999,357,1
0,-999,-999,345,1
0,-999,-999,238,0
0,-999,-999,271,1
1,0,200,263,1
0,-999,-999,316,1
0,-999,-999,349,0
0,-999,-999,410,0
0,-999,-999,260,1
0,-999,-999,269,1
1,1,50,-999,1
0,-999,-999,396,0
0,-999,-999,278,1
1,0,267,341,0
1,1,50,-999,0
0,-999,-999,316,0
1,0,267,335,0
1,0,133,350,0
0,-999,-999,283,1
1,1,50,-999,1
0,-999,-999,286,0
1,1,267,-999,0
0,-999,-999,301,0
1,0,400,251,1
0,-999,-999,254,1
0,-999,-999,327,0
1,1,267,-999,0
0,-999,-999,383,0
0,-999,-999,545,0
0,-999,-999,245,1
1,1,50,-999,1
0,-999,-999,385,0
0,-999,-999,364,0
0,-999,-999,368,0
1,0,200,249,1
0,-999,-999,393,0
0,-999,-999,242,1
0,-999,-999,248,1
1,1,50,-999,1
0,-999,-999,364,1
0,-999,-999,236,1
0,-999,-999,367,0
0,-999,-999,489,0
0,-999,-999,395,0
1,1,200,-999,0
0,-999,-999,280,1
1,0,333,293,1
0,-999,-999,272,1
0,-999,-999,281,1
0,-999,-999,321,0
0,-999,-999,318,0
0,-999,-999,355,0
0,-999,-999,432,0
1,0,400,233,1
0,-999,-999,371,0
1,0,333,330,0
0,-999,-999,270,1
0,-999,-999,421,0
1,0,267,291,1
0,-999,-999,292,1
0,-999,-999,254,1
0,-999,-999,324,1
0,-999,-999,271,1
0,-999,-999,299,1
1,1,50,-999,0
0,-999,-999,403,0
1,1,267,-999,0
1,0,483,242,1
1,0,267,313,1
0,-999,-999,558,0
0,-999,-999,409,0
0,-999,-999,387,0
0,-999,-999,432,0
0,-999,-999,272,0
1,0,200,270,1
0,-999,-999,622,0
0,-999,-999,416,0
0,-999,-999,555,0
0,-999,-999,451,0
0,-999,-999,263,1
0,-999,-999,257,1
0,-999,-999,355,0
1,1,50,-999,0
0,-999,-999,473,0
0,-999,-999,416,0
0,-999,-999,227,1
1,0,200,259,1
0,-999,-999,232,1
0,-999,-999,331,0
1,1,133,-999,0
1,0,267,304,0
0,-999,-999,354,0
0,-999,-999,327,0
1,1,50,-999,0
1,0,267,260,1
0,-999,-999,207,1
1,1,200,-999,0
0,-999,-999,312,0
0,-999,-999,337,1
0,-999,-999,262,1
1,0,333,250,1
0,-999,-999,302,1
0,-999,-999,307,1
1,1,200,-999,0
1,0,333,240,1
0,-999,-999,333,0
1,0,267,293,0
0,-999,-999,235,1
0,-999,-999,249,1
0,-999,-999,369,0
0,-999,-999,354,0
0,-999,-999,309,1
0,-999,-999,289,1
0,-999,-999,464,1
1,1,50,-999,0
0,-999,-999,329,0
1,0,267,263,1
0,-999,-999,436,1
1,1,50,-999,0
1,1,267,-999,0
0,-999,-999,256,1
0,-999,-999,388,0
0,-999,-999,354,0
0,-999,-999,298,1
1,0,333,266,1
0,-999,-999,288,1
0,-999,-999,310,0
1,0,267,228,1
0,-999,-999,368,1
0,-999,-999,223,1
0,-999,-999,341,0
1,0,267,284,0
1,1,133,-999,0
0,-999,-999,236,1
1,0,267,242,1
0,-999,-999,454,0
0,-999,-999,407,0
1,1,133,-999,0
1,0,333,358,0
1,0,200,218,1
0,-999,-999,286,1
1,0,50,268,0
1,1,50,-999,1
0,-999,-999,245,1
0,-999,-999,273,1
0,-999,-999,311,0
0,-999,-999,242,1
0,-999,-999,322,0
0,-999,-999,260,1
0,-999,-999,467,0
1,0,267,216,1
0,-999,-999,230,1
1,1,50,-999,0
0,-999,-999,425,0
0,-999,-999,246,1
1,0,267,272,0
1,1,133,-999,1
0,-999,-999,367,1
0,-999,-999,325,1
1,0,333,246,1
1,0,200,263,1
1,1,133,-999,0
0,-999,-999,365,0
