ss_presented,inhibited,ssd,rt,value
1,1,100,-999,1
1,0,250,308,0
0,-999,-999,512,0
0,-999,-999,470,0
0,-999,-999,350,0
1,0,150,213,1
1,0,50,248,1
0,-999,-999,284,0
0,-999,-999,394,0
0,-999,-999,209,1
1,0,50,272,1
1,1,50,-999,0
0,-999,-999,465,0
0,-999,-999,352,0
0,-999,-999,199,1
0,-999,-999,218,1
0,-999,-999,194,1
0,-999,-999,187,1
1,1,100,-999,0
0,-999,-999,336,0
0,-999,-999,472,0
1,0,150,225,1
0,-999,-999,531,0
0,-999,-999,357,0
0,-999,-999,200,1
1,1,50,-999,0
0,-999,-999,229,1
0,-999,-999,210,1
0,-999,-999,232,1
0,-999,-999,337,0
1,0,150,200,1
0,-999,-999,235,1
0,-999,-999,219,1
1,0,100,216,1
1,1,50,-999,0
0,-999,-999,377,0
1,0,150,213,1
0,-999,-999,314,0
0,-999,-999,361,0
0,-999,-999,277,0
0,-999,-999,237,1
0,-999,-999,262,0
0,-999,-999,294,1
0,-999,-999,224,1
0,-999,-999,223,1
1,1,50,-999,0
0,-999,-999,429,0
0,-999,-999,414,0
0,-999,-999,364,1
1,0,150,224,1
0,-999,-999,226,1
0,-999,-999,275,0
0,-999,-999,314,0
0,-999,-999,206,1
1,1,50,-999,0
0,-999,-999,194,1
0,-999,-999,498,0
0,-999,-999,346,0
1,1,100,-999,0
1,0,200,326,0
1,1,150,-999,0
1,0,300,189,1
0,-999,-999,228,1
0,-999,-999,679,0
0,-999,-999,217,1
1,0,150,228,1
0,-999,-999,215,1
0,-999,-999,227,1
0,-999,-999,231,1
1,1,50,-999,1
0,-999,-999,364,0
0,-999,-999,308,0
0,-999,-999,273,0
0,-999,-999,314,1
1,0,200,249,0
0,-999,-999,303,0
0,-999,-999,228,0
0,-999,-999,298,1
0,-999,-999,372,0
0,-999,-999,274,1
0,-999,-999,532,0
0,-999,-999,379,0
0,-999,-999,315,0
0,-999,-999,301,0
0,-999,-999,240,1
1,1,50,-999,0
0,-999,-999,385,1
1,1,100,-999,1
0,-999,-999,222,1
0,-999,-999,267,0
0,-999,-999,322,0
0,-999,-999,403,0
0,-999,-999,412,0
0,-999,-999,570,0
0,-999,-999,240,1
0,-999,-999,379,0
0,-999,-999,193,1
0,-999,-999,234,1
0,-999,-999,215,1
0,-999,-999,226,1
1,1,200,-999,0
0,-999,-999,238,1
1,0,350,212,1
0,-999,-999,213,1
1,1,50,-999,1
0,-999,-999,216,0
0,-999,-999,246,1
0,-999,-999,206,1
0,-999,-999,231,1
1,0,100,194,1
0,-999,-999,205,0
1,0,400,247,1
1,0,250,253,0
1,1,100,-999,1
0,-999,-999,252,0
0,-999,-999,271,0
0,-999,-999,256,1
0,-999,-999,273,1
0,-999,-999,278,1
1,1,200,-999,0
0,-999,-999,580,0
1,0,350,379,0
0,-999,-999,263,1
0,-999,-999,442,0
0,-999,-999,245,1
0,-999,-999,373,0
1,0,350,257,1
0,-999,-999,260,1
0,-999,-999,267,0
0,-999,-999,628,0
0,-999,-999,318,1
0,-999,-999,219,1
0,-999,-999,231,1
1,0,250,222,1
1,1,150,-999,0
0,-999,-999,512,0
1,0,250,215,1
0,-999,-999,219,1
0,-999,-999,229,1
0,-999,-999,414,0
