ss_presented,inhibited,ssd,rt,value
1,0,300,253,1
0,-999,-999,250,1
1,1,150,-999,0
0,-999,-999,335,0
1,1,200,-999,0
1,1,250,-999,0
0,-999,-999,362,0
1,0,433,227,1
1,0,300,267,1
1,1,150,-999,1
0,-999,-999,310,0
0,-999,-999,295,0
1,1,250,-999,0
1,0,367,401,0
0,-999,-999,228,1
0,-999,-999,388,0
0,-999,-999,229,1
0,-999,-999,270,0
0,-999,-999,315,0
0,-999,-999,429,0
0,-999,-999,560,0
0,-999,-999,240,1
0,-999,-999,237,1
0,-999,-999,526,0
0,-999,-999,406,0
0,-999,-999,408,0
0,-999,-999,209,1
0,-999,-999,374,0
1,1,250,-999,0
1,0,367,235,1
0,-999,-999,359,0
1,1,200,-999,0
0,-999,-999,234,1
0,-999,-999,288,1
1,0,300,356,0
0,-999,-999,353,0
0,-999,-999,279,1
0,-999,-999,244,0
0,-999,-999,401,0
1,1,150,-999,0
1,0,250,212,1
1,1,83,-999,0
0,-999,-999,231,1
0,-999,-999,233,1
0,-999,-999,241,1
0,-999,-999,279,1
0,-999,-999,419,0
0,-999,-999,394,0
1,0,300,272,1
0,-999,-999,426,0
1,0,200,267,1
0,-999,-999,263,1
0,-999,-999,258,1
0,-999,-999,413,0
0,-999,-999,340,0
0,-999,-999,306,1
1,1,83,-999,0
1,0,250,242,1
0,-999,-999,403,0
0,-999,-999,281,1
0,-999,-999,267,1
0,-999,-999,291,0
0,-999,-999,415,0
1,1,150,-999,0
1,0,300,235,1
0,-999,-999,464,0
1,0,200,243,1
0,-999,-999,389,0
0,-999,-999,232,1
1,1,83,-999,1
0,-999,-999,501,0
0,-999,-999,367,0
0,-999,-999,234,1
1,1,250,-999,0
0,-999,-999,324,0
0,-999,-999,305,0
1,0,300,230,1
0,-999,-999,368,0
0,-999,-999,347,0
0,-999,-999,332,0
0,-999,-999,258,1
1,1,250,-999,0
0,-999,-999,237,1
0,-999,-999,329,0
0,-999,-999,411,0
1,0,300,255,1
0,-999,-999,234,1
0,-999,-999,337,0
0,-999,-999,345,0
0,-999,-999,270,1
1,1,150,-999,1
0,-999,-999,439,0
0,-999,-999,532,0
0,-999,-999,241,1
0,-999,-999,242,1
0,-999,-999,434,0
0,-999,-999,420,0
0,-999,-999,242,1
1,0,300,262,1
0,-999,-999,393,0
0,-999,-999,282,1
0,-999,-999,423,0
1,1,150,-999,1
0,-999,-999,240,1
0,-999,-999,256,1
0,-999,-999,363,0
0,-999,-999,332,0
0,-999,-999,271,0
0,-999,-999,237,1
1,1,300,-999,0
0,-999,-999,395,0
1,0,367,391,0
