ss_presented,inhibited,ssd,rt,value
1,1,200,-999,1
0,-999,-999,252,0
0,-999,-999,197,1
0,-999,-999,198,1
0,-999,-999,412,0
0,-999,-999,204,1
0,-999,-999,201,1
0,-999,-999,413,0
1,1,267,-999,0
1,0,333,252,1
0,-999,-999,200,1
0,-999,-999,223,1
1,0,267,207,1
1,1,50,-999,0
0,-999,-999,232,1
0,-999,-999,253,1
0,-999,-999,239,1
0,-999,-999,229,1
0,-999,-999,206,1
0,-999,-999,240,1
0,-999,-999,389,0
1,0,500,230,1
0,-999,-999,235,1
0,-999,-999,372,0
0,-999,-999,226,1
0,-999,-999,329,0
0,-999,-999,337,0
0,-999,-999,229,1
1,0,267,298,0
0,-999,-999,308,0
1,1,50,-999,1
0,-999,-999,296,0
0,-999,-999,272,0
0,-999,-999,434,0
0,-999,-999,200,1
0,-999,-999,219,1
1,1,133,-999,1
0,-999,-999,495,0
0,-999,-999,381,0
0,-999,-999,203,1
0,-999,-999,233,1
0,-999,-999,272,0
0,-999,-999,337,0
0,-999,-999,318,0
1,0,417,226,1
0,-999,-999,240,1
0,-999,-999,225,1
0,-999,-999,334,0
1,0,333,295,0
1,0,200,191,1
0,-999,-999,300,0
0,-999,-999,313,0
1,1,133,-999,1
0,-999,-999,232,1
0,-999,-999,364,0
0,-999,-999,258,1
0,-999,-999,363,0
0,-999,-999,200,0
1,0,333,357,0
0,-999,-999,221,1
0,-999,-999,231,1
1,1,267,-999,0
1,0,417,205,1
0,-999,-999,222,1
1,0,333,233,1
0,-999,-999,362,0
0,-999,-999,344,0
0,-999,-999,338,0
0,-999,-999,217,1
1,1,133,-999,0
0,-999,-999,216,1
0,-999,-999,250,1
0,-999,-999,260,1
0,-999,-999,372,0
1,0,200,260,1
0,-999,-999,248,1
0,-999,-999,251,1
1,1,50,-999,1
0,-999,-999,227,1
0,-999,-999,364,0
1,0,267,306,0
1,1,50,-999,0
0,-999,-999,238,1
1,0,200,220,1
0,-999,-999,213,1
0,-999,-999,490,0
1,1,133,-999,0
0,-999,-999,369,0
0,-999,-999,227,1
1,0,267,214,1
0,-999,-999,218,1
0,-999,-999,335,0
0,-999,-999,247,1
0,-999,-999,242,1
0,-999,-999,298,0
0,-999,-999,218,1
0,-999,-999,233,1
0,-999,-999,345,0
0,-999,-999,223,1
0,-999,-999,210,1
1,1,50,-999,1
0,-999,-999,241,1
1,0,267,254,1
0,-999,-999,268,0
1,1,50,-999,0
1,1,200,-999,0
1,1,267,-999,0
0,-999,-999,237,0
0,-999,-999,266,0
0,-999,-999,531,0
0,-999,-999,471,0
1,0,500,241,1
1,0,417,217,1
0,-999,-999,368,0
0,-999,-999,220,1
1,0,267,266,1
0,-999,-999,349,0
0,-999,-999,276,1
0,-999,-999,366,0
1,1,50,-999,1
1,1,200,-999,0
0,-999,-999,237,1
1,0,267,217,1
1,1,50,-999,0
0,-999,-999,260,1
0,-999,-999,288,1
1,0,267,315,0
1,1,200,-999,0
0,-999,-999,382,0
0,-999,-999,255,1
0,-999,-999,308,0
1,1,133,-999,1
0,-999,-999,355,0
0,-999,-999,304,0
0,-999,-999,310,0
0,-999,-999,307,0
0,-999,-999,233,1
1,1,50,-999,1
1,0,267,314,0
0,-999,-999,379,0
1,1,133,-999,1
1,1,200,-999,0
1,0,417,234,1
1,0,267,214,1
0,-999,-999,400,0
0,-999,-999,430,0
1,1,200,-999,0
0,-999,-999,210,1
0,-999,-999,238,1
1,0,333,230,1
1,1,133,-999,0
0,-999,-999,353,0
0,-999,-999,459,0
0,-999,-999,337,0
0,-999,-999,225,1
0,-999,-999,405,0
0,-999,-999,219,1
1,0,267,230,1
1,1,133,-999,0
0,-999,-999,384,0
0,-999,-999,379,0
0,-999,-999,209,1
1,0,200,220,1
0,-999,-999,253,1
0,-999,-999,380,0
0,-999,-999,342,0
1,1,50,-999,0
0,-999,-999,331,0
1,0,200,244,1
0,-999,-999,363,0
0,-999,-999,330,0
0,-999,-999,326,1
0,-999,-999,387,0
0,-999,-999,249,1
0,-999,-999,223,1
0,-999,-999,541,0
1,1,133,-999,1
1,0,200,267,1
1,1,50,-999,0
0,-999,-999,257,1
0,-999,-999,335,0
1,0,267,300,0
0,-999,-999,343,0
1,1,50,-999,1
0,-999,-999,326,0
0,-999,-999,274,0
0,-999,-999,367,0
0,-999,-999,447,0
0,-999,-999,641,0
0,-999,-999,242,1
0,-999,-999,235,1
0,-999,-999,374,0
0,-999,-999,229,1
0,-999,-999,191,1
0,-999,-999,333,1
0,-999,-999,266,0
1,0,200,258,0
1,1,50,-999,1
0,-999,-999,221,1
1,0,267,225,1
0,-999,-999,339,0
0,-999,-999,355,0
1,1,133,-999,0
1,0,200,223,1
0,-999,-999,302,0
0,-999,-999,236,1
1,1,50,-999,1
0,-999,-999,239,1
0,-999,-999,225,1
0,-999,-999,301,0
0,-999,-999,207,1
1,0,267,229,1
1,1,50,-999,1
1,0,267,228,1
0,-999,-999,287,0
0,-999,-999,253,1
1,1,133,-999,1
1,1,267,-999,0
1,0,417,250,1
0,-999,-999,221,1
0,-999,-999,239,1
0,-999,-999,253,1
1,0,333,226,1
0,-999,-999,226,1
0,-999,-999,191,1
0,-999,-999,242,1
0,-999,-999,234,1
1,0,200,217,1
0,-999,-999,220,1
1,0,333,393,0
0,-999,-999,242,1
0,-999,-999,236,1
0,-999,-999,207,0
0,-999,-999,313,0
0,-999,-999,360,0
0,-999,-999,415,0
0,-999,-999,223,1
0,-999,-999,379,0
1,1,267,-999,0
0,-999,-999,240,1
0,-999,-999,355,0
0,-999,-999,238,1
0,-999,-999,412,0
0,-999,-999,294,1
1,0,417,238,1
1,0,267,264,1
0,-999,-999,256,1
1,0,200,231,1
