ss_presented,inhibited,ssd,rt,value
1,1,200,-999,0
0,-999,-999,351,0
1,0,300,383,1
1,1,200,-999,0
0,-999,-999,672,1
0,-999,-999,485,1
0,-999,-999,436,0
0,-999,-999,339,1
0,-999,-999,406,0
0,-999,-999,388,1
0,-999,-999,456,0
0,-999,-999,426,0
0,-999,-999,502,0
0,-999,-999,261,1
1,1,250,-999,1
1,0,350,422,1
1,1,200,-999,1
1,1,300,-999,0
0,-999,-999,399,0
0,-999,-999,246,1
0,-999,-999,525,0
1,1,300,-999,0
0,-999,-999,421,0
0,-999,-999,416,1
1,0,450,401,0
0,-999,-999,458,1
1,0,400,473,1
1,1,250,-999,1
1,0,400,339,1
1,0,400,511,1
0,-999,-999,496,1
0,-999,-999,493,0
1,0,300,405,0
0,-999,-999,375,1
1,1,200,-999,0
0,-999,-999,404,1
0,-999,-999,395,0
0,-999,-999,337,0
0,-999,-999,460,0
1,0,300,240,1
0,-999,-999,499,1
1,1,250,-999,0
1,0,300,339,0
1,1,100,-999,0
0,-999,-999,435,0
1,0,200,239,1
0,-999,-999,309,1
0,-999,-999,277,1
0,-999,-999,234,1
0,-999,-999,478,0
0,-999,-999,297,1
1,0,100,456,0
0,-999,-999,364,1
0,-999,-999,530,0
0,-999,-999,465,0
1,1,100,-999,1
0,-999,-999,328,1
1,1,150,-999,0
1,0,300,272,1
0,-999,-999,245,0
0,-999,-999,406,0
1,1,250,-999,1
1,0,400,373,0
1,1,250,-999,1
1,0,300,345,1
0,-999,-999,403,1
0,-999,-999,318,1
1,1,200,-999,0
0,-999,-999,327,1
0,-999,-999,368,1
0,-999,-999,368,1
0,-999,-999,302,1
1,1,250,-999,0
1,0,450,381,0
0,-999,-999,393,0
1,0,350,357,1
1,0,250,221,0
0,-999,-999,363,0
1,1,100,-999,0
1,0,250,256,1
1,0,200,221,0
1,1,150,-999,1
0,-999,-999,476,1
0,-999,-999,455,0
0,-999,-999,492,0
0,-999,-999,272,0
0,-999,-999,406,0
0,-999,-999,319,1
0,-999,-999,376,0
1,0,200,288,1
0,-999,-999,271,1
0,-999,-999,459,1
1,1,150,-999,1
0,-999,-999,468,0
0,-999,-999,222,1
0,-999,-999,303,1
0,-999,-999,478,0
0,-999,-999,500,0
1,0,250,258,1
0,-999,-999,446,0
1,1,150,-999,0
0,-999,-999,378,0
0,-999,-999,438,0
1,1,250,-999,0
0,-999,-999,232,1
1,0,300,289,1
1,1,150,-999,0
0,-999,-999,312,0
1,1,200,-999,0
1,0,350,365,0
0,-999,-999,355,1
0,-999,-999,317,1
0,-999,-999,423,0
1,1,350,-999,0
0,-999,-999,317,0
1,0,400,498,0
0,-999,-999,289,1
0,-999,-999,388,0
0,-999,-999,210,0
1,0,300,370,1
0,-999,-999,442,1
0,-999,-999,346,1
0,-999,-999,384,0
1,1,250,-999,0
1,0,350,404,0
1,1,200,-999,0
1,0,350,367,1
0,-999,-999,507,1
0,-999,-999,389,0
0,-999,-999,420,0
1,1,200,-999,1
0,-999,-999,404,0
1,0,350,459,1
0,-999,-999,383,1
0,-999,-999,458,0
1,1,200,-999,1
0,-999,-999,442,0
1,0,350,424,0
0,-999,-999,453,0
0,-999,-999,466,0
1,1,250,-999,0
1,0,300,286,0
0,-999,-999,225,1
1,0,250,343,1
1,1,150,-999,0
0,-999,-999,432,1
1,1,250,-999,1
0,-999,-999,387,0
1,0,300,306,1
0,-999,-999,387,1
1,0,200,217,1
0,-999,-999,414,1
1,1,100,-999,0
0,-999,-999,353,0
0,-999,-999,441,0
1,1,250,-999,0
0,-999,-999,360,0
1,1,300,-999,0
0,-999,-999,417,1
0,-999,-999,494,0
1,0,350,385,1
1,1,200,-999,1
0,-999,-999,423,0
1,0,300,330,1
1,1,150,-999,0
0,-999,-999,396,1
0,-999,-999,420,0
0,-999,-999,325,1
1,1,300,-999,0
0,-999,-999,470,0
0,-999,-999,509,0
1,0,450,280,1
0,-999,-999,412,1
0,-999,-999,418,0
1,0,450,302,1
0,-999,-999,412,1
1,0,300,315,1
