ss_presented,inhibited,ssd,rt,value
1,1,300,-999,1
0,-999,-999,403,1
1,0,400,407,0
0,-999,-999,364,1
0,-999,-999,340,1
0,-999,-999,464,0
1,1,350,-999,0
0,-999,-999,356,0
1,0,500,434,1
0,-999,-999,338,0
0,-999,-999,397,1
0,-999,-999,232,1
1,0,450,486,0
0,-999,-999,362,1
0,-999,-999,473,0
0,-999,-999,323,0
0,-999,-999,224,1
0,-999,-999,467,0
1,0,400,244,1
0,-999,-999,472,0
1,1,350,-999,0
1,0,450,311,0
1,1,300,-999,0
0,-999,-999,298,1
0,-999,-999,235,1
1,0,450,392,0
0,-999,-999,569,0
1,0,300,194,1
0,-999,-999,264,1
0,-999,-999,237,1
1,1,100,-999,0
0,-999,-999,233,1
0,-999,-999,284,1
0,-999,-999,507,0
0,-999,-999,444,1
1,0,200,245,1
0,-999,-999,394,0
0,-999,-999,389,1
1,1,100,-999,1
0,-999,-999,582,0
0,-999,-999,478,0
0,-999,-999,325,1
0,-999,-999,432,0
1,1,200,-999,0
0,-999,-999,452,0
0,-999,-999,262,1
1,0,350,379,1
1,0,300,230,0
0,-999,-999,437,1
1,1,250,-999,1
0,-999,-999,493,0
1,0,350,369,1
1,0,350,329,0
0,-999,-999,536,0
0,-999,-999,691,1
1,1,300,-999,0
0,-999,-999,395,0
0,-999,-999,513,0
1,0,400,474,0
1,0,300,275,1
1,1,100,-999,0
0,-999,-999,369,1
0,-999,-999,387,1
0,-999,-999,459,0
1,0,200,291,1
1,1,150,-999,0
0,-999,-999,330,1
0,-999,-999,252,1
0,-999,-999,341,1
0,-999,-999,416,0
0,-999,-999,246,0
1,1,200,-999,1
1,1,300,-999,1
0,-999,-999,506,0
0,-999,-999,258,1
0,-999,-999,392,0
0,-999,-999,450,0
0,-999,-999,555,0
0,-999,-999,425,0
0,-999,-999,238,1
1,0,450,263,1
1,0,400,442,1
1,0,350,321,0
1,1,250,-999,0
1,1,300,-999,1
0,-999,-999,389,1
0,-999,-999,336,1
0,-999,-999,256,1
1,0,450,234,1
0,-999,-999,465,0
0,-999,-999,485,0
1,1,300,-999,0
0,-999,-999,355,0
0,-999,-999,220,1
1,0,450,460,0
0,-999,-999,253,1
1,1,150,-999,0
1,1,200,-999,0
0,-999,-999,244,1
0,-999,-999,454,0
0,-999,-999,206,1
0,-999,-999,569,0
0,-999,-999,398,0
1,0,350,430,0
0,-999,-999,241,1
1,1,250,-999,0
0,-999,-999,593,0
1,0,400,289,1
1,0,250,368,1
1,1,200,-999,1
0,-999,-999,410,0
1,0,350,370,1
1,1,250,-999,1
1,0,300,387,0
0,-999,-999,450,1
1,1,150,-999,0
0,-999,-999,405,0
0,-999,-999,520,0
0,-999,-999,488,0
0,-999,-999,313,0
0,-999,-999,393,0
0,-999,-999,424,0
1,1,250,-999,0
0,-999,-999,410,0
1,0,300,300,1
1,1,250,-999,1
1,0,350,418,0
1,1,250,-999,1
1,0,350,348,1
0,-999,-999,309,0
0,-999,-999,263,1
1,1,300,-999,0
0,-999,-999,403,1
0,-999,-999,322,1
1,0,400,328,1
1,0,350,399,1
1,1,150,-999,0
0,-999,-999,371,0
0,-999,-999,546,0
0,-999,-999,308,1
1,1,450,-999,0
1,0,500,322,1
0,-999,-999,213,0
0,-999,-999,328,1
1,0,400,460,0
1,1,300,-999,1
1,0,450,498,0
0,-999,-999,410,0
0,-999,-999,569,1
0,-999,-999,451,0
0,-999,-999,457,0
0,-999,-999,438,0
0,-999,-999,238,1
0,-999,-999,414,1
0,-999,-999,551,0
0,-999,-999,473,0
1,1,300,-999,0
0,-999,-999,341,0
0,-999,-999,232,1
1,1,350,-999,0
1,0,450,319,1
0,-999,-999,442,0
1,0,400,449,0
1,1,300,-999,0
0,-999,-999,624,0
1,0,350,437,0
1,1,250,-999,0
0,-999,-999,195,1
0,-999,-999,248,0
1,1,300,-999,0
0,-999,-999,377,1
0,-999,-999,430,1
0,-999,-999,340,1
0,-999,-999,449,0
0,-999,-999,494,0
0,-999,-999,452,0
1,0,450,279,1
0,-999,-999,434,0
0,-999,-999,503,0
0,-999,-999,473,0
0,-999,-999,239,1
0,-999,-999,380,1
0,-999,-999,411,1
1,0,350,438,0
0,-999,-999,353,0
0,-999,-999,404,0
0,-999,-999,487,0
0,-999,-999,256,1
0,-999,-999,439,1
0,-999,-999,471,0
1,0,200,284,1
1,1,100,-999,0
0,-999,-999,228,1
0,-999,-999,661,0
0,-999,-999,294,1
1,1,250,-999,1
0,-999,-999,252,1
0,-999,-999,449,0
1,1,300,-999,0
1,0,400,195,1
0,-999,-999,464,0
1,0,250,272,1
0,-999,-999,382,0
0,-999,-999,449,0
0,-999,-999,260,1
0,-999,-999,302,1
1,1,200,-999,0
1,0,350,310,1
1,1,250,-999,1
0,-999,-999,394,1
1,1,350,-999,0
0,-999,-999,354,1
1,0,500,432,0
0,-999,-999,428,0
0,-999,-999,276,1
1,0,400,298,1
0,-999,-999,329,1
1,1,350,-999,0
0,-999,-999,317,1
0,-999,-999,273,1
0,-999,-999,441,0
0,-999,-999,469,0
1,0,400,449,0
0,-999,-999,424,0
1,0,400,322,1
0,-999,-999,229,0
0,-999,-999,614,0
1,1,250,-999,0
0,-999,-999,304,1
0,-999,-999,360,0
0,-999,-999,508,0
0,-999,-999,281,1
1,0,500,455,0
0,-999,-999,481,0
0,-999,-999,269,1
0,-999,-999,318,0
0,-999,-999,409,0
1,0,400,453,0
1,1,250,-999,1
0,-999,-999,347,1
0,-999,-999,288,1
1,0,400,324,1
1,0,350,416,1
0,-999,-999,299,1
0,-999,-999,543,0
0,-999,-999,495,0
0,-999,-999,430,0
0,-999,-999,246,1
0,-999,-999,227,1
1,0,300,265,1
0,-999,-999,427,0
0,-999,-999,474,1
0,-999,-999,382,1
0,-999,-999,368,1
0,-999,-999,587,0
1,1,200,-999,1
1,1,250,-999,0
0,-999,-999,429,1
1,0,350,454,0
1,1,250,-999,1
0,-999,-999,453,0
1,0,350,287,0
0,-999,-999,452,1
1,0,300,381,1
1,1,200,-999,1
0,-999,-999,366,1
1,1,300,-999,0
1,0,350,230,1
0,-999,-999,539,1
0,-999,-999,433,0
0,-999,-999,398,1
0,-999,-999,506,0
0,-999,-999,423,1
0,-999,-999,272,1
0,-999,-999,357,1
0,-999,-999,389,1
0,-999,-999,473,0
0,-999,-999,521,0
0,-999,-999,377,0
0,-999,-999,501,1
0,-999,-999,439,0
1,1,300,-999,1
0,-999,-999,418,0
0,-999,-999,352,0
0,-999,-999,372,1
0,-999,-999,370,1
0,-999,-999,501,1
1,0,450,467,1
0,-999,-999,443,1
0,-999,-999,424,1
0,-999,-999,257,1
1,0,400,313,1
1,1,300,-999,1
0,-999,-999,427,0
0,-999,-999,571,0
0,-999,-999,233,1
1,1,450,-999,0
0,-999,-999,303,1
0,-999,-999,516,0
0,-999,-999,254,1
0,-999,-999,327,1
0,-999,-999,489,0
1,0,500,530,0
1,0,450,313,1
1,0,400,477,0
1,1,300,-999,0
1,1,350,-999,1
0,-999,-999,226,1
1,0,350,231,1
0,-999,-999,456,0
0,-999,-999,426,0
0,-999,-999,200,1
0,-999,-999,571,0
1,0,300,220,1
1,1,150,-999,1
1,1,300,-999,0
0,-999,-999,343,1
1,0,350,436,0
0,-999,-999,292,1
1,1,200,-999,0
1,1,250,-999,1
0,-999,-999,449,0
1,1,350,-999,0
0,-999,-999,448,0
0,-999,-999,387,1
0,-999,-999,389,1
1,0,450,304,1
1,1,350,-999,1
0,-999,-999,371,0
0,-999,-999,385,1
1,0,500,394,0
1,0,350,385,0
0,-999,-999,342,1
1,1,250,-999,1
1,0,300,358,0
1,0,250,243,1
0,-999,-999,393,0
1,1,100,-999,1
0,-999,-999,407,1
1,0,200,333,1
0,-999,-999,464,0
0,-999,-999,465,1
1,1,150,-999,0
0,-999,-999,424,0
0,-999,-999,208,1
0,-999,-999,471,0
0,-999,-999,328,1
0,-999,-999,429,1
0,-999,-999,383,1
0,-999,-999,388,1
0,-999,-999,269,1
0,-999,-999,260,1
0,-999,-999,316,1
0,-999,-999,324,1
1,0,200,304,1
1,1,100,-999,0
0,-999,-999,461,1
0,-999,-999,325,1
0,-999,-999,449,0
1,1,150,-999,0
0,-999,-999,458,0
0,-999,-999,326,1
0,-999,-999,488,0
0,-999,-999,283,1
1,1,200,-999,0
1,1,250,-999,0
0,-999,-999,395,0
0,-999,-999,512,0
1,0,350,274,1
0,-999,-999,447,1
0,-999,-999,282,1
0,-999,-999,336,1
0,-999,-999,403,0
1,1,250,-999,0
1,0,350,313,0
0,-999,-999,403,1
1,1,250,-999,0
1,0,350,198,1
0,-999,-999,253,0
1,1,250,-999,1
1,0,400,382,0
1,1,350,-999,0
0,-999,-999,605,0
1,0,400,300,1
1,1,250,-999,1
1,0,350,391,1
0,-999,-999,396,0
1,1,300,-999,0
0,-999,-999,516,0
0,-999,-999,217,1
0,-999,-999,394,1
0,-999,-999,342,1
1,0,350,517,1
1,0,250,339,1
0,-999,-999,235,1
1,1,150,-999,1
1,0,300,431,1
0,-999,-999,335,1
0,-999,-999,284,1
1,1,100,-999,0
0,-999,-999,275,1
1,1,250,-999,0
1,0,300,416,0
1,0,150,217,1
1,1,100,-999,1
1,1,200,-999,0
1,0,350,337,0
0,-999,-999,471,0
0,-999,-999,336,1
1,0,300,378,1
0,-999,-999,405,1
0,-999,-999,260,1
0,-999,-999,342,1
1,1,150,-999,1
0,-999,-999,482,0
1,1,200,-999,0
1,1,250,-999,0
0,-999,-999,281,1
0,-999,-999,258,1
0,-999,-999,429,0
1,0,400,382,0
0,-999,-999,372,1
1,0,250,317,1
0,-999,-999,352,0
1,0,200,275,1
0,-999,-999,410,0
0,-999,-999,505,1
0,-999,-999,259,1
0,-999,-999,517,0
0,-999,-999,491,0
0,-999,-999,470,0
1,1,150,-999,1
0,-999,-999,482,0
0,-999,-999,360,1
1,1,200,-999,0
0,-999,-999,341,1
0,-999,-999,442,0
1,1,250,-999,1
0,-999,-999,327,0
0,-999,-999,285,1
0,-999,-999,436,0
0,-999,-999,358,1
0,-999,-999,238,1
1,0,250,346,1
0,-999,-999,267,1
1,1,150,-999,1
0,-999,-999,424,1
1,0,200,261,1
1,1,150,-999,1
0,-999,-999,398,0
1,1,250,-999,1
1,0,350,376,1
0,-999,-999,494,0
1,0,250,328,0
1,0,200,254,1
0,-999,-999,515,1
0,-999,-999,380,1
0,-999,-999,401,0
0,-999,-999,474,0
0,-999,-999,242,1
0,-999,-999,492,0
0,-999,-999,612,0
1,1,100,-999,0
0,-999,-999,210,1
0,-999,-999,279,1
1,1,150,-999,1
0,-999,-999,565,0
1,1,300,-999,0
0,-999,-999,533,0
1,0,400,284,1
1,1,250,-999,0
0,-999,-999,371,1
0,-999,-999,321,1
0,-999,-999,477,0
0,-999,-999,308,1
0,-999,-999,402,0
1,0,400,305,1
0,-999,-999,442,1
1,1,250,-999,0
0,-999,-999,454,1
1,1,350,-999,0
0,-999,-999,398,1
1,0,450,420,1
0,-999,-999,412,1
0,-999,-999,427,0
1,0,350,426,1
0,-999,-999,236,0
1,1,250,-999,1
1,0,400,458,1
0,-999,-999,557,1
1,0,400,415,1
0,-999,-999,388,0
1,0,300,395,0
1,1,250,-999,0
1,0,400,421,1
1,1,250,-999,0
1,1,350,-999,1
1,1,500,-999,1
1,0,500,470,0
0,-999,-999,320,0
1,0,450,387,0
0,-999,-999,417,1
0,-999,-999,453,1
1,0,400,508,0
0,-999,-999,538,0
0,-999,-999,518,0
0,-999,-999,334,1
1,1,250,-999,1
0,-999,-999,509,0
0,-999,-999,483,0
0,-999,-999,227,1
0,-999,-999,343,1
1,1,350,-999,0
0,-999,-999,345,1
0,-999,-999,521,0
0,-999,-999,451,0
1,0,450,289,0
1,0,350,483,0
0,-999,-999,309,1
1,1,250,-999,0
1,0,400,273,1
1,0,350,430,1
1,1,200,-999,1
0,-999,-999,484,1
1,0,300,449,0
1,1,250,-999,1
0,-999,-999,422,0
1,0,350,383,1
0,-999,-999,528,1
1,0,300,360,1
1,1,150,-999,0
1,1,250,-999,1
0,-999,-999,446,1
0,-999,-999,311,0
1,1,350,-999,0
1,0,400,322,1
0,-999,-999,586,1
0,-999,-999,261,1
0,-999,-999,462,0
0,-999,-999,422,0
0,-999,-999,437,0
1,1,300,-999,0
1,0,400,394,0
0,-999,-999,436,0
0,-999,-999,315,1
0,-999,-999,321,1
1,0,300,235,1
1,0,300,314,1
0,-999,-999,381,1
1,1,200,-999,0
0,-999,-999,396,0
1,1,250,-999,0
1,0,400,247,0
1,1,250,-999,1
1,0,400,353,1
0,-999,-999,247,0
0,-999,-999,318,1
0,-999,-999,241,1
1,1,350,-999,0
0,-999,-999,485,0
1,0,450,527,0
1,0,450,285,0
1,0,400,394,1
1,0,350,303,0
1,1,250,-999,0
1,1,300,-999,0
1,0,450,487,0
1,1,300,-999,0
0,-999,-999,230,1
0,-999,-999,451,0
0,-999,-999,670,0
0,-999,-999,579,0
1,0,400,375,1
0,-999,-999,318,1
0,-999,-999,376,0
0,-999,-999,310,0
0,-999,-999,337,1
0,-999,-999,296,1
1,0,250,234,1
1,1,200,-999,1
0,-999,-999,336,0
1,0,300,300,1
1,0,200,195,0
0,-999,-999,298,1
0,-999,-999,463,1
1,1,150,-999,0
1,0,250,305,0
1,1,150,-999,1
0,-999,-999,429,1
0,-999,-999,420,0
0,-999,-999,379,1
0,-999,-999,415,1
1,0,250,278,1
1,1,200,-999,1
1,1,250,-999,1
1,0,400,473,0
0,-999,-999,344,1
0,-999,-999,319,1
0,-999,-999,399,0
0,-999,-999,654,0
0,-999,-999,541,0
1,0,250,251,1
0,-999,-999,401,1
0,-999,-999,492,0
0,-999,-999,475,0
0,-999,-999,337,1
0,-999,-999,379,1
1,1,100,-999,0
1,1,250,-999,1
1,0,300,276,1
0,-999,-999,363,1
1,1,150,-999,0
1,0,300,374,1
0,-999,-999,503,1
1,0,250,372,1
0,-999,-999,488,0
1,1,200,-999,0
1,0,250,279,1
1,0,100,225,0
0,-999,-999,619,0
0,-999,-999,303,1
1,1,100,-999,0
0,-999,-999,557,0
1,1,200,-999,0
1,0,350,295,0
0,-999,-999,446,1
1,1,300,-999,1
0,-999,-999,514,0
1,0,350,410,1
0,-999,-999,511,1
0,-999,-999,411,0
0,-999,-999,475,0
0,-999,-999,493,0
0,-999,-999,494,0
0,-999,-999,451,0
0,-999,-999,275,1
1,0,300,370,1
0,-999,-999,332,0
0,-999,-999,466,0
0,-999,-999,431,0
1,1,150,-999,0
0,-999,-999,368,1
1,1,200,-999,0
0,-999,-999,375,1
1,1,300,-999,0
1,0,400,403,1
1,1,250,-999,1
0,-999,-999,418,0
1,0,400,390,1
0,-999,-999,375,0
0,-999,-999,366,1
1,1,300,-999,0
1,0,350,395,0
0,-999,-999,286,1
0,-999,-999,418,0
0,-999,-999,446,0
0,-999,-999,210,1
0,-999,-999,661,0
0,-999,-999,247,1
0,-999,-999,490,0
0,-999,-999,456,0
0,-999,-999,445,0
1,0,250,252,1
0,-999,-999,438,1
0,-999,-999,529,0
0,-999,-999,270,0
1,1,200,-999,0
1,1,300,-999,1
0,-999,-999,526,1
0,-999,-999,412,0
0,-999,-999,389,1
1,0,450,439,0
0,-999,-999,410,0
0,-999,-999,284,0
1,0,350,343,0
0,-999,-999,379,1
0,-999,-999,339,1
1,1,250,-999,1
0,-999,-999,446,0
0,-999,-999,311,1
0,-999,-999,414,0
1,0,350,255,1
1,1,200,-999,0
1,1,250,-999,1
1,0,350,409,1
0,-999,-999,422,1
0,-999,-999,434,0
1,1,200,-999,1
0,-999,-999,389,1
0,-999,-999,423,0
0,-999,-999,499,0
1,1,300,-999,0
1,0,400,286,0
0,-999,-999,667,0
0,-999,-999,498,0
0,-999,-999,448,0
1,1,250,-999,0
1,0,300,292,1
0,-999,-999,564,1
1,1,150,-999,1
0,-999,-999,456,1
1,1,250,-999,0
0,-999,-999,404,0
0,-999,-999,449,0
1,0,350,449,0
0,-999,-999,245,1
1,1,200,-999,0
1,0,350,209,1
1,0,300,463,1
0,-999,-999,381,1
0,-999,-999,442,0
0,-999,-999,334,1
0,-999,-999,513,0
1,1,250,-999,1
1,0,400,427,0
1,0,350,418,1
1,1,200,-999,0
0,-999,-999,436,1
1,1,300,-999,0
0,-999,-999,358,1
0,-999,-999,310,1
0,-999,-999,337,1
0,-999,-999,442,0
1,0,400,504,0
1,1,250,-999,0
0,-999,-999,425,0
0,-999,-999,354,1
0,-999,-999,313,1
1,1,300,-999,0
1,0,350,264,1
0,-999,-999,443,0
1,1,250,-999,0
0,-999,-999,377,0
1,1,300,-999,1
1,0,400,349,1
0,-999,-999,578,1
0,-999,-999,502,1
0,-999,-999,323,0
0,-999,-999,559,1
1,0,300,256,0
0,-999,-999,347,0
0,-999,-999,469,0
1,0,300,311,1
1,1,100,-999,0
0,-999,-999,424,1
0,-999,-999,435,0
0,-999,-999,284,1
1,0,150,243,1
0,-999,-999,382,1
1,1,100,-999,0
0,-999,-999,386,0
1,1,250,-999,0
1,0,400,197,1
1,0,300,295,1
0,-999,-999,471,1
1,1,300,-999,0
0,-999,-999,210,1
1,1,450,-999,0
1,0,500,490,0
0,-999,-999,508,0
1,1,400,-999,0
0,-999,-999,303,1
0,-999,-999,250,1
0,-999,-999,348,0
0,-999,-999,555,0
0,-999,-999,264,1
1,0,500,290,1
1,0,450,532,0
0,-999,-999,370,1
1,1,300,-999,0
1,0,400,321,0
0,-999,-999,380,0
1,0,350,499,0
0,-999,-999,461,0
1,0,300,265,1
1,0,250,416,0
0,-999,-999,536,0
0,-999,-999,465,1
1,0,250,341,1
0,-999,-999,485,1
0,-999,-999,214,1
0,-999,-999,470,0
0,-999,-999,321,1
0,-999,-999,465,0
0,-999,-999,471,1
1,0,200,279,0
1,1,200,-999,0
0,-999,-999,308,0
1,0,350,246,1
0,-999,-999,285,0
0,-999,-999,270,1
1,1,250,-999,0
0,-999,-999,462,0
1,0,450,452,1
1,1,250,-999,0
0,-999,-999,379,1
1,0,400,449,0
0,-999,-999,459,0
1,0,400,536,0
0,-999,-999,338,1
0,-999,-999,308,1
0,-999,-999,338,1
0,-999,-999,546,0
0,-999,-999,444,0
0,-999,-999,469,0
0,-999,-999,509,1
0,-999,-999,481,0
0,-999,-999,425,0
0,-999,-999,256,0
1,1,300,-999,0
0,-999,-999,415,1
1,0,350,395,1
1,1,200,-999,0
0,-999,-999,465,1
0,-999,-999,253,1
1,0,300,214,1
0,-999,-999,388,0
0,-999,-999,277,1
0,-999,-999,341,1
1,0,250,273,1
1,1,100,-999,0
0,-999,-999,273,1
0,-999,-999,306,1
0,-999,-999,259,1
0,-999,-999,541,0
0,-999,-999,205,1
1,1,250,-999,1
1,0,400,307,1
1,0,350,392,0
0,-999,-999,382,1
0,-999,-999,352,1
1,1,200,-999,0
1,0,350,446,0
1,1,300,-999,0
0,-999,-999,254,1
0,-999,-999,327,1
0,-999,-999,324,1
1,0,450,262,1
0,-999,-999,472,0
0,-999,-999,450,0
0,-999,-999,277,1
0,-999,-999,425,0
0,-999,-999,287,1
0,-999,-999,433,1
0,-999,-999,487,0
1,1,300,-999,0
0,-999,-999,264,0
1,0,400,373,1
0,-999,-999,451,1
0,-999,-999,424,0
0,-999,-999,435,1
0,-999,-999,434,0
1,1,250,-999,1
0,-999,-999,379,1
0,-999,-999,531,0
0,-999,-999,321,1
0,-999,-999,391,0
1,0,350,377,0
0,-999,-999,473,0
0,-999,-999,351,1
1,1,200,-999,0
1,1,250,-999,0
0,-999,-999,322,0
1,0,400,277,1
0,-999,-999,366,0
0,-999,-999,264,1
0,-999,-999,416,1
0,-999,-999,556,0
1,0,400,311,0
0,-999,-999,401,1
1,0,250,371,1
0,-999,-999,403,1
1,1,200,-999,0
0,-999,-999,446,0
0,-999,-999,357,1
1,1,250,-999,0
1,0,400,420,0
0,-999,-999,364,1
0,-999,-999,263,1
0,-999,-999,476,0
0,-999,-999,482,0
0,-999,-999,450,0
0,-999,-999,469,0
0,-999,-999,541,0
0,-999,-999,358,1
1,0,350,320,1
0,-999,-999,410,1
