ss_presented,inhibited,ssd,rt,value
0,-999,-999,381,1
0,-999,-999,347,1
0,-999,-999,329,0
1,0,300,372,0
0,-999,-999,407,1
0,-999,-999,411,0
1,1,250,-999,1
0,-999,-999,418,0
1,0,400,376,1
0,-999,-999,440,0
0,-999,-999,450,0
1,0,350,404,1
1,1,300,-999,1
1,1,350,-999,1
1,0,450,414,1
0,-999,-999,456,1
0,-999,-999,354,1
0,-999,-999,419,1
0,-999,-999,393,1
0,-999,-999,393,0
1,0,350,290,0
1,1,250,-999,1
0,-999,-999,336,1
1,0,300,216,1
0,-999,-999,206,1
0,-999,-999,398,1
0,-999,-999,389,1
0,-999,-999,394,1
1,1,250,-999,1
0,-999,-999,423,0
0,-999,-999,213,1
0,-999,-999,316,0
0,-999,-999,323,0
0,-999,-999,336,1
1,0,350,370,0
0,-999,-999,396,0
0,-999,-999,485,1
1,1,200,-999,0
1,1,250,-999,1
1,1,350,-999,1
0,-999,-999,427,0
0,-999,-999,364,0
0,-999,-999,364,1
1,0,450,394,0
0,-999,-999,436,0
0,-999,-999,238,1
0,-999,-999,436,1
0,-999,-999,240,1
1,0,400,255,1
1,1,250,-999,1
1,0,400,409,0
0,-999,-999,468,1
0,-999,-999,356,0
0,-999,-999,434,0
0,-999,-999,357,0
0,-999,-999,339,1
0,-999,-999,385,0
0,-999,-999,375,0
0,-999,-999,433,1
0,-999,-999,363,0
0,-999,-999,390,0
1,1,200,-999,0
0,-999,-999,265,1
0,-999,-999,396,1
0,-999,-999,359,1
0,-999,-999,274,0
1,0,350,312,1
0,-999,-999,460,0
0,-999,-999,432,0
1,1,250,-999,0
1,0,300,307,1
1,1,150,-999,0
0,-999,-999,380,1
0,-999,-999,425,0
0,-999,-999,426,0
1,1,300,-999,1
0,-999,-999,380,1
1,0,450,505,0
0,-999,-999,322,0
1,0,400,246,1
0,-999,-999,482,1
0,-999,-999,429,0
1,0,350,335,1
0,-999,-999,540,1
0,-999,-999,442,0
1,0,300,295,1
0,-999,-999,353,1
0,-999,-999,383,1
1,1,100,-999,0
0,-999,-999,364,0
1,1,150,-999,0
0,-999,-999,411,1
1,0,250,299,1
0,-999,-999,457,1
0,-999,-999,349,0
1,0,250,221,1
0,-999,-999,343,0
0,-999,-999,399,1
1,1,150,-999,1
1,1,300,-999,0
0,-999,-999,223,1
0,-999,-999,418,1
1,0,350,373,0
0,-999,-999,557,0
0,-999,-999,441,0
1,1,200,-999,0
1,1,250,-999,0
0,-999,-999,386,0
0,-999,-999,403,0
0,-999,-999,344,1
0,-999,-999,267,1
0,-999,-999,403,0
1,0,300,359,0
0,-999,-999,426,1
0,-999,-999,238,1
0,-999,-999,459,0
0,-999,-999,361,0
0,-999,-999,273,0
0,-999,-999,260,0
0,-999,-999,402,1
0,-999,-999,390,1
1,0,250,437,1
