ss_presented,inhibited,ssd,rt,value
0,-999,-999,256,1
0,-999,-999,229,0
0,-999,-999,226,1
0,-999,-999,320,0
0,-999,-999,444,0
1,0,300,355,0
0,-999,-999,367,0
0,-999,-999,346,0
0,-999,-999,202,1
1,0,367,257,1
0,-999,-999,348,0
0,-999,-999,318,0
0,-999,-999,278,0
1,0,367,311,0
0,-999,-999,319,0
0,-999,-999,348,0
0,-999,-999,220,0
0,-999,-999,224,1
0,-999,-999,368,0
1,0,150,250,1
0,-999,-999,370,0
0,-999,-999,229,1
0,-999,-999,358,0
0,-999,-999,239,1
0,-999,-999,287,1
1,1,83,-999,0
0,-999,-999,268,1
0,-999,-999,428,0
0,-999,-999,325,1
0,-999,-999,483,0
0,-999,-999,461,0
0,-999,-999,529,0
1,1,150,-999,0
0,-999,-999,201,1
1,0,250,219,1
0,-999,-999,199,1
1,0,200,183,1
1,1,83,-999,0
0,-999,-999,346,0
0,-999,-999,219,1
0,-999,-999,223,1
0,-999,-999,482,0
0,-999,-999,345,0
0,-999,-999,330,0
1,1,200,-999,0
0,-999,-999,197,1
1,0,367,300,0
0,-999,-999,222,1
0,-999,-999,341,0
0,-999,-999,455,0
0,-999,-999,528,0
1,0,200,229,0
0,-999,-999,207,0
1,1,83,-999,0
1,0,250,247,0
0,-999,-999,237,1
0,-999,-999,310,0
1,1,83,-999,0
1,1,250,-999,0
1,0,300,298,0
1,0,200,265,1
0,-999,-999,349,0
0,-999,-999,380,0
0,-999,-999,245,1
0,-999,-999,240,1
0,-999,-999,512,0
1,1,83,-999,1
0,-999,-999,342,0
1,0,200,271,1
1,1,150,-999,1
0,-999,-999,361,0
0,-999,-999,390,0
1,0,300,386,0
0,-999,-999,355,0
0,-999,-999,291,0
1,1,200,-999,0
0,-999,-999,244,1
0,-999,-999,292,0
0,-999,-999,314,0
1,0,300,268,0
0,-999,-999,306,1
0,-999,-999,545,0
0,-999,-999,427,0
0,-999,-999,572,0
1,0,150,196,1
1,1,83,-999,1
0,-999,-999,439,0
1,1,200,-999,0
1,0,250,218,1
0,-999,-999,219,1
0,-999,-999,478,0
0,-999,-999,229,1
0,-999,-999,189,1
1,1,150,-999,0
0,-999,-999,418,0
0,-999,-999,297,0
0,-999,-999,207,1
1,0,250,275,0
0,-999,-999,306,0
0,-999,-999,211,1
0,-999,-999,231,1
0,-999,-999,348,0
1,1,83,-999,0
0,-999,-999,372,0
0,-999,-999,218,1
0,-999,-999,290,0
0,-999,-999,216,0
0,-999,-999,264,1
0,-999,-999,275,1
1,1,150,-999,0
0,-999,-999,276,1
1,0,200,265,1
1,1,150,-999,1
0,-999,-999,427,0
1,1,300,-999,0
1,0,367,349,0
1,0,250,344,0
1,1,83,-999,1
0,-999,-999,505,0
0,-999,-999,361,0
0,-999,-999,268,1
1,0,200,215,1
0,-999,-999,201,0
0,-999,-999,250,1
0,-999,-999,259,1
1,0,200,245,1
0,-999,-999,331,0
1,1,150,-999,1
0,-999,-999,312,1
1,0,300,311,0
0,-999,-999,277,0
1,1,150,-999,0
1,0,200,275,0
1,1,83,-999,0
0,-999,-999,284,0
0,-999,-999,324,0
0,-999,-999,218,1
1,1,250,-999,0
0,-999,-999,228,1
0,-999,-999,222,1
0,-999,-999,375,0
0,-999,-999,236,1
0,-999,-999,245,1
1,0,367,391,0
1,0,250,194,1
1,1,200,-999,0
1,0,300,346,0
0,-999,-999,206,1
0,-999,-999,303,0
0,-999,-999,216,0
0,-999,-999,322,0
0,-999,-999,234,1
1,0,200,263,1
0,-999,-999,295,1
0,-999,-999,306,1
1,1,83,-999,0
0,-999,-999,415,0
0,-999,-999,288,1
0,-999,-999,254,1
0,-999,-999,431,0
1,1,150,-999,0
0,-999,-999,294,0
0,-999,-999,277,1
0,-999,-999,280,1
0,-999,-999,283,1
0,-999,-999,276,1
0,-999,-999,290,1
0,-999,-999,352,0
0,-999,-999,278,1
1,0,250,360,0
1,1,150,-999,1
0,-999,-999,306,1
0,-999,-999,303,1
0,-999,-999,366,0
0,-999,-999,352,0
0,-999,-999,264,0
0,-999,-999,397,0
1,1,200,-999,1
1,0,250,236,1
0,-999,-999,249,1
0,-999,-999,549,0
0,-999,-999,390,0
1,1,83,-999,1
1,1,200,-999,0
0,-999,-999,231,1
0,-999,-999,214,1
0,-999,-999,370,0
0,-999,-999,334,0
1,0,367,225,1
0,-999,-999,203,1
1,0,367,383,0
0,-999,-999,368,0
0,-999,-999,333,0
0,-999,-999,308,0
0,-999,-999,244,1
0,-999,-999,311,0
0,-999,-999,353,0
1,0,300,228,1
0,-999,-999,227,1
1,0,250,200,0
0,-999,-999,199,0
0,-999,-999,277,1
0,-999,-999,391,0
1,1,83,-999,0
0,-999,-999,351,0
1,1,200,-999,0
0,-999,-999,375,0
0,-999,-999,274,1
0,-999,-999,244,1
0,-999,-999,280,1
0,-999,-999,440,0
1,1,200,-999,0
0,-999,-999,254,1
1,0,367,272,1
0,-999,-999,319,1
1,0,300,281,1
1,1,250,-999,0
1,0,367,432,0
0,-999,-999,311,1
1,0,300,266,0
0,-999,-999,278,1
0,-999,-999,300,0
1,0,200,292,1
0,-999,-999,322,1
0,-999,-999,264,1
0,-999,-999,391,0
1,1,83,-999,0
0,-999,-999,341,0
1,1,200,-999,1
0,-999,-999,224,1
