ss_presented,inhibited,ssd,rt,value
1,1,300,-999,1
0,-999,-999,306,0
1,0,450,357,0
0,-999,-999,445,1
0,-999,-999,436,1
0,-999,-999,347,0
0,-999,-999,393,0
0,-999,-999,315,0
1,0,300,235,0
1,0,250,330,0
1,1,150,-999,1
0,-999,-999,394,1
0,-999,-999,389,0
0,-999,-999,340,0
0,-999,-999,318,0
0,-999,-999,433,0
0,-999,-999,222,1
0,-999,-999,222,1
0,-999,-999,280,1
0,-999,-999,346,1
1,0,350,390,0
0,-999,-999,398,0
0,-999,-999,486,0
1,0,300,252,1
0,-999,-999,437,0
1,0,300,327,1
1,0,250,309,0
0,-999,-999,425,0
1,1,200,-999,1
0,-999,-999,373,0
0,-999,-999,302,1
0,-999,-999,448,0
0,-999,-999,397,0
0,-999,-999,349,1
0,-999,-999,354,0
0,-999,-999,346,1
1,0,300,314,0
1,0,200,228,0
0,-999,-999,408,0
0,-999,-999,401,1
0,-999,-999,436,1
0,-999,-999,310,0
0,-999,-999,413,1
1,1,100,-999,1
1,1,250,-999,1
1,0,400,242,0
0,-999,-999,287,0
1,0,300,375,1
1,1,100,-999,1
0,-999,-999,422,1
1,0,250,222,0
0,-999,-999,251,1
0,-999,-999,225,1
0,-999,-999,432,0
0,-999,-999,230,1
1,0,150,212,1
0,-999,-999,206,0
1,1,100,-999,0
1,1,200,-999,1
0,-999,-999,225,0
0,-999,-999,270,0
1,1,250,-999,1
1,0,400,434,0
0,-999,-999,393,1
0,-999,-999,444,1
0,-999,-999,310,0
0,-999,-999,398,1
0,-999,-999,245,1
0,-999,-999,391,0
0,-999,-999,234,0
1,0,350,353,1
1,0,350,421,1
1,1,250,-999,1
0,-999,-999,206,1
1,0,400,394,1
0,-999,-999,307,1
1,0,350,225,0
0,-999,-999,225,1
1,1,200,-999,0
1,1,200,-999,0
1,0,250,313,1
0,-999,-999,364,0
1,0,250,271,1
0,-999,-999,242,0
0,-999,-999,249,1
0,-999,-999,284,1
0,-999,-999,203,1
1,1,150,-999,0
0,-999,-999,349,1
1,1,200,-999,0
0,-999,-999,268,0
0,-999,-999,374,1
0,-999,-999,311,1
0,-999,-999,370,0
1,1,250,-999,0
0,-999,-999,341,1
1,0,350,379,0
0,-999,-999,325,1
1,1,150,-999,0
0,-999,-999,415,0
0,-999,-999,210,1
1,1,200,-999,0
0,-999,-999,308,0
1,0,300,343,0
0,-999,-999,371,1
1,1,250,-999,1
0,-999,-999,384,1
0,-999,-999,355,1
0,-999,-999,369,0
1,0,350,351,0
1,0,350,384,0
0,-999,-999,307,0
1,1,200,-999,0
0,-999,-999,284,0
0,-999,-999,236,1
0,-999,-999,217,1
0,-999,-999,324,0
0,-999,-999,379,0
1,0,350,247,1
0,-999,-999,415,1
0,-999,-999,495,1
1,0,300,407,0
1,1,200,-999,1
1,0,300,267,0
1,0,200,212,1
0,-999,-999,569,1
1,0,100,338,0
1,1,100,-999,0
0,-999,-999,393,1
0,-999,-999,283,0
1,0,250,279,0
1,1,100,-999,0
1,1,200,-999,1
1,0,350,393,0
0,-999,-999,273,1
0,-999,-999,336,1
0,-999,-999,433,0
0,-999,-999,327,0
1,0,300,348,1
1,1,250,-999,0
0,-999,-999,314,1
1,0,350,261,1
1,0,300,335,0
0,-999,-999,280,1
0,-999,-999,369,0
0,-999,-999,353,0
0,-999,-999,341,1
0,-999,-999,338,1
0,-999,-999,182,1
0,-999,-999,245,1
0,-999,-999,452,0
1,0,200,244,1
1,0,100,226,1
0,-999,-999,283,1
0,-999,-999,332,1
0,-999,-999,224,1
0,-999,-999,312,0
1,1,100,-999,0
