ss_presented,inhibited,ssd,rt,value
1,0,400,368,0
1,1,300,-999,1
0,-999,-999,394,1
1,0,450,408,1
1,1,300,-999,1
1,1,400,-999,1
0,-999,-999,357,1
1,0,500,461,0
1,0,400,433,1
0,-999,-999,279,0
0,-999,-999,323,0
1,0,400,347,0
1,0,300,297,0
1,1,250,-999,0
1,0,300,339,1
0,-999,-999,385,0
1,0,200,276,0
0,-999,-999,370,1
0,-999,-999,429,1
1,1,100,-999,1
0,-999,-999,389,0
0,-999,-999,339,1
0,-999,-999,432,0
0,-999,-999,354,1
1,0,200,217,1
0,-999,-999,270,0
1,0,200,231,0
0,-999,-999,322,1
0,-999,-999,206,1
0,-999,-999,237,1
1,1,200,-999,0
0,-999,-999,206,0
0,-999,-999,200,1
0,-999,-999,292,1
0,-999,-999,335,1
0,-999,-999,220,1
1,0,300,265,1
0,-999,-999,392,1
1,1,150,-999,1
0,-999,-999,408,0
1,1,250,-999,0
0,-999,-999,277,1
0,-999,-999,204,1
0,-999,-999,221,1
0,-999,-999,313,1
0,-999,-999,292,1
1,0,250,307,0
1,1,100,-999,0
1,1,150,-999,0
0,-999,-999,354,0
1,0,250,193,1
1,1,150,-999,1
0,-999,-999,261,0
0,-999,-999,231,0
1,1,200,-999,1
1,0,300,246,0
0,-999,-999,361,1
0,-999,-999,486,1
0,-999,-999,328,0
1,0,250,214,0
1,1,150,-999,0
0,-999,-999,397,1
1,0,300,353,0
1,1,150,-999,1
1,0,300,224,0
0,-999,-999,393,0
1,0,250,352,0
0,-999,-999,363,0
1,1,150,-999,0
0,-999,-999,189,0
0,-999,-999,414,1
0,-999,-999,302,0
0,-999,-999,293,1
0,-999,-999,294,0
0,-999,-999,295,1
0,-999,-999,364,0
1,1,150,-999,0
0,-999,-999,201,0
1,0,250,322,0
0,-999,-999,292,0
0,-999,-999,373,0
0,-999,-999,467,0
1,1,100,-999,1
1,0,150,201,1
0,-999,-999,303,0
1,1,100,-999,0
0,-999,-999,397,0
0,-999,-999,326,1
0,-999,-999,394,0
1,0,250,334,0
0,-999,-999,352,0
1,1,200,-999,1
0,-999,-999,306,1
1,1,350,-999,0
0,-999,-999,341,0
1,0,500,498,0
0,-999,-999,492,0
0,-999,-999,192,1
0,-999,-999,369,1
0,-999,-999,392,0
1,0,500,186,1
0,-999,-999,357,1
1,0,450,412,0
0,-999,-999,219,1
0,-999,-999,273,1
0,-999,-999,181,1
0,-999,-999,443,1
0,-999,-999,382,0
0,-999,-999,247,0
1,0,200,199,1
1,1,100,-999,1
0,-999,-999,356,0
0,-999,-999,193,0
0,-999,-999,338,1
1,1,250,-999,0
0,-999,-999,332,0
0,-999,-999,353,1
0,-999,-999,311,0
1,0,350,342,1
0,-999,-999,245,1
0,-999,-999,249,1
