ss_presented,inhibited,ssd,rt,value
0,-999,-999,316,1
1,0,300,425,1
1,1,150,-999,1
1,1,300,-999,1
1,0,400,317,0
1,1,250,-999,1
1,0,300,407,1
0,-999,-999,411,0
1,1,150,-999,1
1,1,200,-999,0
0,-999,-999,343,0
1,0,350,359,1
1,1,250,-999,0
1,0,400,369,1
0,-999,-999,372,0
0,-999,-999,404,0
0,-999,-999,377,1
0,-999,-999,400,0
1,0,250,339,1
1,0,200,230,0
0,-999,-999,399,1
1,1,100,-999,0
0,-999,-999,306,0
0,-999,-999,387,1
0,-999,-999,330,0
0,-999,-999,217,1
1,1,150,-999,0
1,0,300,331,1
1,1,200,-999,1
0,-999,-999,449,1
1,0,300,349,1
1,0,250,274,0
0,-999,-999,423,1
0,-999,-999,289,1
1,1,100,-999,1
0,-999,-999,417,1
1,1,250,-999,0
0,-999,-999,330,0
0,-999,-999,340,1
0,-999,-999,393,1
1,0,350,409,0
1,0,200,224,1
0,-999,-999,322,0
0,-999,-999,373,0
1,1,100,-999,0
1,0,250,289,0
0,-999,-999,265,1
1,1,150,-999,0
1,1,250,-999,0
1,0,400,313,0
1,1,300,-999,0
0,-999,-999,204,1
0,-999,-999,249,1
0,-999,-999,304,1
1,0,450,252,1
0,-999,-999,300,0
0,-999,-999,287,1
0,-999,-999,381,1
1,0,350,304,1
1,1,250,-999,1
0,-999,-999,371,1
1,0,400,201,1
0,-999,-999,322,1
0,-999,-999,382,0
1,0,300,359,1
1,0,250,280,0
0,-999,-999,414,1
0,-999,-999,370,0
0,-999,-999,261,0
0,-999,-999,387,0
0,-999,-999,288,1
0,-999,-999,364,0
1,1,150,-999,1
1,1,200,-999,0
0,-999,-999,370,0
1,0,300,347,0
1,0,250,266,1
0,-999,-999,470,1
1,1,250,-999,1
0,-999,-999,404,0
0,-999,-999,423,0
0,-999,-999,369,0
0,-999,-999,486,0
1,1,300,-999,0
1,0,450,425,0
0,-999,-999,265,1
1,1,300,-999,1
1,0,400,368,1
1,1,250,-999,1
0,-999,-999,372,1
1,0,400,372,1
1,1,250,-999,1
0,-999,-999,400,0
0,-999,-999,242,1
0,-999,-999,385,1
1,0,350,423,0
1,0,250,360,1
1,1,150,-999,0
1,0,300,276,0
1,1,250,-999,0
0,-999,-999,372,0
1,0,400,284,1
1,0,350,342,0
1,1,250,-999,1
1,0,350,386,0
1,1,200,-999,0
0,-999,-999,415,0
0,-999,-999,369,0
0,-999,-999,221,1
0,-999,-999,307,1
0,-999,-999,300,1
1,1,200,-999,0
1,1,250,-999,0
1,0,350,224,1
0,-999,-999,311,0
0,-999,-999,407,0
0,-999,-999,406,0
0,-999,-999,245,1
0,-999,-999,303,0
0,-999,-999,389,1
1,0,300,403,1
1,0,300,414,1
0,-999,-999,429,0
0,-999,-999,378,1
0,-999,-999,417,0
1,1,200,-999,1
0,-999,-999,312,1
0,-999,-999,437,0
1,1,300,-999,0
0,-999,-999,369,1
0,-999,-999,435,0
1,0,350,351,1
0,-999,-999,375,0
0,-999,-999,389,1
0,-999,-999,340,1
0,-999,-999,446,0
1,1,200,-999,1
0,-999,-999,326,1
1,0,300,401,1
0,-999,-999,461,0
1,0,200,258,1
0,-999,-999,404,1
0,-999,-999,375,1
1,0,200,332,1
1,1,100,-999,0
0,-999,-999,406,1
1,1,250,-999,1
