ss_presented,inhibited,ssd,rt,value
1,0,450,309,0
1,1,300,-999,1
0,-999,-999,337,0
1,0,450,408,0
1,0,400,404,1
1,1,350,-999,1
0,-999,-999,397,0
1,0,450,338,0
0,-999,-999,628,0
0,-999,-999,370,1
1,0,350,331,0
0,-999,-999,373,1
1,1,250,-999,0
1,0,350,367,1
0,-999,-999,298,0
1,1,200,-999,0
1,1,300,-999,0
0,-999,-999,338,1
0,-999,-999,400,1
1,0,450,342,0
0,-999,-999,353,0
1,0,350,401,1
0,-999,-999,341,1
1,0,300,387,1
0,-999,-999,429,1
0,-999,-999,439,1
1,1,150,-999,1
0,-999,-999,385,0
0,-999,-999,258,0
0,-999,-999,324,1
0,-999,-999,482,1
1,0,300,321,0
0,-999,-999,565,1
0,-999,-999,333,1
0,-999,-999,392,1
0,-999,-999,433,0
1,1,150,-999,1
0,-999,-999,414,1
0,-999,-999,403,1
0,-999,-999,399,0
1,1,200,-999,1
1,0,300,397,1
0,-999,-999,354,0
0,-999,-999,380,1
0,-999,-999,479,1
0,-999,-999,321,0
1,1,150,-999,0
1,0,300,332,0
1,1,200,-999,1
0,-999,-999,414,0
0,-999,-999,265,1
0,-999,-999,409,1
1,0,350,257,1
0,-999,-999,420,1
0,-999,-999,333,1
0,-999,-999,472,0
0,-999,-999,392,0
0,-999,-999,434,0
0,-999,-999,324,1
1,1,300,-999,1
1,0,400,415,0
0,-999,-999,220,1
1,0,250,240,1
0,-999,-999,387,1
0,-999,-999,367,1
1,1,200,-999,0
0,-999,-999,377,0
1,0,300,360,1
0,-999,-999,397,1
0,-999,-999,362,0
0,-999,-999,473,0
0,-999,-999,256,1
0,-999,-999,361,0
0,-999,-999,369,0
0,-999,-999,233,1
1,1,250,-999,0
0,-999,-999,381,1
1,0,400,433,1
1,0,300,309,0
0,-999,-999,418,0
0,-999,-999,304,0
0,-999,-999,344,1
0,-999,-999,439,0
0,-999,-999,329,1
0,-999,-999,315,0
1,1,150,-999,1
1,1,250,-999,1
0,-999,-999,437,0
0,-999,-999,373,1
1,0,400,370,0
1,0,350,332,1
0,-999,-999,378,1
1,1,200,-999,1
0,-999,-999,355,1
0,-999,-999,414,1
1,0,350,392,0
0,-999,-999,332,1
0,-999,-999,368,1
0,-999,-999,481,0
0,-999,-999,385,1
0,-999,-999,479,0
1,1,300,-999,1
1,0,400,420,0
0,-999,-999,345,1
1,1,250,-999,1
0,-999,-999,370,1
1,0,400,362,1
1,0,250,321,0
1,1,200,-999,1
0,-999,-999,311,1
1,1,250,-999,0
0,-999,-999,399,1
1,0,400,423,0
1,0,350,396,0
0,-999,-999,359,0
1,1,250,-999,0
1,0,300,397,0
0,-999,-999,312,1
0,-999,-999,562,0
1,1,150,-999,1
0,-999,-999,378,0
1,1,250,-999,0
0,-999,-999,370,1
1,0,350,326,1
0,-999,-999,263,1
0,-999,-999,372,1
1,0,250,331,0
1,1,150,-999,0
