ss_presented,inhibited,ssd,rt,value
0,-999,-999,442,1
1,1,250,-999,1
0,-999,-999,479,1
0,-999,-999,461,0
0,-999,-999,553,0
1,0,400,459,1
0,-999,-999,485,1
0,-999,-999,489,0
0,-999,-999,451,1
0,-999,-999,516,0
1,0,350,439,1
1,1,300,-999,1
1,0,400,506,0
1,1,250,-999,1
1,0,400,413,1
0,-999,-999,523,0
0,-999,-999,386,1
1,1,300,-999,0
0,-999,-999,439,1
1,0,450,403,1
0,-999,-999,691,1
1,0,300,408,0
0,-999,-999,225,1
0,-999,-999,508,0
0,-999,-999,426,0
0,-999,-999,480,0
0,-999,-999,417,0
0,-999,-999,254,1
0,-999,-999,497,0
0,-999,-999,451,0
0,-999,-999,390,0
0,-999,-999,339,1
1,1,250,-999,0
0,-999,-999,441,0
1,0,400,478,1
1,1,150,-999,0
1,1,300,-999,1
1,0,450,405,1
1,1,300,-999,1
0,-999,-999,542,1
1,0,350,367,0
1,1,200,-999,0
1,0,250,282,1
0,-999,-999,511,1
1,1,100,-999,1
1,1,250,-999,1
0,-999,-999,449,1
1,0,350,479,1
0,-999,-999,442,0
1,1,200,-999,1
1,0,350,402,0
0,-999,-999,525,0
0,-999,-999,418,1
0,-999,-999,342,1
1,1,200,-999,0
0,-999,-999,531,1
0,-999,-999,413,1
0,-999,-999,402,0
0,-999,-999,456,0
0,-999,-999,524,0
0,-999,-999,393,1
0,-999,-999,447,0
1,0,300,290,1
0,-999,-999,408,0
0,-999,-999,517,0
0,-999,-999,401,0
1,1,250,-999,0
0,-999,-999,359,1
0,-999,-999,328,1
0,-999,-999,442,0
1,0,350,330,1
0,-999,-999,348,1
0,-999,-999,309,1
1,1,250,-999,0
1,0,300,364,1
0,-999,-999,535,1
0,-999,-999,403,0
0,-999,-999,445,0
0,-999,-999,488,0
0,-999,-999,326,0
0,-999,-999,400,1
1,1,200,-999,0
1,1,350,-999,1
1,0,450,405,0
0,-999,-999,504,0
0,-999,-999,292,1
1,0,350,467,0
0,-999,-999,403,1
0,-999,-999,528,0
0,-999,-999,430,1
0,-999,-999,400,0
0,-999,-999,372,0
0,-999,-999,520,0
0,-999,-999,343,1
1,1,250,-999,0
1,0,300,318,1
0,-999,-999,435,0
0,-999,-999,551,0
1,1,100,-999,1
1,0,250,305,0
1,1,200,-999,0
1,0,350,429,0
0,-999,-999,419,0
1,1,300,-999,0
0,-999,-999,337,0
0,-999,-999,314,1
1,0,450,290,1
1,0,350,459,0
1,1,250,-999,0
1,0,350,405,0
0,-999,-999,240,1
1,1,200,-999,0
1,0,250,268,1
1,1,100,-999,1
1,1,250,-999,1
0,-999,-999,376,1
1,1,300,-999,0
1,0,400,448,0
1,0,300,410,1
0,-999,-999,387,0
0,-999,-999,344,1
1,1,200,-999,0
0,-999,-999,421,1
0,-999,-999,463,0
1,1,300,-999,0
0,-999,-999,348,1
1,0,400,462,0
0,-999,-999,510,1
0,-999,-999,455,0
0,-999,-999,418,1
0,-999,-999,489,0
1,1,250,-999,1
0,-999,-999,453,0
0,-999,-999,302,1
0,-999,-999,490,0
0,-999,-999,423,0
0,-999,-999,392,0
0,-999,-999,341,1
0,-999,-999,461,0
1,0,350,214,0
1,1,300,-999,1
0,-999,-999,431,1
1,0,450,365,1
0,-999,-999,386,1
0,-999,-999,449,0
1,0,400,342,1
0,-999,-999,444,0
1,1,250,-999,1
1,0,300,441,1
0,-999,-999,459,1
1,0,200,221,1
1,1,100,-999,1
1,1,200,-999,1
1,0,300,334,1
1,1,250,-999,1
0,-999,-999,407,0
0,-999,-999,393,0
0,-999,-999,459,0
0,-999,-999,235,1
0,-999,-999,430,0
0,-999,-999,279,1
0,-999,-999,274,1
1,0,400,409,0
0,-999,-999,259,1
0,-999,-999,440,0
0,-999,-999,416,0
1,0,350,361,1
0,-999,-999,257,0
0,-999,-999,214,1
0,-999,-999,267,1
1,1,250,-999,1
1,1,300,-999,0
1,0,450,267,1
0,-999,-999,422,0
0,-999,-999,462,1
1,0,350,504,1
0,-999,-999,379,1
0,-999,-999,330,0
0,-999,-999,441,1
