ss_presented,inhibited,ssd,rt,value
0,-999,-999,399,0
0,-999,-999,376,1
1,1,300,-999,1
1,1,350,-999,0
1,0,500,342,0
0,-999,-999,437,0
0,-999,-999,347,1
0,-999,-999,481,0
0,-999,-999,584,1
0,-999,-999,482,1
1,1,200,-999,0
0,-999,-999,333,1
0,-999,-999,374,0
0,-999,-999,535,1
1,0,350,374,0
0,-999,-999,563,1
0,-999,-999,438,0
0,-999,-999,430,1
1,1,300,-999,0
0,-999,-999,476,1
0,-999,-999,296,0
1,0,350,319,1
0,-999,-999,239,0
1,0,250,348,0
0,-999,-999,321,1
1,1,150,-999,0
0,-999,-999,515,0
0,-999,-999,357,1
1,1,300,-999,1
0,-999,-999,397,1
0,-999,-999,443,1
0,-999,-999,493,0
1,0,400,370,1
1,1,300,-999,0
0,-999,-999,324,0
1,0,450,375,1
1,0,300,429,0
1,1,200,-999,1
0,-999,-999,638,0
1,1,350,-999,1
1,0,450,310,1
0,-999,-999,455,0
0,-999,-999,433,1
0,-999,-999,455,0
0,-999,-999,425,0
0,-999,-999,457,0
0,-999,-999,452,0
1,0,350,388,0
0,-999,-999,557,0
1,1,200,-999,1
0,-999,-999,529,1
0,-999,-999,294,1
0,-999,-999,354,1
0,-999,-999,496,0
1,0,300,486,0
0,-999,-999,498,0
1,1,250,-999,0
0,-999,-999,293,1
0,-999,-999,363,0
0,-999,-999,457,1
0,-999,-999,463,1
0,-999,-999,401,0
0,-999,-999,437,1
0,-999,-999,502,0
1,0,400,470,1
1,0,250,289,0
0,-999,-999,569,1
0,-999,-999,545,1
0,-999,-999,560,1
1,1,200,-999,0
0,-999,-999,380,1
0,-999,-999,479,0
0,-999,-999,463,0
1,0,300,219,0
0,-999,-999,286,1
0,-999,-999,427,0
1,1,150,-999,0
0,-999,-999,557,1
1,0,250,362,1
1,1,200,-999,0
1,1,250,-999,1
0,-999,-999,501,1
0,-999,-999,328,1
0,-999,-999,397,1
0,-999,-999,422,0
1,0,300,343,1
1,1,150,-999,1
1,1,200,-999,0
0,-999,-999,387,0
0,-999,-999,387,1
0,-999,-999,313,0
0,-999,-999,437,1
0,-999,-999,407,0
0,-999,-999,410,0
0,-999,-999,489,0
0,-999,-999,330,1
0,-999,-999,447,0
0,-999,-999,351,0
0,-999,-999,386,0
1,0,350,345,1
1,1,250,-999,0
0,-999,-999,450,1
0,-999,-999,425,0
0,-999,-999,396,0
0,-999,-999,393,0
0,-999,-999,362,1
1,0,400,397,0
1,1,250,-999,0
1,1,300,-999,0
1,0,350,370,0
0,-999,-999,420,0
0,-999,-999,324,1
0,-999,-999,349,1
0,-999,-999,375,0
0,-999,-999,477,0
0,-999,-999,437,0
0,-999,-999,447,0
0,-999,-999,373,1
1,0,350,351,1
1,0,300,385,0
0,-999,-999,505,0
0,-999,-999,285,1
1,1,200,-999,0
1,1,250,-999,1
0,-999,-999,451,0
1,1,400,-999,0
0,-999,-999,468,1
0,-999,-999,402,0
1,0,500,307,1
0,-999,-999,401,1
0,-999,-999,400,1
0,-999,-999,529,0
0,-999,-999,346,0
0,-999,-999,455,0
0,-999,-999,357,1
1,0,400,382,0
0,-999,-999,408,0
1,0,350,352,0
1,1,250,-999,1
0,-999,-999,431,0
1,0,400,451,1
0,-999,-999,456,1
1,0,350,391,0
0,-999,-999,400,1
1,1,250,-999,0
0,-999,-999,351,0
0,-999,-999,431,0
1,1,400,-999,0
0,-999,-999,372,0
0,-999,-999,410,0
1,0,500,344,1
0,-999,-999,504,0
0,-999,-999,487,1
1,0,450,398,0
0,-999,-999,378,1
0,-999,-999,501,0
0,-999,-999,354,1
1,0,400,456,0
1,0,300,303,1
0,-999,-999,313,0
1,1,200,-999,0
1,0,300,401,1
1,1,150,-999,1
0,-999,-999,430,0
0,-999,-999,367,1
1,1,200,-999,1
0,-999,-999,387,0
0,-999,-999,297,1
0,-999,-999,338,0
